GT,Top1,Top2,Top3,Top4,Top5
,I2L,I1L,NSML,MCL,I1R
,I1R,I1L,I2R,MCR,NSMR
,MI,I1L,I3,I1R,IL2DL
,I2R,MCR,I1R,NSMR,I1L
,I3,MI,IL2DL,I1L,I2L
,M4,IL2DL,I3,URADL,MI
,M3R,NSMR,MCR,I2R,M3L
IL1VL,M3L,IL1VL,I2L,IL2VL,IL1VR
,NSML,IL2VL,I2L,M3L,MCL
IL2DR,IL2DR,URADR,I3,URYDR,IL2R
IL1VR,IL1VL,IL1VR,M3L,M3R,IL2VL
,IL2VR,IL1VR,NSMR,M3R,IL2VL
,OLLL,IL2L,URBL,IL1L,M3L
,IL2R,M3R,IL1R,OLLR,NSMR
,URYVL,M3L,IL1VL,IL1L,URAVL
IL1DR,IL1DR,URYDR,URADR,IL1DL,OLLR
OLLR,OLLR,URYDR,URBR,URADR,IL1DR
,IL1R,IL1VR,URYVR,M3R,IL2R
URBR,URBR,OLLR,URYDR,IL1R,URYVR
URYVR,URYVR,IL1VR,URAVR,IL1VL,OLQVR
IL1DL,URYDL,URADL,IL1DL,OLLL,RIPL
,RIPR,URYDR,URBR,OLLR,IL1R
OLQVR,OLQVR,URYVR,URAVR,BAGR,IL1VR
OLQVL,OLQVL,URBL,URYVL,BAGL,RIPL
OLQDR,OLQDR,URYDR,OLQDL,IL1DR,OLLR
OLQDL,OLQDL,URYDL,IL1DL,RMED,OLQDR
RMER,RMEL,URBL,BAGL,RIPL,URYDL
RMEL,RMER,BAGR,URYDR,URBR,RIPR
RMED,RMED,OLQDL,RID,OLQDR,URYDL
,BAGR,CEPVR,URAVR,OLQVR,URYVR
,CEPVL,CEPVR,RMEV,URAVR,BAGR
RMDVL,RMDVL,AVAL,SAAVL,BAGL,CEPVL
,CEPVL,RMEV,CEPVR,OLQVL,RMDL
,RID,URXR,CEPDL,CEPDR,URXL
SMDVL,SAAVL,SMDVL,RIAL,AFDL,AVAL
SMDVR,SAAVR,RIAR,SMDVR,RMDVR,AVAR
RMDVR,RMDVR,SAAVR,AVAR,RIAR,BAGR
CEPVL,CEPVR,CEPVL,RMEV,RMDR,RIH
URXR,URXR,CEPDR,RID,URXL,SMDVR
AVAL,AVAL,AFDL,RMDL,AVEL,CEPVL
RIAL,RIAL,AFDL,SAAVL,ADFL,SMDVL
RIAR,RIAR,SMDVR,SAAVR,AFDR,AVAR
,RMEV,RIH,CEPVL,RMDL,SAADL
,SMDVL,RIAL,ASKL,CEPDL,SAAVL
AVAR,AVAR,RMDR,AVER,RMDVR,AFDR
CEPDR,CEPDR,URXR,ASKR,SMDVR,RIAR
AVEL,AVEL,RMDL,AFDL,AVAL,SIBDL
RMDL,RMDL,AVEL,AWCL,SIBDL,AIBL
ALA,ALA,CEPDR,URXR,CEPDL,URXL
URXL,URXL,CEPDL,URXR,ASKL,SMDVL
,ASKR,CEPDR,SMDVR,URXR,ADLR
CEPDL,CEPDL,ASKL,ADLL,URXL,ALA
AFDR,AFDR,RMDR,AVER,AVAR,AWBR
