GT,Top1,Top2,Top3,Top4,Top5
I1L,I1L,I1R,I2L,MCL,I2R
I1R,I1R,I1L,I2R,MCR,NSMR
I2L,I2L,NSML,MCL,I1L,MCR
I2R,MCR,NSMR,I2R,I1R,MCL
NSMR,NSMR,MCR,I2R,IL2VR,M3R
NSML,NSML,MCL,I2L,MCR,IL2VL
M3R,M3R,NSMR,IL2VR,IL1VR,I2R
M3L,M3L,IL2L,NSML,IL2VL,M3R
I3,I3,MI,IL2DL,IL2DR,MCR
IL2DL,IL2L,NSML,MCL,IL2DL,I2L
IL2DR,IL2R,IL2DR,IL1R,URADR,URBR
M4,M4,IL2DL,URADL,I3,IL2DR
MI,MI,I3,IL2DL,IL2DR,MCR
MCL,MCL,NSML,MCR,I2L,I1L
IL2VR,I2R,MCR,I1R,I1L,NSMR
OLQDL,OLQDL,RMED,URYDL,OLQDR,URBL
OLQDR,OLQDR,RMED,URYDR,RMER,RIPR
URYDR,URYDR,OLQDR,RMER,RIPR,OLLR
URYDL,URYDL,URADL,IL1DL,OLLL,OLQDL
OLLL,OLLL,URBL,URYDL,URADL,IL2L
OLLR,OLLR,URBR,RIPR,IL1R,URYDR
URADR,URADR,IL2DR,OLLR,IL2R,IL1DR
URBR,URBR,RIPR,URYVR,BAGR,OLLR
IL1L,IL1L,URBL,IL2L,URADL,URYDL
IL1R,IL1R,IL2R,URYVR,OLLR,RIPR
RMER,RMER,BAGR,RIPR,OLQVR,URYVR
RMEL,RMEL,URBL,OLQVL,RIPL,SAAVL
RIPL,RIPL,URBL,URYDL,RMEL,OLQVL
BAGL,BAGL,OLQVL,URAVL,CEPVL,RIPL
OLQVL,OLQVL,URBL,URYVL,URAVL,RIPL
OLQVR,OLQVR,BAGR,URAVR,RMER,CEPVR
URYVL,URYVL,URAVL,IL1VL,OLQVL,URBL
URYVR,URYVR,URAVR,RIPR,IL1VR,BAGR
CEPVR,CEPVR,BAGR,RMDR,RIH,CEPVL
CEPVL,CEPVL,OLQVL,URAVL,CEPVR,IL1VL
RMEV,RMEV,RIH,RMDL,CEPVL,SAADL
IL1DL,IL1DL,URYDL,URADL,IL1DR,OLQDL
IL1DR,IL1DR,IL1DL,OLQDR,URYDR,URADL
CEPDR,CEPDR,URXR,ALA,SMDVR,ASKR
CEPDL,CEPDL,SMDVL,ALA,URXL,ASKL
URXR,URXR,CEPDR,ALA,ASKR,RID
URXL,URXL,ALA,CEPDL,URXR,RID
RID,RID,ALA,URXR,RMED,CEPDR
ADLR,ADLR,ASKR,ASIR,ASGR,AWAR
ADLL,ADLL,ASKL,ALA,ASIL,ASGL
RIVL,RIVL,I4,ASIL,ADLL,AVJL
RIVR,RIVR,AVHR,AVJR,ASIR,I4
ASGL,ASGL,AWBL,ASIL,ADLL,ASKL
ASGR,ASGR,AWAR,AWBR,ASER,ASIR
AWBR,AWBL,ASGL,AFDL,AWAL,ASKL
AWBL,AWBL,AFDL,ASGL,ASEL,AVHL
AWAL,AWAL,AWBL,AFDL,ASGL,ASKL
SMDVR,SMDVR,RIAR,ASKR,AWBR,SAAVR
SMDVL,SMDVL,CEPDL,RIAL,ASKL,SAAVL
RIAL,RIAL,SAAVL,SMDVL,ASKL,CEPDL
RIAR,RIAR,SAAVR,ASKR,SMDVR,ADFR
SAAVR,SAAVR,ADFR,RIAR,AFDR,SMDVR
SAAVL,SAAVL,AFDL,RIAL,AVAL,AVEL
AVAL,AVAL,AVEL,RMDL,AFDL,RMDVL
AVAR,AVAR,RMDR,AFDR,AVER,AWBR
AVER,AVER,RMDR,AIBR,AVAR,RMDDR
AVEL,RMDL,AVEL,SIBDL,AFDL,AIBL
AWCL,AWCL,ASHL,RMDL,SIBDL,AFDL
AWCR,AWCR,ASHR,RIBR,RMDR,AUAR
AIBR,AIBR,AWCR,RMDDR,ASHR,RMDR
AIBL,AIBL,AUAL,SIBDL,RMDL,ASHL
AUAL,AUAL,RIBL,ASHL,AIZL,ASEL
RIMR,AIAR,AIMR,RICR,AIZR,RIS
RIML,AIZL,RIML,ASJL,RIBL,RICL
ASEL,ASEL,AVJL,AVHL,AWBL,ASHL
ASER,ASER,RIBR,ASHR,AVBR,AWBR
AVDR,AVDR,AINR,AVJR,AIZR,RIBR
AVDL,AVDL,AVJL,ASEL,AVBL,AIZL
FLPR,FLPR,AIZR,ADER,AINR,RICR
FLPL,FLPL,ADAL,RMGL,ADEL,AIYL
RICL,RICL,AIZL,SIAVL,AVKL,SMBVL
RICR,RICR,AIZR,FLPR,ADER,ASJR
AINR,AINR,AVJR,ASIR,AVDR,AVHR
AINL,AINL,AVJL,AVDL,AIZL,I6
AVHL,AVHL,AVJL,RIVL,ASIL,ASGL
AVJR,AVJR,AVHR,ASGR,RIVR,ASIR
AIZR,AIZR,RICR,RIBR,ASJR,AUAR
RIBL,AVJL,AVBL,ASGL,ASEL,ASIL
RMDVR,RMDVR,AVAR,SAAVR,RMDR,AFDR
RMDVL,RMDVL,RMDL,AVAL,SAAVL,AVEL
M1,M1,I4,I6,RIVR,M2R
I6,I6,M5,AIZL,RMGL,ADEL
M5,M5,RMGL,ADAL,ADEL,I6
ADEL,ADEL,ADAL,RMGL,VB1,VB2
ADER,ADER,ADAR,FLPR,AQR,AIZR
AQR,RIFR,RMGR,VA1,DB1,AVG
ADAL,ADAL,RIGL,DD1,AVG,VB3
RMDDL,RMDDL,RMDDR,SMDDL,RMFL,AUAL
RMDDR,AUAR,RMDDR,SMBDR,RMFR,AIMR
RIH,RMFR,SMBDR,RMDDR,RMFL,SMBDL
