GT,Top1,Top2,Top3,Top4,Top5
,I2L,I1L,NSML,MCL,I1R
,I1R,I2R,NSMR,MCR,I1L
,IL2DR,I3,MI,M4,IL2DL
,MCL,NSML,I2L,I1L,MCR
,M3R,NSMR,I2R,MCR,IL2VR
,M3L,NSML,I2L,IL2L,I1L
,M4,MI,I3,IL2DL,URADL
,IL2R,URADR,IL2DR,URBR,NSMR
,IL2VL,NSML,IL2VR,IL1VL,I2L
IL1DL,URADL,IL1DL,M4,IL2DL,URADR
OLLL,OLLL,IL2L,URBL,URYDL,IL1DL
,IL1L,IL2L,URYVL,M3L,OLLL
OLLR,OLLR,URBR,IL1DR,URADR,URYDR
IL1DR,IL1DR,IL1DL,URADR,URYDL,URADL
IL1R,IL1R,IL1DR,URBR,IL2R,OLLR
,URYDR,IL1DR,OLQDR,URADR,OLLR
,IL1VR,URAVR,IL1VL,URAVL,IL2VR
OLQDR,OLQDR,OLQDL,URYDR,IL1DR,RMED
,URYVR,BAGR,IL1VR,OLQVR,URBR
,RIPR,URBR,BAGR,URYDR,RMER
OLQDL,OLQDL,URYDL,RMEL,IL1DL,RMED
RMEL,URBL,RMEL,URYDL,RIPL,OLLL
OLQVL,OLQVL,URYVL,URAVL,URBL,BAGL
OLQVR,OLQVR,URAVR,URYVR,IL1VR,CEPVR
RMED,RMED,RID,OLQDL,OLQDR,URXR
RMER,RMER,BAGR,RIPR,URYDR,URBR
,RMEL,BAGL,OLQVL,URYVL,RMDVL
,CEPVR,BAGR,OLQVR,URYVR,URAVR
,RMDVR,BAGR,SAAVR,RMER,AVAR
,CEPVL,CEPVR,OLQVL,BAGL,URAVL
,RMDVL,SAAVL,RIAL,SMDVL,RMEL
SMDVR,SMDVR,RIAR,SAAVR,CEPDR,URXR
,RID,CEPDL,URXL,ALA,URXR
RMDR,AVAR,AFDR,RMDVR,SAAVR,RMDR
AVAR,AVAR,SAAVR,RMDVR,AFDR,RIAR
RIAR,RIAR,SMDVR,SAAVR,CEPDR,URXR
AVAL,AVAL,RMDVL,AFDL,RMDL,AVEL
URXR,URXR,CEPDR,ALA,ASKR,URXL
ASKR,CEPDR,URXR,ASKR,SMDVR,ADLR
,SMDVL,RIAL,ASKL,CEPDL,SAAVL
,RMDL,AVEL,CEPVL,RMDVL,AFDL
,RMEV,CEPVR,RIH,CEPVL,RMDL
URXL,URXL,ASKL,CEPDL,ADLL,SMDVL
AFDL,AFDL,RIAL,SAAVL,AWBL,RMDVL
AVER,AFDR,AVAR,AWBR,AVER,RMDR
ADLR,ASKR,ADLR,CEPDR,URXR,ASGR
,RMDR,AVER,AFDR,SIBDR,AIBR
,RMDL,AVEL,SIBDL,AFDL,AWCL
,ASKL,ADLL,ASGL,ASIL,SMDVL
,AWAR,AWBR,AFDR,ASGR,ADFR
ASGR,ASGR,AWAR,ADLR,AWBR,ASKR
,AFDL,AVEL,RMDL,AWCL,AIBL
,SIBDL,RMDL,AVEL,SAADL,AIBL
AIBR,AVER,AWBR,RMDR,AIBR,ASHR
,SIBVR,SAADR,RIH,SAADL,RMEV
ALA,ALA,ADLL,RIVL,I4,RIVR
,ASGL,ASIL,ADLL,AVHL,AWBL
,AIBL,AWAL,SIBDL,AWCL,AVEL
,AIBR,AWCR,ASHR,RMDR,SIBDR
RIVR,RIVR,ASGR,AVHR,ASIR,ADLR
ASER,ASER,AWBR,AVHR,ASGR,ASHR
,AWCR,ASHR,AIBR,AWAR,RMDR
,AWAL,AWBL,ASGL,ASEL,ASHL
,SAADR,SAADL,RMDDR,SIBVR,AIBR
,SIBDL,SAADL,SIBVL,RMDDL,RMHL
RIVL,RIVL,ASIL,AVHL,ASGL,ADLL
,SAADL,SAADR,SIBVR,RMDDR,RMFR
,AWCL,ASHL,ASEL,RIBL,AIBL
,AVHL,AVJL,ASGL,ASEL,ASIL
AVDL,ASEL,AVDL,AVJL,AWBL,ASHL
AVJR,AVJR,AVHR,RIVR,AVDR,ASGR
,AVJL,AVDL,ASEL,AVHL,AVBL
,RIBL,AUAL,AIBL,ASJL,ASHL
,RMDDR,AUAR,RMFR,SMBDR,AWCR
AVDR,AVDR,AINR,AVBR,RIBR,AVJR
,AVDL,AVBL,ASEL,AVJL,RIBL
,SMBDL,RMFL,RMFR,SMBDR,SMBVL
RMDDL,RMDDL,RMFL,SMBDL,RMFR,SMDDL
,AUAL,RMHL,SMBDL,ASJL,RMDDL
AINR,AINR,AVDR,AVJR,AVBR,FLPR
,SMBDR,RMFR,ASJR,RIMR,AUAR
,SMBDL,SMBDR,SMBVL,SMBVR,RMFL
M1,M1,RIVR,AINR,I4,AVJR
,I6,I4,M5,RIVL,AINL
,AIZR,FLPR,AVDR,RICR,RIBR
AIZL,AINL,AIZL,AVDL,AVJL,RICL
,SMBVL,SMBDL,RMFL,SIAVL,RMFR
,SMBVR,ASJR,AIYR,SMBDR,AIAR
,RICL,AIZL,ASJL,FLPL,ADEL
,SMBVR,SIAVL,SMBVL,SIAVR,SMBDR
,FLPR,AIZR,ADER,AVDR,AQR
,ADER,AINR,FLPR,AVDR,AIZR
,AIYR,AIAR,I5,SMBVR,SIAVL
,AIAR,SABVR,AIMR,SMBVR,AIYR
FLPL,FLPL,ADEL,ADAL,AINL,AIZL
,RIS,VB2,SIAVL,SMBVL,AIML
,SABVL,SABVR,RIS,AIYL,VB2
,SABVR,SABVL,RIS,VB2,AIYL
,M5,I6,I4,ADAL,ADEL
FLPR,AQR,FLPR,ADER,ADAR,RICR
,AVFL,AVFR,VB2,RIFL,RIFR
,RMGL,ADAL,ADEL,FLPL,RICL
,VB2,RIS,DB2,SABVR,VA1
ADER,ADAR,ADER,RMGR,AQR,VA1
,DB2,SABVL,VA1,SABVR,VB2
AQR,RMGR,SABD,AQR,ADAR,AVG
,RIFR,VB1,VA1,RIGL,VD1
,VA1,SABD,DB2,VB1,DB1
AIYL,AVG,RIGL,VB1,DD1,VD1
,SABD,DB1,AVG,DA1,VA1
AVKL,DD1,AVG,RIGL,VD1,RIGR
ADAR,AVG,DB1,SABD,DA1,VD2
AIML,VB1,DB1,RIGL,VA2,AVG
,AS1,DA1,VD2,SABD,AVG
,DA1,VD2,VA2,AS1,SABD
,VA2,DA1,VB3,AS1,VD2
,VB3,VD2,VA2,DA1,DD1
