GT,Top1,Top2,Top3,Top4,Top5
AMSOL,I1R,I2R,I1L,MCR,NSMR
I1R,I1R,I2L,I1L,MCL,NSML
AMSOR,I1L,I2L,MCL,I1R,NSML
I1L,I1L,I2R,MCR,I1R,MCL
I2L,I2R,NSMR,MCR,I1R,MCL
I2R,I2L,MCL,NSML,I1L,MCR
NSMR,NSML,MCL,I2L,MCR,I1L
MCL,MCR,MCL,I2R,NSMR,I1R
MI,MI,I3,M4,IL2DR,MCR
NSML,NSMR,I2R,MCR,MCL,I1R
I3,I3,MI,M4,IL2DR,IL2DL
M3L,M3R,NSMR,MCR,I2R,M3L
M3R,M3L,NSML,MCL,I2L,M3R
IL2VL,IL2VR,NSMR,M3R,IL2VL,I2R
IL2R,IL2R,NSMR,MCR,M3R,M4
M4,IL2DL,M4,URADL,IL1DL,I3
IL2DL,IL2DR,M4,URADR,IL2R,I3
IL2VR,IL2VL,NSML,I2L,M3L,IL1VL
IL2L,IL2L,IL1L,IL2DL,M3L,URADL
IL1R,IL1R,IL2R,M3R,URYVR,URBR
URADL,URADR,M4,OLLR,IL2DR,IL1DR
IL1VL,IL1VL,IL1VR,M3L,IL2VL,URYVL
IL1L,IL1L,IL2L,M3L,URYVL,URBL
OLLR,OLLR,URBR,URADR,URYDR,IL2R
IL1VR,IL1VR,IL1VL,IL2VR,URAVR,M3R
URYVR,URYVR,URAVR,URBR,IL1R,M3R
URADR,URADL,URYDL,OLLL,IL1DL,OLQDL
OLLL,OLLL,URYDL,URBL,URADL,RIPL
IL1DL,IL1DL,URYDL,IL1DR,URADL,OLQDL
IL1DR,IL1DR,URYDR,IL1DL,URADR,OLQDR
URYVL,URYVL,URAVL,URBL,IL1L,RIPL
URBR,URBR,RIPR,OLLR,URYVR,IL1R
RIH,URBL,RIPL,OLLL,RMEL,URYDL
URYDR,URYDR,OLQDR,IL1DR,OLLR,URADR
OLQVR,OLQVR,URAVR,URYVR,BAGR,URBR
URAVL,URAVL,URYVL,OLQVL,BAGL,URAVR
URYDL,URYDL,RMEL,RIPL,OLQDL,OLLL
RIPR,RIPR,URBR,RMER,BAGR,URYDR
BAGL,BAGL,RMEL,RIPL,OLQVL,URBL
OLQDR,OLQDR,URYDR,RMED,OLQDL,IL1DR
OLQVL,OLQVL,BAGL,RMEL,URYVL,RIPL
CEPVR,CEPVR,URAVR,OLQVR,BAGR,IL1VR
RMER,RMER,RIPR,BAGR,RMDVR,SAAVR
BAGR,BAGR,URAVR,OLQVR,RIPR,RMER
RMED,RMED,OLQDL,OLQDR,URYDL,URYDR
AIAL,RIPL,RMEL,URYDL,BAGL,OLQDL
RMEL,RMEL,BAGL,RIPL,OLQVL,URYDL
CEPVL,CEPVL,BAGL,CEPVR,OLQVL,RMEL
OLQDL,OLQDL,RMED,URXL,RMEL,URYDL
RMDVR,SMDVR,RMDVR,SAAVR,RIAR,CEPDR
RMEV,RMEV,CEPVR,URAVR,RIH,CEPVL
RMDVL,RMDVL,RMEL,AVAL,SAAVL,BAGL
RID,RID,ALA,CEPDR,URXR,URXL
AVAR,RMDVR,AVAR,SAAVR,AFDR,RIAR
SAAVL,SAAVL,RIAL,AVAL,SMDVL,AFDL
SAAVR,SAAVR,RIAR,SMDVR,AFDR,ASKR
URXR,URXR,ASKR,SMDVR,CEPDR,RIAR
AVAL,AVAL,AFDL,AVEL,RMDL,SAAVL
SMDVR,RIAR,SMDVR,SAAVR,AFDR,RMDVR
AVER,AVAR,AVER,RMDVR,RMDR,AFDR
RIAL,RIAL,ADFL,AFDL,SAAVL,AVEL
URXL,URXL,CEPDL,SMDVL,ALA,ASKL
RMDR,RMDR,AVER,AVAR,RMDVR,AFDR
RIAR,RIAR,ADFR,SMDVR,SAAVR,AFDR
SMDVL,SMDVL,URXL,CEPDL,RIAL,ASKL
ALA,ALA,URXL,CEPDL,URXR,CEPDR
CEPDL,CEPDL,URXL,ALA,ASKL,SMDVL
