GT,Top1,Top2,Top3,Top4,Top5
AMSOL,I1R,I1L,I2L,MCL,MI
AMSOR,I1L,I1R,MI,I2R,I3
I1L,I1L,I1R,I2L,MCL,MCR
I1R,I1L,I1R,I2R,MCR,NSMR
I2L,I2L,NSML,MCL,I1L,MCR
I2R,I2R,MCR,NSMR,I1R,MCL
IL2VL,I2R,NSMR,MCR,MCL,I1R
NSML,NSML,MCL,I2L,MCR,M3L
NSMR,MCR,I2R,NSMR,MCL,M3R
MCR,MCR,NSMR,I2R,MCL,MI
MCL,MCL,NSML,MCR,I2L,NSMR
MI,MI,I3,IL2DL,M4,IL2DR
I3,I3,MI,IL2DL,IL2DR,M4
M3L,M3L,NSML,MCL,M3R,I2L
M3R,NSMR,M3R,MCR,I2R,IL2VR
M4,M4,I3,IL2DL,MI,IL2DR
IL2DL,IL2DL,URADL,I3,M4,OLLL
IL2DR,IL2DR,URADR,I3,IL2R,M4
IL2L,IL2L,IL1L,URBL,OLLL,URADL
IL1VL,IL1VL,IL2VL,M3L,NSML,IL1VR
URYVR,M3R,IL1R,URYVR,IL2R,NSMR
IL1DR,IL1DR,URYDR,URADR,OLLR,IL1DL
URADR,URADR,IL1DR,OLLR,URYDR,URBR
IL2R,IL2R,URBR,IL1R,M3R,OLLR
OLLR,OLLR,IL1R,URBR,IL2R,URADR
IL1DL,IL1DL,URYDL,URADL,IL1DR,OLLL
IL1VR,IL1VR,IL1VL,IL2VR,M3R,IL2VL
URADL,URADL,OLLL,URYDL,URBL,IL1L
URBL,IL1L,URBL,OLLL,URYVL,IL2L
IL1R,IL1R,URYVR,M3R,IL1VR,URBR
URYVL,URYVL,IL1L,URBL,OLLL,RIPL
OLLL,OLLL,URBL,URYDL,RIPL,IL1L
URBR,URBR,RIPR,IL1R,URYVR,IL2R
URYDR,URYDR,IL1DR,OLQDR,URADR,OLLR
URAVL,URAVL,URYVL,OLQVL,URBL,IL1L
IL2VR,URAVR,IL2VR,URYVR,OLQVR,IL1VR
RIPR,RIPR,URBR,URYDR,IL1R,OLLR
OLQVL,OLQVL,URYVL,URBL,RIPL,URAVL
OLQDR,OLQDR,URYDR,OLQDL,RMED,IL1DR
URYDL,URYDL,RIPL,URBL,OLQDL,RMEL
IL1L,URBL,RIPL,URYVL,OLQVL,IL1L
OLQVR,OLQVR,URYVR,URBR,BAGR,RIPR
CEPVR,OLQVR,URYVR,CEPVR,URAVR,BAGR
OLQDL,OLQDL,URYDL,RMED,OLQDR,RMEL
RMER,RMER,URYDR,RIPR,BAGR,URBR
RIPL,BAGL,RIPL,OLQVL,RMEL,URBL
CEPVL,OLQVL,BAGL,CEPVL,URAVL,URYVL
RMED,RMED,OLQDL,RID,OLQDR,URYDL
BAGR,BAGR,OLQVR,CEPVR,RIPR,RMER
RMEL,RMEL,BAGL,SAAVL,OLQVL,AVAL
BAGL,CEPVL,BAGL,OLQVL,RMEV,CEPVR
RMDVL,RMDVL,RMEL,AVAL,SAAVL,BAGL
SMDVR,SAAVR,RIAR,SMDVR,URXR,RMDVR
RMDVR,RMDVR,AVAR,SAAVR,RIAR,BAGR
RIR,SAAVR,RIAR,CEPVR,SAAVL,RIAL
URXR,RID,URXR,CEPDR,URXL,ALA
URXL,URXL,CEPDL,SMDVL,RIAL,URXR
RMEV,RMEV,CEPVL,CEPVR,RIH,RMDL
RIAR,RIAR,SAAVR,SMDVR,ADFR,URXR
SMDVL,SAAVL,RIAL,SMDVL,URXL,AVAL
CEPDR,CEPDR,URXR,SMDVR,ALA,RID
SIBVR,AVER,AFDR,AVAR,RMDR,SAAVR
AVAR,AVAR,AFDR,SAAVR,AVER,RMDVR
AVEL,SMDVL,RIAL,SAAVL,CEPDL,URXL
SAAVR,URXR,ALA,CEPDR,URXL,RID
AVAL,AVAL,RMDL,AVEL,AFDL,RMDVL
SAADR,RIH,CEPVR,RMEV,SAADR,RMDR
RIAL,RIAL,URXL,ASKL,SAAVL,SMDVL
CEPDL,CEPDL,URXL,ASKL,ALA,URXR
ASKR,SMDVR,RIAR,ASKR,URXR,CEPDR
AFDL,AFDL,AVAL,RIAL,AWBL,SAAVL
AIBL,AVEL,RMDL,AFDL,SIBDL,AVAL
ALA,ALA,URXR,CEPDL,CEPDR,URXL
SIADL,RMDL,AVEL,SIBDL,AWCL,AFDL
ADFL,ADFL,AWBL,AWAL,ASGL,RIAL
ASKL,ASKL,ADLL,CEPDL,SMDVL,URXL
AFDR,AFDR,AVER,RMDR,AVAR,AWBR
AWBR,AWBR,AFDR,ADFR,ASGR,RIAR
RMDR,RMDR,AVER,AIBR,SIBDR,AFDR
ADLR,ASKR,ADLR,SMDVR,CEPDR,ASGR
RMDL,AVEL,RMDL,SIBDL,AIBL,AWCL
AWBL,AFDL,AVEL,AWBL,RMDL,ASHL
HMC,ADLR,ADLL,ASKL,ASKR,URXL
AWAL,AWBL,AWAL,ASGL,ASEL,ASHL
ASGL,ASGL,ADLL,AWAL,ASKL,AWBL
AWAR,AWAR,AFDR,AWBR,ASGR,ASHR
ADLL,ADLL,ASKL,ASIL,ASGL,RIVL
RMFL,SAADL,SAADR,RMEV,RIH,SIADR
AWCL,AWCL,AIBL,ASHL,SIBDL,RMDL
AVER,AIBR,RMDR,AVER,AWCR,SIBDR
ASGR,ASGR,AWBR,AWAR,ADFR,AFDR
AVBL,AWAL,ASGL,ADLL,ASIL,AWBL
M1,M1,RIVR,ALA,ADLR,ADLL
ASEL,ASEL,ASHL,AWCL,AWBL,RIBL
AVHL,AVHL,ASGL,RIVL,AVJL,ASEL
ASHR,ASHR,AWCR,AIBR,ASER,AWBR
RMDDL,AIBL,AWCL,RMDDL,ASHL,AUAL
AWCR,AWCR,AIBR,ASHR,SIBDR,RMDR
ASIR,ASIR,ADLR,ASGR,AVHR,RIVR
SMDDR,RMDDL,RMHL,RMFL,RMFR,SMDDL
ASIL,ASIL,ADLL,RIVL,ASGL,AVHL
ASHL,ASEL,ASHL,RIBL,AVBL,AVJL
RMDDR,RMDDR,AIBR,AUAR,RMFR,SMBDR
SMDDL,RMFR,RMFL,RMHL,RMDDL,SMBDR
ASER,ASER,ASHR,AWCR,RIBR,ASGR
AVHR,AVHR,ASGR,RIVR,AVJR,ASIR
AIBR,AUAR,AWCR,RIBR,ASHR,AIBR
RIVL,RIVL,AVJL,ASIL,AINL,AVHL
RIBL,AVBL,ASIL,AVJL,AINL,ASEL
AUAL,AUAL,AIBL,RIBL,ASHL,ASJL
RIVR,RIVR,AVHR,AVJR,ASIR,AINR
AVJL,AVJL,AINL,AVDL,AVBL,RIVL
AVDL,AVDL,AVJL,AINL,AVBL,AIZL
RIML,SMBDL,SMBDR,RMFL,SMBVL,RMFR
AVBR,AVJR,AVDR,AINR,AVBR,ASIR
AVJR,AVJR,RIVR,AINR,AVHR,AVDR
AVDR,AVDR,AVJR,AINR,AVBR,RIBR
ASJL,ASJL,RIBL,AIZL,AVDL,RICL
ASJR,RIBR,AUAR,ASJR,AVBR,AVDR
SMBDR,ASJR,SMBDR,AUAR,SMBVR,RMFR
SMBVR,ASJR,AUAR,SMBDR,SMBVR,AIZR
AVL,SMBVL,SIAVL,SMBVR,SMBDL,SMBDR
M2R,AIZL,RICL,AINL,ASJL,AVBL
RMFR,SMBVR,SMBVL,RMFL,SMBDR,SIAVL
I6,I6,M5,AINL,I4,M2L
AINL,AINL,M5,AVDL,AIZL,I6
RICR,AIZR,RICR,AVDR,FLPR,ASJR
AINR,AINR,AVJR,AVDR,FLPR,AIZR
AIAR,ASJR,RICR,AIZR,AUAR,FLPR
AUAR,AIMR,AIAR,SIAVR,SMBVR,ASJR
AIZL,RICL,AIZL,ADEL,FLPL,M2L
AIZR,FLPR,RICR,AIZR,ADER,AINR
SIAVL,SIAVL,SMBVL,SMBVR,AIML,SIAVR
FLPL,FLPL,ADEL,RICL,AINL,ADAL
RIMR,AIMR,AIAR,RICR,SABVR,SIAVR
I5,RICR,FLPR,ADER,I5,AIZR
AIYR,ADER,SABVR,RICR,ADAR,FLPR
AIAL,SABVR,RIS,VB2,SABVL,AIAR
ADAL,ADAL,ADEL,RMGL,RICL,FLPL
ADEL,ADEL,ADAL,RMGL,M5,FLPL
AIYL,SABVL,VB2,SABVR,AVFR,RIFL
AQR,ADAR,ADER,RMGR,AQR,FLPR
FLPR,AQR,RMGR,DB2,RMGL,VA1
AIML,VB2,VB1,VA1,ADAL,DB2
RMGR,RMGR,ADAR,AQR,ADER,SABD
AVFL,AVFL,AVFR,VB2,DB2,VA1
RIGR,ADAL,RMGL,RIGL,RIGR,VB1
AVFR,RIFR,RIFL,VA1,AVFL,VB1
