GT,Top1,Top2,Top3,Top4,Top5
,I2R,NSMR,I1R,I1L,MCR
,I1R,I2R,MCR,I1L,NSMR
,MI,I3,I1L,I1R,IL2DL
,I3,M4,MI,IL2DL,I1L
,I2L,I1L,NSML,M3L,MCL
M3R,M3R,NSMR,I2R,MCR,IL2VR
IL1VL,IL1VR,IL1VL,IL2VR,IL2VL,M3R
,IL2R,OLLR,URBR,IL1R,NSMR
,M3L,IL2VL,IL1VL,NSML,I2L
IL1R,IL1R,IL2R,OLLR,URYVR,M3R
OLLR,OLLR,URADR,URBR,M3R,URYDR
,IL2DL,IL2L,MCL,NSML,URADL
IL2DR,IL2DR,URADR,IL1DR,URYDR,I3
IL1L,IL2L,IL1L,M3L,I2L,NSML
IL1DL,IL1DL,URADL,IL2DL,I3,M4
,URBR,OLLR,URYDR,RIPR,URYVR
,URYDR,URADR,OLLR,URBR,IL1DR
IL1DR,IL1DR,IL1DL,URYDR,URADR,OLLR
,OLLL,URYDL,IL1DL,URADL,URBL
,URYVL,IL1L,URBL,IL2L,M3L
,URBL,IL1L,IL2L,OLLL,URYVL
,URYVR,OLQVR,URBR,BAGR,RIPR
,URYDR,OLQDR,OLLR,URBR,RIPR
,URYDL,OLQDL,IL1DL,URADL,OLLL
OLQDR,OLQDR,URYDR,RMED,OLQDL,IL1DR
,URAVL,URYVL,OLQVL,BAGL,URBL
,URAVR,OLQVR,BAGR,CEPVR,URAVL
BAGR,BAGR,OLQVR,RIPR,URBR,RMER
OLQDL,OLQDL,URYDL,RMED,IL1DL,OLQDR
RMER,RMER,BAGR,RMDVR,RIPR,URBR
,RIPL,URYDL,URBL,OLQDL,OLLL
OLQVR,OLQVR,BAGR,CEPVR,URAVR,URYVR
,RIPL,BAGL,URBL,OLQVL,URYVL
RMED,RMED,OLQDL,OLQDR,URYDR,URYDL
,OLQVL,BAGL,URAVL,URYVL,RIPL
RMEV,CEPVR,OLQVR,RMEV,CEPVL,BAGR
,RMED,OLQDR,RID,OLQDL,CEPDR
,RMEL,SAAVL,OLQDL,URBL,RIPL
RMDVR,RMDVR,AVAR,SAAVR,RMDR,RIAR
,CEPVL,BAGL,OLQVL,RMDVL,RMDL
ALA,RID,RMED,ALA,URXL,CEPDL
AVAR,AVAR,RMDVR,SAAVR,RMDR,AFDR
,SAAVR,RIAR,SMDVR,AFDR,RMDVR
,RMEV,RIH,RMDR,CEPVR,SAADR
URXR,URXR,CEPDR,SMDVR,ALA,RID
,ALA,RID,CEPDR,URXL,URXR
RMDR,AVER,RMDR,AVAR,AIBR,AFDR
SMDVR,SMDVR,CEPDR,RIAR,ASKR,SAAVR
AVER,AVAR,AWBR,RMDR,AFDR,AVER
,RIAR,AFDR,ADFR,AWBR,SAAVR
ASKR,ASKR,CEPDR,ADLR,RIAR,SMDVR
RMDVL,RMDVL,SAAVL,RIAL,AFDL,AVAL
,SAADL,SAADR,RIH,RMEV,RMDL
,URXL,CEPDL,SMDVL,ASKL,ALA
,ASGR,AWBR,AWAR,ADLR,ASKR
AVAL,AVAL,AFDL,SAAVL,RIAL,RMDVL
,RMDR,AIBR,AVER,AWCR,SIBDR
,AWAR,ASHR,AWCR,AIBR,AFDR
RMDDR,RMDDR,AIBR,RMDR,SAADR,RMDDL
SMDVL,SMDVL,RIAL,CEPDL,SAAVL,ASKL
