GT,Top1,Top2,Top3,Top4,Top5
I1R,I1R,I1L,I2R,I2L,MCR
I1L,I1L,I1R,I2L,NSML,MCL
M4,M4,URADL,IL2DL,OLLL,IL1L
MI,MI,I3,IL2DL,M4,IL2DR
M3R,M3R,M3L,NSMR,IL2VR,I2R
M3L,M3L,NSML,IL2L,I2L,IL2VL
I2R,MCR,I2R,I1R,NSMR,I1L
IL2VR,I2R,I2L,IL2VR,I1R,MCR
IL2DR,IL2DR,I3,MI,IL2DL,M4
IL2R,IL2R,IL1R,URBR,IL2DR,IL2VR
IL1DR,IL1DL,IL1DR,IL2DR,I3,IL2DL
IL1D,IL1DR,IL1DL,OLQDR,URYDR,OLQDL
IL1R,IL1R,IL1DR,URBR,IL1VR,URYVR
IL1VR,IL1VR,IL1VL,IL2VR,IL2VL,URYVR
IL1VL,IL1VL,CEPVL,OLQVL,URYVL,RMDVL
MCR,MCR,MCL,I2L,I2R,NSML
NSMR,NSMR,MCR,I2R,NSML,MCL
OLQVR,OLQVR,BAGR,CEPVR,URAVR,OLQVL
RMER,RMER,BAGR,AVAR,URYDR,RIPR
OLQDR,OLQDR,RMED,OLQDL,RID,URYDR
OLLR,OLLR,URBR,URYDR,IL1DR,IL1R
URAD,URADR,IL1DR,URADL,URYDR,OLLR
URYD,URYDR,IL1DR,OLQDR,URYDL,OLQDL
OLQVL,OLQVL,URYVL,URBL,IL2L,OLLL
URYV,URYVR,URAVR,RMER,URBR,BAGR
CEPVR,CEPVR,CEPVL,RMEV,BAGR,RIH
CEPVL,CEPVL,RMDL,RMEV,CEPVR,AVEL
URXR,URXR,ALA,CEPDR,CEPDL,URXL
URXL,URXL,SMDVL,CEPDL,URXR,ASKL
CEPDL,CEPDL,SMDVL,SAAVL,RIAL,AWBL
CEPDR,CEPDR,URXR,ALA,RIAR,SAAVR
RMDVR,RMDVR,AVAR,AVER,RMDR,SAAVR
SAAV,SAAVR,AVAR,AFDR,RIAR,AVER
AIZ,AIZR,ADAR,AIMR,FLPR,AUAR
AVD,AQR,AVDR,FLPR,DB1,DB2
RMDR,RMDR,AVER,AVAR,AWCR,RMDDR
AVJ,AVJR,AVDR,AWBR,RIVR,AIZR
AIN,AINR,AVDR,FLPR,AQR,RIVR
AVH,AVHR,RIVR,ASER,ASGR,AWBR
ADE,ADER,ADAR,DB1,AVG,VA1
RIA,RIAR,SAAVR,AWBR,AVAR,AVER
ASK,SMDVR,RIAR,AWBR,CEPDR,ASGR
AIBR,AIBR,RIMR,RMDDR,SMDDR,AUAR
AIBL,AWCL,AIBL,ASHL,RMDL,SIBDL
M1,M1,RIVL,RIVR,ALA,AVHL
SAAD,SMBDL,SMBDR,SAADL,RMFR,SAADR
SAAD,RMFR,AVL,SMDDL,SMBDL,SMBDR
