GT,Top1,Top2,Top3,Top4,Top5
I1L,I1L,I1R,I2L,MCL,NSML
I1R,I1R,I1L,I2R,MCR,I2L
I3,I3,MI,IL2DR,MCL,MCR
M4,M4,I3,MI,IL2DR,MCR
MI,MI,I3,IL2DR,M4,MCR
IL2DL,IL2DL,I3,URADL,MI,IL2L
IL2DR,IL2DR,URADR,IL2R,MI,I3
OLQDL,OLQDL,URYDL,RMED,OLQDR,RIPL
OLQDR,OLQDR,URYDR,RMED,OLLR,URBR
M3R,M3R,NSMR,IL2R,I2R,MCR
M3L,NSMR,I2R,M3R,MCR,IL2R
IL1DL,IL1DL,URADL,URYDL,IL1DR,OLQDL
IL1DR,IL1DR,URYDR,IL1DL,URADR,OLLR
URYDL,URYDL,OLLL,OLQDL,URADL,RIPL
URYDR,URYDR,RIPR,URADR,OLLR,URBR
OLLR,OLLR,URBR,URYDR,URADR,IL2R
OLLL,OLLL,URYDL,URADL,IL1L,M3L
RMEL,RMEL,RIPL,BAGL,URYDL,SAAVL
RMER,RMER,RIPR,BAGR,OLQVR,URBR
RMED,RMED,OLQDR,OLQDL,RID,URYDR
URBR,URBR,IL2R,M3R,IL1R,OLLR
URBL,URBL,IL1L,IL2L,RIPL,OLLL
OLQVL,OLQVL,BAGL,RIPL,URBL,URAVL
IL1R,IL1R,URYVR,URBR,OLQVR,RIPR
IL1L,IL1L,IL2L,M3L,I2L,URADL
URYVL,URYVL,M3L,IL1L,URAVL,IL1VL
URYVR,URYVR,OLQVR,URAVR,BAGR,RIPR
BAGR,BAGR,OLQVR,URAVR,RIPR,CEPVR
IL2VR,IL2VR,I2R,NSMR,M3R,IL1VR
IL2VL,IL2VL,I2L,NSML,M3L,MCL
CEPVL,CEPVL,BAGL,URAVL,IL1VL,OLQVL
CEPVR,CEPVR,CEPVL,OLQVR,RMDR,RMEV
RMEV,RMEV,RIH,SAADL,SAADR,SIADL
CEPDL,CEPDL,RIAL,ASKL,SMDVL,URXL
CEPDR,CEPDR,URXR,ASKR,SMDVR,RIAR
RID,RID,URXR,RMED,CEPDR,URXL
ALA,ALA,URXR,CEPDR,URXL,CEPDL
URXR,URXR,ASKR,CEPDR,RIAR,ADLR
URXL,URXL,URXR,CEPDL,RIAL,SMDVL
SMDVL,SMDVL,ASKL,RIAL,CEPDL,URXL
SMDVR,ASKR,RIAR,SMDVR,SAAVR,ADFR
SAAVL,SAAVL,RIAL,AFDL,RMDVL,SMDVL
RMDVL,RMDVL,AVAL,SAAVL,AFDL,RIAL
RMDVR,RMDVR,SAAVR,RIAR,AVAR,SMDVR
AVAR,AVAR,SAAVR,AFDR,AWBR,RMDR
AVAL,AVAL,AFDL,SAAVL,RMDVL,RIAL
AVEL,AVEL,AFDL,RMDL,SIBDL,AWCL
AVER,AVER,RMDR,AVAR,AIBR,AFDR
RMDL,RMDL,AVEL,SIBDL,CEPVL,AWCL
RMDR,RMDR,AVER,AWCR,SIBDR,SAADR
AWBL,AWBL,AFDL,RIAL,ADFL,ASEL
AWBR,AFDR,AWBR,AWAR,ASGR,ADFR
AWAR,ASHR,AWAR,AWCR,ASER,ASGR
AWAL,AWAL,ASEL,AWCL,AWBL,ASHL
ASGL,ASGL,AWBL,ADLL,ASKL,AWAL
AVHL,AVHL,AVJL,ASEL,ASGL,RIVL
RIVL,RIVL,AVJL,AVHL,ADLL,ASIL
RIVR,RIVR,AVHR,ASIR,AVJR,ASGR
AVJR,AVJR,RIVR,AVDR,AINR,AVHR
M1,M1,I4,I6,RIVR,M2R
AVDR,AVDR,ASER,ASGR,AVJR,AVBR
AVDL,AVDL,AVJL,ASEL,AVBL,AINL
AINL,AINL,AVJL,ASEL,AVBL,I6
AINR,AINR,AVJR,AVDR,FLPR,AIZR
RIMR,AVDR,AIZR,RIBR,FLPR,RICR
RIML,RIML,ASJL,SMBVL,SMBDL,AVDL
AIZL,AIZL,AVJL,RICL,ADEL,FLPL
AIZR,AIZR,FLPR,RICR,AVDR,ADER
RICR,RICR,FLPR,AIZR,ADER,ADAR
RICL,RICL,AIML,SMBVL,FLPL,SIAVL
AUAL,AUAL,AWCL,ASHL,ASEL,RIBL
AUAR,AUAR,ASJR,RIBR,AWCR,RIMR
FLPL,FLPL,ADAL,ADEL,RMGL,AVKL
FLPR,ADER,ADAR,FLPR,RMGR,AQR
AQR,RMGR,ADAR,AQR,ADER,FLPR
ADEL,ADEL,ADAL,RMGL,VB1,VA1
ADAL,ADAL,RIGL,VB3,DD1,RIGR
RMGL,RMGL,ADAL,DD1,DB1,AS1
AIBL,AIBL,AWCL,ASHL,SIBDL,SMDDL
AIBR,AIBR,AUAR,AWCR,RIMR,SMBDR
RMDDR,RMDDR,AUAR,RMFR,AIBR,SMBDR
RMDDL,RMDDL,SMBDL,SMDDL,RMFL,RMFR
