GT,Top1,Top2,Top3,Top4,Top5
,I1L,I1R,MI,M4,IL2DL
,MI,I3,IL2DL,M4,IL2DR
,I3,MI,IL2DL,IL2DR,M4
,NSML,I2L,MCL,I1L,M3L
,I1R,NSMR,I2R,MCR,M3R
IL1DR,IL1DR,IL2DR,I3,M4,IL1DL
IL1DL,IL1DL,URADL,IL2DL,I3,URYDL
IL2R,IL2R,M3R,URBR,NSMR,IL1R
URADR,URADR,IL1DR,OLLR,URYDR,IL2R
IL1VL,IL1VL,M3L,IL2VL,I2L,NSML
IL1R,IL1R,IL2R,URBR,M3R,URYVR
,M3L,M3R,NSML,MCL,MCR
,IL2VL,IL2VR,IL1VR,M3L,IL1VL
OLLL,OLLL,URBL,IL2L,URYDL,IL1L
OLLR,OLLR,URBR,IL1DR,URYDR,IL2R
URYVR,URYVR,IL1R,URBR,M3R,OLLR
URYDR,URYDR,IL1DR,OLLR,URADR,OLQDR
,IL1L,IL2L,URYVL,URBL,OLLL
URAVR,URYVR,IL1VR,URAVR,IL2VR,M3R
OLQVL,URYVL,OLQVL,URBL,URAVL,IL1L
URYDL,URYDL,URADL,IL1DL,OLQDL,OLLL
OLQVR,URYVR,URBR,OLQVR,IL1VR,M3R
OLQDR,OLQDR,RMED,URYDR,IL1DR,OLQDL
OLQDL,URYDL,OLQDL,IL1DL,RMED,OLLL
,URAVR,URYVR,OLQVR,IL1VR,BAGR
RMER,RMER,URYDR,RIPR,BAGR,URBR
RMEL,RMEL,URBL,RIPL,BAGL,URYDL
,BAGR,URBR,RIPR,OLQVR,URYVR
,OLQDL,RMED,URYDL,URXL,CEPDL
RMED,RMED,OLQDL,URYDL,URXL,CEPDL
,OLQVR,BAGR,RMER,RIPR,CEPVR
,OLQVL,BAGL,CEPVL,URAVL,URYVL
,BAGR,OLQVR,CEPVR,URAVR,CEPVL
,RID,URXL,CEPDL,RMED,URXR
RMDVL,RMDVL,SAAVL,BAGL,RIAL,AVAL
RMDVR,RMDVR,RIAR,SAAVR,AVAR,SMDVR
,CEPVR,RMDR,RMEV,CEPVL,BAGR
RMEV,CEPVL,RMEV,RIH,CEPVR,OLQVL
RIAL,RIAL,SAAVL,SMDVL,URXL,CEPDL
URXR,URXR,CEPDR,URXL,SMDVR,ASKR
,SMDVL,CEPDL,URXL,RIAL,ASKL
AVAR,AVAR,SAAVR,AFDR,RIAR,RMDR
AVAL,AVAL,AFDL,SAAVL,AVEL,RMDVL
ALA,ALA,URXL,CEPDL,CEPDR,URXR
CEPDR,CEPDR,ASKR,URXR,SMDVR,RIAR
,RMEV,RIH,CEPVL,SAADL,SAADR
RMDR,RMDR,AVER,AVAR,SAAVR,AFDR
URXL,URXL,ASKL,CEPDL,SMDVL,ADLL
,SMDVR,ASKR,RIAR,CEPDR,ADLR
RMDDL,RMDL,AVEL,RMEV,AIBL,CEPVL
,AVEL,RMDL,AFDL,RIAL,AIBL
AVEL,AVEL,RMDL,AFDL,AVAL,AIBL
AFDR,AFDR,SAAVR,RIAR,AWBR,AVER
AFDL,AFDL,AWBL,SAAVL,ADFL,RIAL
AVER,AVER,AFDR,RMDR,AWAR,AWCR
RMDL,AWCL,RMDL,SIBDL,AVEL,AIBL
,AWBR,AFDR,ASGR,AVER,AWAR
,AWBL,AFDL,ASGL,ASEL,AVHL
,AWCL,ASHL,SIBDL,AIBL,RMDL
RIMR,AIBR,AVER,RMDR,SIBDR,AWCR
,SIBDL,AIBL,SIBVL,SAADL,RMDDL
,ADLR,ASKR,ASGR,ASIR,RIVR
,SIBVR,SAADL,SAADR,SIBVL,RMDDL
ASHR,ASHR,AWAR,AWCR,ASER,AIBR
,ASER,ASGR,AWBR,AVHR,AWAR
,SAADR,AWCR,SIBVR,SIBDR,RMDDR
,AWCL,AUAL,AIBL,SIBDL,ASHL
,ASEL,AVBL,AVHL,AVJL,ASIL
RMDDR,RMDDR,RMDDL,AIBR,RMFR,AIBL
,RIVR,ASGR,AVHR,AVJR,ASIR
M1,M1,RIVR,I4,ASIR,ADLR
,AUAR,AWCR,RIBR,AIBR,SMBDR
,AVJR,AVHR,ASGR,AINR,ASIR
,RMDDL,SMBDL,RMFL,SMDDL,RMFR
,AVDR,RIBR,AVBR,AIZR,AINR
,RMFR,RMFL,SMBDL,SMBDR,RMHL
,AVJR,AIZR,AVDR,AINR,RICR
,AIZR,ASJR,RIBR,AVDR,RICR
AINR,AINR,AVJR,AVDR,ASIR,M2R
,SMBDR,SMBVR,SMBDL,SMBVL,RMFR
SMBDL,ASJL,SMBDL,SMBVL,SIAVL,AUAL
AVJR,FLPR,AINR,ADER,AVDR,AIZR
,AINL,AIZL,RICL,AVDL,FLPL
,RICL,ASJL,AIZL,M2L,FLPL
SIADL,RICL,SIAVL,SMBVL,ASJL,AIAL
,SMBVL,SIAVL,AVL,AIAL,AIAR
AVDR,FLPR,ADER,AIZR,AQR,AINR
,FLPL,AIZL,ADEL,ADAL,RICL
SMBVR,SMBVR,AIMR,SIAVR,SMBVL,SIAVL
AIZR,ADER,ADAR,FLPR,RICR,AIZR
,AQR,FLPR,ADER,RICR,ADAR
SIAVR,RIS,AVFR,VB2,SABVR,AVFL
,AIYL,SABVL,AIML,VB2,RIS
,VB2,AVFR,RIS,AVFL,AIML
,ADAR,AQR,ADER,RMGR,FLPR
,RIFL,RIFR,SABVL,SABVR,VB2
FLPR,RMGR,AQR,ADAR,ADER,FLPR
AIYR,SABVR,DB2,SABVL,VB2,RIS
,VB1,RIFR,DB2,RIFL,VB2
,VA1,DB1,VB1,DB2,AVG
ADAR,RMGR,AVG,SABD,DA1,DB1
,VB1,RIGL,DB1,AVG,VA1
,DB1,SABD,AVG,DA1,DD1
,DD1,RIGL,VB3,VD2,VD1
