GT,Top1,Top2,Top3,Top4,Top5
IL2VL,IL2VL,I2L,NSML,I1L,I1R
IL1VR,IL1VR,IL2VR,IL1VL,M3R,URYVR
IL1VL,IL1VL,IL1VR,IL2VR,IL2VL,URYVR
URADL,M4,MI,I3,URADL,IL2DL
,IL2R,M3R,NSMR,IL1R,URYVR
,M3L,URYVL,IL1L,IL2L,IL2VL
IL1L,IL2L,IL1L,I2L,OLLL,URYVL
IL2DL,IL2DL,IL2DR,I3,MI,URADL
OLLL,OLLL,M3L,URADL,IL2L,IL2DL
,URYVL,URBL,IL1L,OLLL,OLQVL
OLLR,OLLR,IL2R,URBR,IL2DR,M3R
,URBR,IL2R,OLLR,URYVR,IL1R
IL1DL,IL1DL,URADL,URYDL,IL1DR,OLLL
URBL,URBL,RMEL,URYVL,RIPL,OLLL
OLQVL,OLQVL,URYVL,URBL,RMEL,RIPL
URYDL,URYDL,OLLL,IL1DL,URADL,RMEL
OLQVR,OLQVR,URYVR,CEPVR,RMER,BAGR
IL1DR,IL1DR,URYDR,OLLR,URADR,OLQDR
RMEL,RMEL,URBL,RIPL,BAGL,OLQVL
OLQDL,OLQDL,OLQDR,URYDL,RMED,URYDR
OLQDR,OLQDR,URYDR,OLLR,RMER,URADR
,BAGL,CEPVL,RMEV,URAVL,CEPVR
RMED,RMED,URYDR,OLQDR,URADR,RMER
,CEPVL,RMDL,CEPVR,RMEV,AVEL
RMDVL,RMDVL,RMDL,AVAL,SAAVL,RIAL
RMDVR,RMDVR,RIAR,SAAVR,SMDVR,AVAR
,AVAL,AFDL,SAAVL,AWBL,RIAL
,RMDR,RMEV,RIH,SAADR,AVER
SMDVL,SAAVL,SMDVL,AVAL,RIAL,RMEL
AVEL,AVEL,RMDL,RIAL,SAAVL,AFDL
SIADL,RMEV,SAADL,SAADR,RIH,SIADR
AVAR,AVAR,AFDR,SAAVR,AWBR,RIAR
AFDL,AFDL,AVAL,AWBL,AVEL,RMDL
,RIAL,SMDVL,AWAL,URXL,SAAVL
AIBL,RMDL,AVEL,AIBL,SIBDL,ASHL
URXL,URXL,RID,CEPDL,URXR,ALA
SMBDR,SAADR,RMFR,RMDDR,SAADL,SMBDR
URXR,URXR,CEPDR,SMDVR,RID,ASKR
,AIBL,SAADL,SMDDL,RMDDL,AVER
CEPDL,CEPDL,URXL,SMDVL,ASKL,ALA
,AWCL,ASHL,AVDL,ASEL,AUAL
ASEL,AWBL,ASEL,AVJL,AWCL,ASGL
AVJL,AVJL,AWBL,ASGL,ASEL,RIVL
ALA,ALA,CEPDR,URXR,RID,URXL
,AWBR,ASHR,ASGR,AWAR,AVER
,AWAR,AIBR,ASHR,AWCR,RIBR
,ASKL,ADLL,SMDVL,ASGL,URXL
AVDL,AVDL,ASEL,ASGL,AVJL,ASHL
,AUAR,AIBR,RMDDR,RIMR,AWCR
,SMBDR,RMFR,SMBDL,AIYR,SMBVR
,SMBDR,RIBR,RIMR,AVL,AIZR
,SMBDL,RMFL,SIAVL,SMBVL,SMBDR
,ASJR,AIAR,AIZR,RICR,SMBVR
,AINL,AVDL,AVJL,ASEL,AVBL
SMBVL,SMBVL,SMBDL,SMBVR,SMBDR,SIAVL
,AIAR,AIAL,RICL,RICR,RIS
,AIZL,RICL,FLPL,RIML,ADEL
,RIS,AIAR,AIYR,AIYL,SABVR
,RIVR,ASIR,ADLR,AINR,AVJR
,AIML,FLPL,VB2,ADEL,AIYL
,I6,RIVL,M1,ASIL,I4
,FLPL,ADEL,RICL,AIML,ADAL
,RIS,SABVR,VB2,SABVL,DB2
,AIML,DB2,VB2,FLPL,ADAL
,ADER,ADAR,FLPR,AQR,RMGR
,AVFL,VB2,AVKL,ADAL,VB1
,RMGR,ADAR,AQR,ADER,FLPR
,ADAL,RMGL,FLPL,ADEL,DB2
,VA1,DB2,VB1,RIFR,DB1
,RMGL,ADAL,AS1,RIGL,RIGR
,AVG,RIFR,DB1,VA1,SABD
,VB1,VA1,RIGL,DB1,RIGR
AVKL,RIGL,DD1,VD2,VD1,RIGR
,SABD,DB1,AS1,AVG,VD2
,DD1,DB1,RIGR,RIGL,VD2
,VA2,DD1,RIGL,VB3,DB1
,AS1,DA1,VA2,VD2,VB3
,VB3,VA2,VD2,DA1,AS1
