GT,Top1,Top2,Top3,Top4,Top5
AMSOR,I1R,I1L,MI,MCR,I2R
I1L,I1L,I1R,I2L,MCL,NSML
I1R,I1L,I1R,MCR,I2R,NSMR
AMSOL,I1R,I2L,MI,MCL,I3
I2R,I2R,I1R,NSMR,MCR,M3R
I2L,I2L,I1L,NSML,MCL,I1R
MCR,MCR,NSMR,I2R,I1R,MCL
MCL,MCL,NSML,I2L,MCR,I1L
MI,MI,I3,M4,IL2DR,IL2DL
NSMR,MCR,NSMR,I2R,M3R,I1R
NSML,NSML,I2L,MCL,I1L,M3L
I3,I3,MI,IL2DR,M4,IL2DL
M4,M4,I3,MI,IL1DL,URADL
M3R,NSMR,M3R,MCR,I2R,IL2R
M3L,M3L,NSML,I2L,MCL,M3R
IL2DR,IL2DR,URADR,IL1DR,IL2R,OLLR
IL2DL,IL2DL,IL1DL,URADL,OLLL,IL2L
IL2VL,IL2VL,I2L,NSML,IL1VL,M3L
IL1VL,IL1VL,IL2VL,M3R,IL2VR,IL1VR
IL2R,IL2R,IL1R,URBR,OLLR,URADR
IL1R,IL1R,M3R,IL2R,NSMR,URYVR
URADR,URADR,OLLR,URYDR,IL1DR,URBR
IL2L,IL2L,IL1L,OLLL,NSML,URBL
OLLR,OLLR,URADR,URBR,IL2R,IL1R
URADL,URADL,IL1DL,URYDL,OLLL,OLQDL
IL2VR,IL2VR,M3R,NSMR,IL1VR,URYVR
URBR,URBR,IL1R,IL2R,RIPR,OLLR
IL1DR,IL1DR,IL1DL,URYDR,OLQDR,URADR
URYVR,URYVR,IL1R,M3R,URBR,URAVR
IL1VR,IL1VR,IL1VL,M3R,URYVR,IL2VR
URYDR,URYDR,OLQDR,IL1DR,URADR,OLLR
IL1DL,URYDL,IL1DL,OLQDL,OLLL,URADL
OLLL,OLLL,URYDL,IL1DL,RIPL,URBL
RIR,URBR,RIPR,IL1R,URYVR,IL2R
RIPR,RIPR,URBR,OLLR,IL1R,URYDR
IL1L,IL1L,URYVL,RIPL,OLLL,IL2L
RMED,RMED,OLQDL,OLQDR,URYDL,IL1DL
RMER,RMER,RIPR,URBR,URYDR,OLLR
OLQDL,OLQDL,URYDL,RMED,IL1DL,RMEL
URYDL,URBL,RIPL,OLLL,URYVL,RMEL
URYVL,URYVL,URAVL,OLQVL,IL1VL,IL1L
URAVR,URAVR,URYVR,OLQVR,URAVL,IL1VR
OLQVR,OLQVR,URYVR,BAGR,URAVR,URBR
OLQDR,OLQDR,RID,RMED,URXR,URYDR
RMEL,RMEL,RIPL,URYDL,URBL,OLLL
BAGR,BAGR,OLQVR,RIPR,URBR,RMER
OLQVL,OLQVL,URYVL,URAVL,BAGL,RIPL
BAGL,BAGL,RIPL,URAVL,OLQVL,RMEL
CEPVR,CEPVR,OLQVR,BAGR,URAVR,URYVR
RMDVL,RMDVL,BAGL,RMEL,SAAVL,AVAL
RID,RID,CEPDL,URXL,SMDVL,ALA
RMDVR,RMDVR,SAAVR,AVAR,RIAR,BAGR
CEPVL,CEPVL,BAGL,OLQVL,URAVL,RMEL
SMDVL,SMDVL,SAAVL,RIAL,CEPDL,URXL
CEPDR,CEPDR,URXR,SMDVR,RIAR,ASKR
SMDVR,SMDVR,RIAR,SAAVR,ADFR,AVAR
SAAVR,AVAR,SAAVR,RMDVR,AFDR,RMDR
URXR,URXR,CEPDR,ASKR,RID,SMDVR
ALA,ALA,CEPDL,URXL,RID,URXR
AVAR,AVAR,SAAVR,AVER,RMDVR,RIAR
RIAR,RIAR,ADFR,SAAVR,SMDVR,AVAR
URXL,URXL,CEPDL,SMDVL,ASKL,RIAL
RMEV,RMEV,RIH,CEPVL,RMDL,AVEL
RIAL,RIAL,SAAVL,SMDVL,AFDL,ADFL
ASKR,ASKR,ADLR,SMDVR,CEPDR,RIAR
AVAL,AVAL,AFDL,RMDL,AVEL,SAAVL
AFDR,AFDR,AVAR,ADFR,RMDR,AWBR
ASKL,ASKL,CEPDL,ADLL,URXL,SMDVL
AVER,AVER,RMDR,AVAR,AFDR,AWBR
RMDR,RMDR,AVER,AVAR,AIBR,SIBDR
AWBR,AWBR,ASGR,ADFR,AFDR,AWAR
AFDL,AFDL,AWBL,SAAVL,AVAL,RIAL
ADFL,ADFL,RIAL,SMDVL,ASKL,AWBL
AVEL,AVEL,RMDL,SIBDL,AFDL,AIBL
RMDL,RMDL,AVEL,SIBDL,AWCL,AFDL
AWAR,AWAR,ASGR,AWBR,ASER,ASHR
AVBR,AVHR,ASIR,ASGR,AVJR,RIVR
RMDDR,AVER,RMDR,RMDDR,AIBR,SAADR
AWBL,AWBL,AFDL,AWAL,AWCL,ASHL
ADLL,ADLL,ASIL,ASKL,ASGL,RIVL
ADLR,RIVR,ASIR,ADLR,AVHR,ASGR
AIBR,ASHR,AWCR,AIBR,RMDR,SIBDR
AWCL,SIBDL,AWCL,ASHL,AIBL,RMDL
ASGR,ASGR,ASER,AWAR,AVHR,AVJR
ASGL,AWAL,ASHL,AWBL,ASGL,ASEL
ASIR,ASIR,RIVR,AINR,AVJR,AVHR
ASHR,AWCR,ASHR,AIBR,AUAR,SIBDR
ASIL,ASGL,ASIL,AVHL,RIVL,AVJL
AVDR,AIBR,AWCR,ASHR,RMDDR,SIBDR
AIBL,AIBL,AWCL,SIBDL,AUAL,RMDDL
RIVR,AINR,RIVR,AVJR,AVHR,AVDR
AVHL,AVHL,ASGL,AVJL,ASIL,ASEL
AVHR,AVJR,AINR,AVDR,AVHR,ASER
ASER,ASER,AUAR,AVDR,RIBR,ASHR
RMHL,RIBL,RIBR,AVBL,ASHL,AIBL
SAADR,RMDDR,RMFR,SAADR,RMHR,RMHL
I4,I4,ASIL,RIVL,I6,ADLL
AWCR,RIBR,AUAR,ASHR,AWCR,AIBR
SAADL,RMHL,RMFR,RMHR,RMDDR,SMBDR
ASEL,ASEL,ASHL,AWCL,AUAL,RIBL
AWAL,AWCL,RIBL,ASHL,AUAL,AIBL
AVJL,AVJL,AVBL,AVHL,ASEL,AINL
M1,M1,I4,RIVL,I6,RIVR
RIVL,RIVL,AVJL,AVHL,AINL,ASIL
AINL,AINL,AVJL,AVDL,AVHL,ASIL
RMDDL,RMDDL,AUAL,SMBDL,AWCL,RMHL
RIBR,AUAR,AIZR,AVDR,RIBR,AVBR
AVJR,AVDR,AIZR,AINR,AVJR,FLPR
AVDL,AVDL,AINL,AVJL,ASEL,AVBL
AVBL,I6,AINL,AVJL,RIVL,ASIL
RMHR,M2R,RIBR,AIZR,ASJR,AVBR
SMDDR,SMBDR,RMFR,SMBDL,RMFL,SMBVR
SMBVL,AUAL,RIBL,ASJL,AIZL,AVDL
RIMR,ASJR,AUAR,AIZR,RIBR,SMBVR
SIADL,RMFL,SMBDL,SMBVL,RMFR,SMBDR
AINR,FLPR,ADER,AINR,AIZR,RICR
RIBL,AIZL,ASJL,RICL,AUAL,AINL
SMBDL,SMBVR,SMBDR,SMBVL,SMBDL,RMFR
AIZL,AIZL,AINL,FLPL,RICL,ADEL
SMDDL,RICL,SMBVL,SMBDL,ASJL,AIZL
RMFL,SMBVL,SMBVR,SMBDL,SIAVR,SIAVL
AIYR,AIMR,SMBVR,SIAVR,AIAR,ASJR
RICL,RICL,AIZL,FLPL,AINL,ADEL
AIZR,RICR,AIZR,FLPR,ADER,ADAR
ASJR,I5,AIMR,AIAR,RICR,SABVR
ASJL,RICL,FLPL,ADEL,ASJL,AIZL
I6,M5,I6,ADEL,FLPL,AINL
AIYL,AIAR,AIMR,SIAVR,SMBVR,SABVR
SIAVL,SIAVL,SMBVL,SIAVR,AIML,AIYL
AUAL,AIML,SMBVL,RICL,AIYL,RIS
RIML,FLPL,ADEL,ADAL,RICL,AIZL
FLPR,AQR,ADAR,ADER,FLPR,RMGR
ADAR,RIS,ADAR,AQR,VB2,ADER
AIAR,SABVR,SABVL,VB2,RIS,AVFR
SMBVR,VB2,AVFL,AVFR,AVKL,DB2
RIS,SABVL,AIYL,VB2,AIML,SABVR
FLPL,ADAL,RMGL,FLPL,ADEL,AVKL
AIAL,DB2,RIFR,VA1,SABVL,RIFL
AQR,RMGR,ADAR,AQR,AVG,SABD
ADEL,ADAL,RMGL,ADEL,VB1,RIGL
AIML,VB1,RIGL,ADAL,RIGR,VA1
ADER,AVG,ADAR,SABD,RMGR,DB1
ADAL,ADAL,RIGL,RMGL,RIGR,DD1
AVKL,RIGL,VD1,DD1,VD2,RIGR
AVL,VA1,DB1,RIGL,VB1,AVG
AVKR,VD2,DD1,VD1,AVG,DB1
RMGR,SABD,AVG,DA1,VD2,DB1
RIFL,AS1,DB1,AVG,DA1,DD1
RMGL,AS1,VB3,VA2,RMGL,DA1
RIFR,VB3,DA1,SABD,VD2,VA2
