GT,Top1,Top2,Top3,Top4,Top5
I1L,I1L,I1R,I2L,MCL,NSML
I1R,I1R,I1L,I2R,MCR,NSMR
I2R,MCR,NSMR,I2R,MCL,I1R
I2L,MCL,NSML,I2L,M3L,MCR
NSML,NSML,MCL,I2L,IL2L,M3L
M3L,M3R,NSMR,IL2VR,IL2R,IL1R
M3R,M3L,IL2L,OLLL,IL1VL,URBL
URAVL,I2L,NSML,I1L,MCL,M3L
IL2VR,I2R,NSMR,MCR,IL2VR,I1R
IL2VL,IL2VL,NSML,I2L,MCL,IL2VR
I3,I3,MI,IL2DR,IL2DL,MCR
MI,MI,I3,IL2DR,M4,IL2DL
M4,M4,URADR,URADL,I3,IL2DR
IL2DR,MI,I3,IL2DR,I1R,MCR
IL2DL,IL2DL,URADL,IL1DL,IL2L,I3
IL1R,IL1R,URBR,RIPR,URYVR,IL2R
IL1L,IL1L,IL2L,URBL,OLLL,URYVL
OLQDL,OLQDL,RMED,URYDL,IL1DL,OLQDR
OLQDR,OLQDR,RMED,URYDR,OLQDL,URBR
URYDR,URYDR,URADR,IL1DR,OLLR,URBR
IL1DR,IL1DR,IL1DL,URYDR,URADR,URYDL
URADL,URADL,URYDL,OLLL,IL1DL,RMED
OLLR,OLLR,URADR,URBR,URYDR,IL1R
OLLL,OLLL,URYDL,RMEL,URBL,IL1DL
RMEL,RMEL,SAAVL,URYDL,RMDVL,BAGL
RMER,RMER,URBR,RIPR,URYDR,URYVR
IL2R,IL2R,IL1R,URBR,URADR,RIPR
OLQVL,OLQVL,URBL,OLLL,RIPL,BAGL
OLQVR,OLQVR,CEPVR,URAVR,URYVR,CEPVL
URYVL,URYVL,URAVL,OLLL,URBL,IL1L
URYVR,URYVR,URAVR,OLQVR,RIPR,URBR
CEPVR,CEPVR,CEPVL,RMEV,RMDR,OLQVR
RMEV,RMEV,SAADL,SAADR,SIADR,RIH
BAGR,BAGR,RIPR,OLQVR,URYVR,URAVR
URXL,URXL,CEPDL,ASKL,SMDVL,ADLL
URXR,URXR,SMDVR,CEPDR,ASKR,RIAR
RID,RID,RMED,CEPDL,SAAVL,URXL
ALA,ALA,RMED,URXL,CEPDL,URXR
CEPDL,CEPDL,SMDVL,SAAVL,RIAL,URXL
CEPDR,CEPDR,SMDVR,RIAR,URXR,ASKR
ADLL,ADLL,ASIL,ASKL,ASGL,AWAL
SMDVL,RIAL,SMDVL,SAAVL,AFDL,RMDVL
RMDVR,RMDVR,RIAR,SMDVR,AVAR,SAAVR
AVAL,AVAL,AVEL,AFDL,RMDVL,AWBL
AVAR,SAAVR,AVAR,AFDR,RIAR,AWBR
RMDR,RMDR,AVER,AVAR,RIAR,AWCR
RMDL,RMDL,AVEL,AWCL,RMDDL,AIBL
AWAR,ASGR,AWAR,ADLR,AWBR,AINR
AWAL,AWAL,AWCL,AIBL,SIBDL,RIBL
AIBR,AIBR,AUAR,AWCR,ASHR,AIZR
AWBL,ASEL,AWBL,AVJL,ASGL,AVHL
ASEL,ASEL,AIZL,RICL,AVJL,SMBDL
M1,M1,RIVR,AVHR,AVJR,FLPR
RIVL,RIVL,AVJL,AVHL,ASGL,AWBL
AVDL,AVDL,AINL,AVJL,I6,AIZL
FLPL,FLPL,I6,AINL,AIZL,AVJL
RICL,RICL,VB2,AIML,SIAVL,AVKL
ADEL,ADEL,ADAL,VB1,VB2,VA1
ADAL,ADAL,RIGL,VB3,VB1,AVG
RMGL,RMGL,AVG,AS1,DD1,DB1
