GT,Top1,Top2,Top3,Top4,Top5
,I3,MI,IL2DL,I1L,M4
,M3L,I2L,NSML,I1L,MCL
,M3R,I2R,NSMR,I1R,MCR
IL1VL,IL1VL,M3L,I2L,IL2VL,IL1L
,IL2VL,URAVL,IL1VL,URYVL,NSML
,IL2L,OLLL,URADL,IL1L,URBL
IL2DR,IL2DR,I3,M4,MI,IL2R
IL2VR,IL2VR,IL2VL,IL1VR,URAVR,IL1VL
IL2R,IL2R,IL1R,URBR,OLLR,NSMR
URADR,URADR,OLLR,M4,IL1DR,URADL
,IL1L,URYVL,URBL,IL2L,OLLL
IL1R,IL1R,M3R,I2R,IL2R,NSMR
IL1VR,IL1VR,IL1VL,OLQVR,URAVR,IL2VR
IL1DL,IL1DL,URADL,URYDL,OLLL,IL2DL
URYVR,URYVR,IL1R,OLQVR,URAVR,URBR
IL1DR,IL1DR,IL1DL,URYDR,OLLR,URADR
OLLR,OLLR,URBR,RIPR,URYDR,IL1R
,URBL,RIPL,OLLL,URYDL,IL1L
URBR,URBR,OLLR,OLQVR,RIPR,M3R
OLQVL,OLQVL,URYVL,URBL,BAGL,URAVL
URYDR,URYDR,IL1DR,OLLR,OLQDR,RMER
,OLQDL,URYDL,IL1DL,OLQDR,OLLL
,RIPR,BAGR,OLQVR,URBR,URAVR
OLQVR,OLQVR,URAVR,CEPVR,BAGR,OLQVL
OLQDL,URYDL,OLLL,OLQDL,URBL,RIPL
,RMEL,URYDL,RIPL,URBL,BAGL
RMER,RMER,OLLR,RIPR,URYDR,URBR
,CEPVL,BAGL,OLQVL,URAVL,URYVL
RMED,RMED,OLQDL,OLQDR,RID,URYDL
OLQDR,OLQDR,OLQDL,RMED,URYDR,RMER
,CEPVR,BAGR,OLQVR,CEPVL,URAVR
RMEV,BAGR,OLQVR,CEPVR,RMER,AVAR
RMDVR,RMDVR,AVAR,SAAVR,RIAR,BAGR
,SAAVL,RIAL,SMDVL,URXL,CEPDL
,RMEV,RIH,CEPVR,CEPVL,RMDR
RMDVL,RMDVL,AVAL,RMDL,AVEL,RIAL
,RIH,RMEV,RMDR,SAADR,CEPVR
AVAR,AVAR,SAAVR,AVER,RMDR,RMDVR
,URXL,CEPDL,SMDVL,RIAL,ASKL
,SMDVL,RIAL,ASKL,CEPDL,URXL
AVAL,AVAL,RMDL,AVEL,AFDL,AWBL
,RIAL,AFDL,AWBL,SAAVL,SMDVL
,SMDVR,RIAR,SAAVR,CEPDR,URXR
AFDR,AFDR,AVAR,AVER,SAAVR,AWBR
ALA,ALA,URXL,CEPDL,URXR,CEPDR
,URXR,URXL,CEPDR,ALA,RID
RMDR,RMDR,AVER,AVAR,AWCR,SIBDR
,ASKL,CEPDL,URXL,ADLL,ALA
SMDVR,CEPDR,SMDVR,RIAR,URXR,ASKR
,AIBL,RMDL,AVEL,AWCL,SIBDL
,AVER,RMDR,AIBR,AFDR,SIBDR
,SAADL,RMDDL,SAADR,SIBVR,RMFR
,ASHL,AWAL,AFDL,AWBL,AWCL
,ASKR,CEPDR,URXR,RID,ALA
,AVER,RMDR,AVAR,AWBR,AFDR
,AWBR,AWAR,RIAR,ASGR,ASKR
,AIBR,SIBVR,AVER,RMDDR,RMDR
,RMDDR,RMDDL,SAADR,RMFR,SAADL
,ADLL,ASKL,CEPDL,ASGL,RIVL
,ALA,CEPDR,URXL,URXR,RID
,ASGL,AVHL,AWBL,AWAL,ADLL
,AWCR,ASHR,AIBR,RMDR,SIBDR
,AWCL,ASHL,RIBL,AUAL,ASEL
,ASEL,ASHL,AVHL,AVBL,AVJL
,AWAR,ASGR,AWBR,ASER,AFDR
,SMBDL,RMFL,RMFR,SMBDR,SMBVL
,AVJL,AVHL,RIVL,ASGL,AWBL
,ASER,AWBR,ASHR,AWCR,AFDR
,ASHR,RIBR,AIBR,AWCR,ASER
