GT,Top1,Top2,Top3,Top4,Top5
I1R,I1R,I1L,I2R,MCR,I2L
I1L,I1L,I1R,I2L,MCL,MCR
I2R,I2R,MCR,NSMR,I1R,MCL
I2L,NSML,I2L,MCL,MCR,I1L
NSMR,NSMR,MCR,I2R,MCL,IL2VR
NSML,MCL,I2L,NSML,MCR,IL2VL
M3R,M3R,NSMR,MCR,IL2VR,I2R
M3L,M3L,NSML,IL2L,I2L,IL2VL
IL2DR,MI,IL2DR,I3,IL2DL,MCR
I3,I3,MI,IL2DL,IL2DR,M4
M4,M4,IL2DR,IL2DL,MCR,MI
URAVL,URAVL,URYVL,IL1VL,IL1L,M3L
IL2VR,IL2VR,IL1VR,IL2VL,IL1VL,URYVR
IL2R,IL2R,URBR,IL1R,URADR,OLLR
IL2L,URYVL,URAVL,OLQVL,IL1VL,BAGL
URYVR,URYVR,OLQVR,URAVR,BAGR,RMER
URYVL,URYVL,RIPL,URBL,IL1L,URAVL
RMER,RMER,BAGR,URYVR,OLQVR,RIPR
RMEL,RMEL,URYDL,RIPL,BAGL,URBL
RMED,RMED,OLQDL,URYDL,URXL,CEPDL
CEPV,CEPVR,CEPVL,RMEV,RIH,OLQVR
CEPV,CEPVL,BAGL,OLQVL,RMEV,URAVL
OLLR,OLLR,URADR,URYDR,URBR,IL1DR
OLLL,URYDL,OLLL,URBL,RIPL,URADL
URBL,URBL,RIPL,OLLL,IL1L,IL2L
OLQVL,OLQVL,BAGL,CEPVL,URYVL,URBL
OLQDR,OLQDR,URYDR,OLQDL,URBR,IL1DR
OLQDL,OLQDL,URYDL,RMED,OLLL,URBL
IL1L,IL1L,IL2L,OLLL,URADL,URBL
IL1R,IL1R,URYVR,URBR,OLQVR,BAGR
IL1VL,RMEV,CEPVL,CEPVR,RIH,BAGL
IL1DR,IL1DR,URYDR,URADR,IL1DL,OLLR
IL1DL,IL1DL,URYDL,URADL,IL1DR,OLLL
URYDR,URYDR,URADR,OLLR,IL1DR,URBR
ALA,ALA,URXL,CEPDL,CEPDR,URXR
URXL,URXL,ASKL,CEPDL,SMDVL,RIAL
URXR,URXR,CEPDR,URXL,ASKR,SMDVR
CEPDR,CEPDR,SMDVR,ASKR,URXR,RIAR
CEPDL,CEPDL,ASKL,SMDVL,URXL,RIAL
RID,RID,URXL,ALA,CEPDR,CEPDL
SAAVR,SAAVR,AFDR,RIAR,SMDVR,AVAR
SAAVL,SAAVL,RIAL,AVAL,SMDVL,AFDL
RIAR,RIAR,SMDVR,SAAVR,ASKR,AFDR
RIAL,RIAL,ASKL,ADFL,SAAVL,SMDVL
SMDVR,SMDVR,CEPDR,ASKR,RIAR,ADLR
SMDVL,SMDVL,RIAL,CEPDL,ASKL,SAAVL
AVAL,AFDL,AVAL,AWBL,RMDL,AVEL
AVAR,AVAR,AFDR,AVER,AWBR,SAAVR
RMDVR,RMDVR,AVAR,AVER,SAAVR,AFDR
RMDVL,RMDVL,SAAVL,AVAL,RIAL,RMDL
AVEL,RMDL,AVEL,AIBL,AWCL,AFDL
AVER,AVER,AIBR,RMDDR,AWCR,RIMR
RMDR,RMDR,AVER,AWCR,AIBR,AFDR
AIBL,AWCL,ASHL,AIBL,SIBDL,ASEL
AWAR,ASGR,AWAR,AWBR,AFDR,AVER
ASHR,ASHR,AWCR,ASER,AWBR,AWAR
AVHR,ASER,AVHR,AVJR,ASGR,AWBR
RIVR,RIVR,AVJR,ASGR,AVHR,AINR
ASEL,AVBL,ASIL,AVJL,ASGL,AVHL
AVDR,AVDR,FLPR,AVJR,AINR,RIMR
AVDL,AINL,AVJL,AIZL,AVDL,FLPL
ADER,ADER,ADAR,VB1,AQR,DB1
RICR,RICR,FLPR,AIZR,SMBVR,SIAVR
ADAR,ADAR,VB3,AVG,RIGR,RIGL
M1,M1,RIVL,I6,AVHL,I4
AVL,SMDDL,RMDDL,SAADL,SMBDL,RMFR
AVKR,VD1,VD2,AVKL,DD1,AVKR
AVKL,AVKL,VD1,VD2,DD1,RIGL
AQR,AQR,RIS,DB2,FLPR,AIYR
