GT,Top1,Top2,Top3,Top4,Top5
,I1R,MCR,I1L,I2R,NSMR
,I1L,M3L,I2L,NSML,MCL
,I2R,NSMR,IL2R,M3R,MCR
IL1VL,IL2VL,I2L,M3L,IL1VL,IL2VR
IL1DR,IL1DR,IL2DR,URADR,IL1DL,IL2R
URADL,IL2DL,M4,URADL,IL1DL,I3
IL1L,IL2L,IL1L,NSML,I2L,M3L
IL1DL,URADL,IL2DL,I3,IL1DL,M4
OLLL,OLLL,URBL,M3L,IL2L,IL1L
IL1VR,IL1VR,IL1VL,URYVR,IL2VR,M3R
,IL1VL,IL2VL,IL2VR,M3L,URAVL
OLLR,URBR,OLLR,URYDR,IL2R,IL1R
,URADR,URYDR,IL1DL,IL1DR,OLLR
URYVL,URYVL,IL1L,URBL,M3L,OLQVL
URYDL,URYDL,IL1DL,URADL,OLLL,OLQDL
OLQDL,OLQDL,IL1DL,OLLL,URYDL,URBL
OLQVR,OLQVR,URYVR,BAGR,URBR,CEPVR
,URAVL,CEPVL,IL1VL,URAVR,OLQVL
OLQDR,OLQDR,URYDR,OLLR,IL1DR,OLQDL
RMER,RMER,URYDR,URYVR,OLLR,RIPR
RMEV,URAVR,CEPVR,URYVR,BAGR,OLQVR
RMED,RMED,URYDR,OLQDL,URYDL,IL1DL
RMEL,RMEL,URBL,OLLL,RIPL,URYDL
,OLQVL,CEPVL,BAGL,URYVL,RMEL
,RMDVR,AVAR,BAGR,SAAVR,RIAR
,BAGL,SAAVL,RMEL,RIPL,URBL
,CEPVR,RMEV,CEPVL,OLQVR,RIH
,RMEV,CEPVR,CEPVL,RIH,RMDR
SAAVR,SAAVR,RIAR,SMDVR,AVAR,URXR
RIAR,RIAR,SMDVR,CEPDR,URXR,ASKR
,CEPDR,URXR,SMDVR,ASKR,RIAR
AVAR,AVAR,AFDR,AWBR,SAAVR,AVER
,RMEV,RMDR,AVER,RIH,CEPVR
RMDVL,RMDVL,AVAL,RMDL,SAAVL,AVEL
SIADL,RMEV,RIH,SAADL,RMDL,AVEL
ALA,ALA,URXR,CEPDR,RID,URXL
AVER,AVER,RMDR,AIBR,AVAR,AFDR
,RMDR,AIBR,AWCR,AVER,ASHR
SIADR,SAADR,SAADL,RIH,RMEV,RMDR
,URXL,URXR,CEPDL,RID,ALA
,SMDVL,SAAVL,RIAL,CEPDL,RMDVL
AVAL,AVAL,SAAVL,AFDL,AWBL,AVEL
AFDR,AFDR,AWBR,ASER,ASGR,ASHR
CEPDL,CEPDL,URXL,SMDVL,ASKL,URXR
AVEL,AVEL,AFDL,RMDL,SIBDL,RIAL
,ADFR,ASGR,AWAR,ADLR,AWBR
,AWCR,ASHR,AIBR,RMDR,AUAR
AWBL,RIAL,SAAVL,SMDVL,ASKL,AWBL
RMDL,RMDL,AVEL,AWCL,SIBDL,AIBL
SMBDL,RMDDR,SIBVR,RMDDL,SAADL,SAADR
AFDL,AFDL,AWBL,AVEL,RMDL,AWCL
,RMDDR,RMFR,SMBDR,AIBR,SIBVR
,AWAL,AWBL,ASGL,AFDL,ASKL
AIBL,AIBL,AWCL,ASHL,SIBDL,AVEL
SIBDL,AWCL,AIBL,SIBDL,RMDDL,ASHL
ASKL,ADLL,ASKL,ASIL,ASGL,SMDVL
ASEL,ASEL,AWBL,ASHL,AWCL,AVJL
,SMBDL,SMBDR,RMFL,RMFR,RMDDL
RIVL,AVHL,RIVL,ASGL,ASIL,ADLL
AVDL,ASGL,AVJL,AVHL,ASIL,AWBL
RMFR,RMFR,RMFL,SMBDR,SMBDL,SMBVR
,RIBL,AUAL,ASJL,ASHL,AIBL
ASJL,AVDL,AVJL,ASEL,AVBL,AINL
AVJL,AVJL,RIVL,AVHL,ASGL,ASIL
,SMBDL,SMBDR,SIAVL,ASJL,AVL
,AUAL,AIZL,RIML,ASJL,RICL
SMBVR,SMBVL,SIAVL,SMBVR,SMBDL,SMBDR
,SMBVR,AIMR,RICR,SMBDR,SIAVR
,AIZR,FLPR,RICR,ADER,AVDR
,ASJL,AIZL,RICL,FLPL,AUAL
FLPR,AINR,FLPR,AVDR,ADER,AIZR
,RIVL,I6,AVJL,ASIL,I4
,RICL,ASJL,AIZL,FLPL,SIAVL
AINL,AINL,AVJL,I6,AVDL,M5
,AIMR,RICR,SIAVR,I5,AIAR
,SABVR,SABVL,AIYL,SIAVL,RIS
,AIYL,RIS,SABVL,SABVR,AIML
,ADER,ADAR,FLPR,AQR,RMGR
ADEL,FLPL,ADAL,ADEL,RICL,RMGL
,SABVL,RIS,SABVR,VB2,AIYL
,RMGR,ADAR,ADER,AQR,FLPR
FLPL,FLPL,ADAL,ADEL,RMGL,M5
,VB2,AVFR,DB2,AVFL,RIS
,DB2,VA1,RIFL,AVFL,SABVL
,RIFR,RIFL,VB2,VA1,DB2
,RMGL,ADAL,DB2,VA1,VB1
,VA1,DB2,VB1,RIGL,RIFR
,VA1,VB1,RIFR,DB2,VD1
,SABD,VB1,RIGL,AVG,VA1
,AS1,AVG,RIGL,SABD,DB1
,SABD,AVG,DB1,DA1,VA2
,RIGL,RIGR,DD1,AVG,VD2
,DB1,RIGL,AVG,VA2,DA1
,DA1,SABD,DB1,AVG,DD1
,DD1,VD2,AVG,VD1,DA1
,AVG,DD1,VD2,DA1,VA2
,VD2,VB3,DD1,VA2,AVG
,VA2,VB3,DA1,VD2,AS1
,VB3,VD2,VA2,DD1,DA1
