GT,Top1,Top2,Top3,Top4,Top5
,I1R,I1L,I2R,MCR,NSMR
,I1R,I1L,I2R,NSMR,MCR
,I2R,MCR,NSMR,I1R,I1L
,I3,MI,M4,I1L,IL2DL
,MI,I3,M4,MCR,IL2DR
,M3L,I2L,NSML,MCL,I1L
,M3R,NSMR,MCR,I2R,M3L
IL2VL,IL2VL,M3L,NSML,URYVL,I2L
IL2DR,IL2DR,URADR,M4,IL2R,I3
IL2VR,IL2VR,IL2VL,IL1VR,M3R,URYVR
URAVR,M3R,URAVR,IL1R,URYVR,NSMR
,IL2L,IL1L,NSML,MCL,M3L
,URBR,M3R,IL2R,IL1R,OLLR
OLLR,OLLR,IL2R,URBR,URADR,M3R
IL1VL,IL1VL,URYVL,OLQVL,M3L,IL1L
OLLL,OLLL,URBL,URYDL,IL2DL,IL2L
,URYVL,IL1L,URBL,M3L,OLQVL
URYVR,URYVR,IL1R,URBR,RIPR,OLLR
IL1VR,IL1VR,URYVR,IL1VL,URAVR,OLQVR
IL1DR,IL1DR,IL1DL,URADR,URYDR,URADL
IL1R,IL1R,RIPR,URBR,URYVR,BAGR
IL1DL,IL1DL,URYDL,URADL,OLQDL,IL1DR
URYDR,URYDR,URADR,IL1DR,OLLR,OLQDR
OLQVR,OLQVR,BAGR,CEPVR,URYVR,URAVR
RMER,RMER,BAGR,RIPR,URBR,OLLR
OLQDR,OLQDR,OLQDL,RMED,URYDR,OLLR
OLQDL,OLQDL,URYDL,OLLL,IL1DL,RIPL
,CEPVR,BAGR,CEPVL,OLQVL,URAVR
RMED,RMED,OLQDL,URYDL,OLQDR,RMEL
RMEL,RMEL,BAGL,OLQVL,URYVL,URBL
,CEPVL,RMDL,RMEV,BAGL,OLQVL
RMDVR,RMDVR,AVAR,BAGR,SAAVR,CEPVR
RMDVL,RMDVL,SAAVL,RIAL,AVAL,BAGL
,AVAR,AFDR,RMDR,CEPVR,RMDVR
,RMEV,CEPVR,RIH,CEPVL,RMDR
SMDVR,SAAVR,SMDVR,AVAR,RMDVR,RIAR
AVAR,AVAR,AFDR,AVER,RMDR,SAAVR
AVAL,AFDL,AVAL,SAAVL,AVEL,RMDVL
RIAR,RIAR,SAAVR,SMDVR,ADFR,ASKR
AFDR,AFDR,AVAR,SAAVR,AWBR,RMDVR
SAAVR,SMDVR,SAAVR,RIAR,CEPDR,URXR
RMDR,RMDR,AVER,AVAR,SIBDR,AWCR
,SAADL,RMDL,RMEV,SAADR,RIH
,SAAVL,RIAL,SMDVL,AFDL,AWBL
AVER,AVER,RMDR,AVAR,AFDR,AIBR
CEPDR,CEPDR,SMDVR,URXR,RIAR,ASKR
RID,RID,CEPDR,URXR,URXL,ALA
URXL,URXL,CEPDL,SMDVL,ASKL,RIAL
,AWAR,ASHR,AFDR,AWBR,ASGR
,AWCR,ASHR,SIBDR,AIBR,RMDR
,SAADL,RMFR,SAADR,RMFL,RMDDL
URXR,URXR,URXL,CEPDR,ASKR,ALA
RIMR,AIBR,ASHR,AVER,RMDR,AWAR
,AWBR,ASGR,AFDR,AWAR,ADFR
SIBVR,SIBVR,RMDDR,AIBR,SIBDR,SAADR
,AVEL,SIBDL,RMDL,AWCL,AFDL
,AWCL,SIBDL,ASHL,RMDL,AFDL
ASKR,ASKR,ADLR,CEPDR,URXR,SMDVR
,RMDDL,SIBVL,RMFR,SIBVR,RMHR
RIVR,ADLR,ASKR,RIVR,ASGR,CEPDR
,ASKL,ADLL,SMDVL,CEPDL,ASIL
,AIBL,AUAL,ASHL,AWCL,ASEL
ALA,ALA,CEPDR,URXR,CEPDL,URXL
,ASER,ASGR,RIBR,AVJR,ASHR
,AUAR,ASJR,RIBR,AWCR,ASHR
,SMBDR,RMDDR,RIMR,RMFR,RMHL
RMDDL,RMFL,RMFR,SMBDL,SMBDR,SMBVR
,AVHL,ASGL,ASEL,AWBL,AWAL
,AUAL,RIBL,ASHL,AWCL,ASEL
,SMBDL,RMFL,RMDDL,SMBVL,AUAL
RMDDR,AIAR,AIMR,SMBVR,SMBDR,AVL
AVDR,AVDR,AVJR,AVBR,AINR,RIBR
,ASIR,RIVR,ASGR,AVJR,AVHR
,ASJL,RIBL,RIML,SMBDL,RICL
,AVDL,AVJL,ASEL,AVBL,AINL
SIADL,SIAVL,SMBVR,SMBVL,SIAVR,SMBDL
AVHR,AVHR,AVJR,AINR,RIVR,AVDR
,RIVL,AVJL,AVHL,ASIL,ASGL
,AIZL,RICL,ASJL,RIBL,AVDL
,RICR,AIZR,ASJR,I5,FLPR
,AINR,FLPR,AIZR,AVDR,RICR
SMBDL,SMBVL,SIAVL,RICL,SMBVR,SMBDL
AVJR,AVJR,AIZR,AINR,FLPR,ADER
,AIZR,FLPR,AINR,RICR,AVJR
,I6,AINL,M5,M2L,AVJL
,AINL,AVJL,I6,AVDL,ASIL
,AQR,FLPR,ADER,RICR,ADAR
AIML,VB2,AIML,VB1,RIS,DB2
,I4,M1,I6,RIVR,M2R
,FLPL,RICL,ADEL,AIZL,ADAL
,VB2,AIML,RIS,RIGL,AIMR
AINR,FLPR,AINR,ADER,AQR,ADAR
ADER,ADAR,ADER,FLPR,AQR,RMGR
,ADEL,FLPL,M5,ADAL,RMGL
,ADER,M1,ADAR,RMGR,FLPR
M1,M1,M5,I6,RIVL,I4
,RMGL,ADAL,ADEL,FLPL,M5
,VD1,VB1,DD1,RIGL,VB2
,AVG,DB1,RIGR,DB2,ADAR
FLPR,RMGR,AQR,AVG,ADAR,DB1
