GT,Top1,Top2,Top3,Top4,Top5
,I2L,I1L,NSML,I1R,MCL
,I2R,NSMR,MCR,I1R,IL2R
,MI,I3,IL2DR,M4,I1R
,I3,MI,IL2DL,I1L,I1R
,M4,IL2DR,URADR,I3,MI
M3L,M3L,NSML,I2L,MCL,IL2L
IL2VR,M3R,IL2R,NSMR,IL2VR,IL1R
IL2DL,IL2DL,URADL,M4,IL2DR,I3
IL1VR,IL1VR,IL2VR,IL1VL,M3R,NSMR
,IL2L,IL2DL,URADL,NSML,IL1L
,URADL,IL2DL,IL2L,NSML,IL1L
URAVL,IL2VL,URAVL,NSML,URYVL,IL1VL
IL1L,IL1L,IL2L,URADL,OLLL,IL2DL
IL1R,IL1R,IL2R,URYVR,URBR,M3R
IL1VL,IL1VL,IL2VL,IL1VR,URAVL,IL2VR
IL1DR,IL1DR,URADR,IL1DL,URYDR,IL2DR
OLLR,OLLR,URBR,IL2R,URADR,URYDR
OLLL,OLLL,URYDL,URBL,IL1DL,URADL
IL1DL,IL1DL,URYDL,URADL,OLLL,IL1DR
URYVL,URYVL,IL1L,URBL,OLLL,IL2L
OLQVR,URYVR,OLQVR,URBR,RIPR,BAGR
,URAVR,URYVR,OLQVR,BAGR,RIPR
URYDR,URYDR,RIPR,URBR,OLLR,OLQDR
IL2L,URBL,OLLL,URYDL,RIPL,IL1L
OLQDR,OLQDR,OLQDL,URYDR,OLLR,URBR
URYDL,URYDL,IL1DL,OLQDL,OLLL,URADL
RMER,RMER,URBR,RIPR,BAGR,URYDR
OLQDL,OLQDL,URYDL,OLQDR,RMED,IL1DL
OLQVL,OLQVL,URBL,RMEL,URYVL,BAGL
,RIPL,RMEL,URYDL,BAGL,IL1L
CEPVR,OLQVR,CEPVR,BAGR,URYVR,CEPVL
RMED,RMED,RID,OLQDL,OLQDR,CEPDR
,CEPVR,OLQVR,BAGR,URAVR,CEPVL
RMEL,RMEL,BAGL,RIPL,SAAVL,RMDVL
,BAGL,CEPVL,URAVL,OLQVL,RMEV
,CEPVR,OLQVR,BAGR,RMDR,RMEV
RMDVR,RMDVR,AVAR,SAAVR,RIAR,SMDVR
RMDVL,RMDVL,SAAVL,RMEL,RIAL,AVAL
RIAR,RIAR,SAAVR,SMDVR,AVAR,AFDR
CEPVL,RMDL,CEPVL,RMEV,AVEL,BAGL
SMDVL,SAAVL,SMDVL,RIAL,RMDVL,URXL
SMDVR,SMDVR,RIAR,CEPDR,SAAVR,ASKR
SIADR,RMEV,RMDR,RIH,SAADR,CEPVR
AVAR,AVAR,AFDR,SAAVR,AVER,AWBR
,RMDR,RMEV,RIH,CEPVR,SAADR
URXR,URXR,CEPDR,RID,ASKR,SMDVR
AVER,AVER,AVAR,RMDR,SAAVR,AFDR
AVAL,AVAL,SAAVL,RMDVL,AFDL,AVEL
,RMDL,AFDL,AVEL,RMDVL,AVAL
SAADR,SAADR,RMEV,RIH,RMDR,SAADL
CEPDL,CEPDL,SMDVL,RIAL,URXL,ASKL
RMDR,RMDR,AVER,AIBR,SIBDR,AWCR
URXL,URXL,URXR,RID,ALA,CEPDL
,ASKR,ADFR,RIAR,AFDR,AWAR
,SMDVL,RIAL,ASKL,SAAVL,AWBL
AWBL,AWBL,AFDL,RIAL,SAAVL,SMDVL
AIBR,AIBR,AVER,RMDR,SIBDR,ASHR
,AVEL,RMDL,AFDL,AWBL,AWCL
,ASGR,ASKR,ADLR,AWAR,SMDVR
,SIBVR,SAADL,SAADR,SIBVL,RMDDR
ASGR,AWBR,ASGR,AFDR,ASHR,AWAR
SIADL,SAADL,SAADR,RMFR,RMDDL,SIBVR
RMDL,RMDL,AVEL,AIBL,AWCL,SIBDL
ALA,ALA,CEPDR,URXL,URXR,ASKL
,AWCR,AIBR,ASHR,SIBDR,RMDR
,ASKL,ADLL,SMDVL,ASGL,AWAL
ASKL,ASKL,ADLL,SMDVL,ASIL,ASGL
AVHR,AVHR,ASGR,ASER,RIVR,AVJR
,ASER,ASHR,AWCR,RIBR,AIBR
,AIBL,SIBDL,AWAL,AWCL,ASHL
ASGL,ASGL,AWBL,AWAL,ASIL,ADLL
,AWAR,ASGR,ASER,ASHR,AVJR
,ADLR,RIVR,ASIR,ASGR,AVHR
ASEL,AWBL,ASEL,ASGL,ASHL,AWAL
,AWCL,AIBL,ASHL,RMDDL,AUAL
RMDDR,RMFR,RMFL,RMDDL,RMDDR,SMDDL
SMBDR,RMDDL,SMBDL,RMFL,RMHL,RMDDR
RIMR,RIBR,AVDR,ASHR,AVJR,AVBR
AVHL,AVHL,ASEL,AWBL,ASGL,AVJL
,AVJR,AINR,AVDR,ASER,AVBR
,AUAL,AWCL,RMDDL,RIBL,AIBL
,AINR,AVJR,ASIR,RIVR,AVHR
AVJR,AVJR,AINR,AVDR,AIZR,AVBR
,RMDDR,SMBDR,RMFR,AUAR,RMFL
