GT,Top1,Top2,Top3,Top4,Top5
,MI,I3,IL2DR,I1R,I1L
,I3,IL2DR,MI,IL2DL,I1L
,NSML,MCL,I2L,MCR,I1L
,M4,IL2DL,IL2DR,I3,URADL
,M3R,I2R,NSMR,I1R,MCR
IL1DL,IL1DL,URADL,IL2DL,URYDL,I3
IL1R,IL1R,I2R,IL2R,M3R,NSMR
IL2DR,IL2DR,OLLR,IL2R,URADR,M3R
,OLLR,M3R,IL2R,URBR,IL2DR
IL2VR,IL2VR,NSMR,M3R,IL1VR,IL2VL
IL1VL,IL1VL,M3L,IL1VR,IL1L,IL2VL
,OLLL,URYDL,IL2L,M3L,URBL
,URYVR,M3R,IL1VR,IL1R,IL2R
IL1DR,IL1DR,URYDR,URADR,OLLR,IL1DL
,IL2R,URBR,OLLR,IL1R,URYVR
IL1VR,URYVL,IL1VL,IL1L,IL1VR,IL2VL
OLQDL,OLQDL,URYDL,IL1DL,OLLL,OLQDR
,URBR,RIPR,URYVR,IL1R,BAGR
,URYDR,OLLR,OLQDR,IL1DR,URADR
OLQVL,OLQVL,URBL,URYVL,BAGL,URAVL
RMER,RMER,RIPR,URBR,OLLR,BAGR
,BAGL,OLQVL,CEPVL,URAVL,URYVL
OLQDR,OLQDR,URYDR,OLQDL,RMED,RMER
,OLQVR,CEPVR,URAVR,BAGR,CEPVL
RMED,RMED,RID,OLQDL,OLQDR,URYDL
OLQVR,OLQVR,BAGR,RMER,CEPVR,URYVR
,CEPVR,BAGR,RMEV,OLQVR,CEPVL
RMDVL,RMDVL,RMEL,SAAVL,CEPVL,BAGL
RMDVR,RMDVR,AVAR,SAAVR,BAGR,CEPVR
AVAL,AVAL,SAAVL,AFDL,RMDL,RMEL
RIAL,SMDVL,RIAL,SAAVL,CEPDL,URXL
,RMEV,CEPVR,OLQVR,CEPVL,RMDR
AVEL,AVEL,RMDL,SAAVL,AFDL,RIAL
,RIAL,SAAVL,SMDVL,AWBL,AFDL
AVAR,AVAR,SAAVR,AFDR,AVER,RMDVR
SAAVR,SAAVR,RIAR,SMDVR,URXR,AFDR
CEPDL,CEPDL,URXL,SMDVL,RIAL,ASKL
RIAR,RIAR,SMDVR,ASKR,URXR,SAAVR
AIBL,AFDL,AWBL,RMDL,AWAL,ASHL
URXR,URXR,RID,URXL,ASKR,CEPDR
AFDR,AFDR,AVER,AWBR,SAAVR,AVAR
,SAADL,RMEV,SAADR,RMDL,RIH
ALA,ALA,URXL,URXR,CEPDR,CEPDL
RMDR,RMDR,AVER,AIBR,AWCR,SIBDR
,AWBR,SMDVR,ADFR,RIAR,SAAVR
URXL,URXL,ASKL,ADLL,CEPDL,RIVL
CEPDR,ASKR,ADLR,ASKL,URXR,ADLL
AVER,AVER,RMDR,AIBR,AFDR,ASHR
,ADLL,ASKL,ASIL,ASGL,AVHL
,ASGL,AWBL,ASEL,AWAL,ASHL
,CEPDR,SMDVR,ASKR,ADLR,URXR
,AWCR,SIBDR,AIBR,RMDR,ASHR
,SAADR,SAADL,RIH,RMEV,RMDDR
ASGR,ASGR,AWAR,ADLR,ASKR,SMDVR
,SAADL,SAADR,RMFR,RMDDL,RMFL
,RMDDL,AIBL,RMDDR,SMDDL,RMDL
,ASER,ASGR,AWAR,AWBR,ASHR
,AIBR,AWCR,RMDDR,ASHR,AVER
ASHR,ASHR,AWAR,AWCR,ASER,AIBR
,ADLR,RIVR,ASIR,ASGR,ASKR
AVHR,AVHR,RIVR,ASGR,ASER,AVJR
,ASHL,ASEL,AWCL,AVDL,AUAL
,SMBDL,RMDDL,RMFL,SMDDL,RMHL
,ASJR,RIBR,RMDDR,SMBDR,AWCR
,RIBR,AVDR,AVBR,ASER,ASHR
,RMFR,RMFL,SMBDR,SMBDL,RMHR
AVDR,AVDR,AVJR,AINR,AVBR,RIVR
,I4,RIVR,I6,RIVL,M1
,AUAR,RIMR,ASJR,RMDDR,AIZR
AINR,RIVR,ASIR,AVJR,AINR,AVBR
RMFL,SMBDR,SMBDL,RMFR,RMFL,SMBVR
RMFR,SMBVR,SIAVR,SMBDR,RMFR,RMFL
AIZR,AVJR,AVDR,AINR,AIZR,RIVR
AVDL,AINL,AVJL,AIZL,AVDL,AVBL
SMBDL,SMBVL,SIAVL,SMBVR,SMBDL,SMBDR
,SMBVR,ASJR,ASJL,AIAR,AIYR
M1,M1,RIVR,I6,I4,RIVL
,AIAR,SMBVR,SIAVR,AIYR,AIMR
,AIZR,AVDR,FLPR,RICR,AQR
,SIAVL,SMBVL,AIYL,AIAL,SMBVR
,AINR,FLPR,AVDR,ADER,AVJR
,FLPR,ADER,AINR,AQR,AIZR
,AINR,ADER,FLPR,RIVR,AVJR
,RICR,ADAR,ADER,FLPR,AIZR
FLPL,FLPL,ADEL,M5,I6,ADAL
SMBDR,VB2,AIML,RIS,SMBVR,AIYL
,AIML,VB2,RIS,ADAL,ADEL
,DB2,VB1,VB2,VA1,RMGL
,VA1,DB2,RIS,VB2,SABVR
,ADER,ADAR,RMGR,AQR,FLPR
,DB2,VA1,AVG,VB1,DB1
AQR,AQR,RMGR,ADAR,DB1,SABD
,DB1,SABD,AVG,AS1,VA1
,AVG,DB1,DA1,RIGR,DD1
