GT,Top1,Top2,Top3,Top4,Top5
,I1R,I2R,MCR,NSMR,I1L
,I1L,I1R,I2L,MI,MCL
,I2R,I1R,MCR,NSMR,I1L
,I2L,MCL,I1L,I1R,NSML
,I2R,NSMR,MCR,M3R,I1R
,NSML,MCL,I2L,MCR,I1L
,I3,MI,M4,IL2DR,IL2DL
M3L,M3L,I2L,NSML,IL2L,IL2VL
,M3R,IL1R,IL2R,NSMR,I2R
,IL2DL,URADL,IL2L,OLLL,IL1DL
IL1VL,IL1VL,IL2VL,M3L,IL1L,IL1VR
,URADR,IL1DR,IL2DR,URYDR,IL2R
IL2DR,IL2DR,IL1DR,URADR,IL1DL,M4
IL1DR,IL1DR,IL1DL,URADR,IL2DR,I3
OLLR,OLLR,URBR,M3R,IL2R,URADR
OLLL,OLLL,IL2L,URBL,IL1L,URYDL
IL1R,IL2R,IL1R,M3R,URYVR,URBR
IL1DL,URADL,IL1DL,URYDL,OLLL,IL2L
IL2R,IL1R,URBR,IL2R,OLLR,RIPR
IL1L,IL1L,IL2L,URBL,OLLL,URYVL
URYVL,URYVL,IL1L,URAVL,IL2VL,IL2L
IL1VR,IL1VR,IL1VL,URYVR,IL2VR,URAVL
URYVR,URYVR,IL1VR,URAVR,IL2VR,IL1R
URBR,URBR,RMER,OLLR,RIPR,URYVR
,RIPR,URYVR,URBR,IL1R,BAGR
URBL,URBL,RIPL,IL1L,IL2L,OLLL
URYDR,URYDR,OLQDR,IL1DR,OLLR,URADR
OLQDL,URYDL,OLQDL,OLLL,IL1DL,RMEL
OLQDR,OLQDR,OLQDL,URYDR,IL1DR,RMED
RMED,RMED,OLQDL,OLQDR,URYDL,IL1DR
RMEL,RIPL,RMEL,URBL,BAGL,URYVL
OLQVR,OLQVR,BAGR,URYVR,RMER,URAVR
,RMEL,URBL,RIPL,BAGL,OLQVL
,RMER,RMDVR,BAGR,RIPR,URBR
,BAGR,RMER,OLQVR,URBR,URYVR
,OLQDL,URYDL,RMEL,RID,URXL
OLQVL,OLQVL,CEPVL,BAGL,URAVL,URYVL
,CEPVR,BAGR,OLQVR,RMER,URAVR
,BAGL,CEPVL,RMEL,OLQVL,URAVL
RMDVR,RMDVR,AVAR,RMER,SAAVR,BAGR
,CEPVL,RMEV,RIH,CEPVR,URAVL
RMDVL,RMDVL,SAAVL,RIAL,AVAL,SMDVL
,RMEV,CEPVL,RIH,RMDL,CEPVR
,RMDVR,AFDR,AWBR,AVAR,SAAVR
SMDVR,SAAVR,RIAR,SMDVR,RMDVR,AFDR
AVAR,AVAR,RMDVR,RMDR,AFDR,AWBR
,AFDR,AVAR,RMDR,RMDVR,AWBR
,CEPDR,RID,SMDVR,ASKR,URXR
AVER,AVER,RMDR,AVAR,RMDVR,SAAVR
AVAL,AVAL,AFDL,SAAVL,RIAL,RMDL
RIAR,URXR,RIAR,SMDVR,ASKR,CEPDR
,RIH,RMEV,SIBVR,SAADR,RMDR
CEPDL,CEPDL,SMDVL,URXL,RIAL,SAAVL
URXR,URXR,URXL,RID,CEPDR,CEPDL
,AVEL,RMDL,AFDL,AIBL,RIAL
,RMDL,AVEL,AIBL,SIBDL,AFDL
,AVER,RMDR,AIBR,AWCR,AVAR
URXL,URXL,ASKL,SMDVL,CEPDL,ADLL
,RIAR,SMDVR,ASKR,CEPDR,AWBR
,RMDR,AVER,AIBR,SIBDR,AWCR
,SMDVL,AWBL,ASGL,AWAL,RIAL
ASGR,ASGR,AWAR,ASKR,AWBR,ADLR
,AWCR,AIBR,ASHR,RMDR,AVER
,SAADL,SAADR,RIR,RMDDL,RMFR
,AWCL,SIBDL,AIBL,ASHL,AFDL
ALA,ALA,URXR,URXL,CEPDR,CEPDL
,ASER,AWBR,ASHR,AFDR,AWCR
,RMDDL,AIBL,SIBVR,AIBR,SAADL
AVHL,AVHL,RIVL,ASGL,AWBL,ADLL
,ASEL,ASHL,AWBL,ASGL,AWAL
RMDDR,RMDDR,RMDDL,AIBR,RMFR,SMDDL
AVHR,AVHR,ASGR,RIVR,AWBR,ASER
,ADLR,RIVR,ASIR,ASGR,ASKR
,AUAL,AIBL,RMDDL,AWCL,RMHL
,AIBR,RIBR,AUAR,ASHR,SMBDR
,SMBDL,RMFR,SMBDR,RMFL,RMHL
AVJL,AVJL,RIVL,ASGL,AVHL,ASIL
,ASEL,AVJL,ASHL,RIBL,AVDL
AVJR,AVJR,AVDR,AINR,RIVR,AVHR
AVDR,AVDR,AINR,RIBR,AVBR,AVJR
AVDL,AVDL,AINL,AVJL,AIZL,ASEL
,SMBDL,SMBVL,SIAVL,RMFL,RMHL
,AVDR,AIZR,FLPR,RIBR,AINR
,RICR,AIZR,ASJR,SMBDR,SMBVR
,SMBVR,SIAVR,SMBDR,AIMR,SIAVL
,AINR,FLPR,AVDR,AIZR,ADER
,AUAR,ASJR,AIMR,RICR,AIZR
,RICR,AIZR,FLPR,ADER,AIMR
,SMBVL,SIAVL,AIAR,SMBDL,AIAL
,I6,RIVL,M5,I4,M1
,AINR,RIVR,M1,ASIR,I4
,SABVR,RIS,AIYR,AIYL,SABVL
,AINL,AIZL,FLPL,RICL,ADEL
,AIAR,SIAVL,AIYL,RIS,AIMR
,FLPR,AQR,ADER,ADAR,RMGR
M1,M1,ADER,AINR,ADAR,FLPR
,FLPL,ADEL,ADAL,RICL,AIZL
,SABVL,VB2,SABVR,RIS,AVFR
,SABVR,VB2,SABVL,RIS,DB2
,VB2,VA1,VB1,DB2,RIS
,AQR,SABD,AVG,DB2,DB1
,RMGL,ADAL,ADEL,RIGL,AS1
,RMGR,ADAR,AQR,ADER,AVG
,VA1,DB2,DB1,AVG,VB1
,DB1,AS1,AVG,RIGL,DD1
AQR,SABD,DA1,AS1,AVG,DD1
,AS1,DB1,AVG,DA1,SABD
