GT,Top1,Top2,Top3,Top4,Top5
,I1L,I2L,I1R,MCL,NSML
,I1R,I1L,I2R,MCR,I2L
,I2R,NSMR,MCR,I1R,MCL
,NSMR,MCR,I2R,IL2R,M3R
,NSML,I2L,IL2L,IL1L,MCL
,M4,I3,MI,URADL,IL2DR
,IL2DL,URADL,IL2L,I3,MI
,M3R,NSMR,IL2R,MCR,I2R
,M3L,NSML,I2L,MCL,IL2VL
,IL2L,IL1L,URBL,I2L,URADL
,URADR,IL1DR,OLLR,IL2R,IL2DR
,URYVL,IL1L,URBL,IL2L,OLLL
OLLR,OLLR,URBR,IL2R,IL1R,IL1DR
,IL2VR,IL1VR,URYVR,NSMR,IL2VL
,URAVL,IL1VL,URYVL,IL2VL,I2L
IL1DL,IL1DL,IL1DR,URADL,URYDL,OLLL
OLLL,OLLL,URBL,IL1L,RIPL,URADL
,URYVR,IL1R,URBR,IL2R,OLLR
,IL2VL,URYVL,URAVL,IL1VL,OLQVL
IL1DR,URYDR,IL1DR,OLLR,URADR,RIPR
URYDL,URYDL,OLLL,IL1DL,URADL,URBL
IL1VR,IL1VR,IL1VL,URYVR,OLQVR,URAVR
,OLQVR,URYVR,URBR,BAGR,URAVR
URADR,RMER,URYDR,OLLR,RIPR,URBR
OLQDL,OLQDL,OLQDR,URYDL,IL1DR,RMED
OLQDR,OLQDR,IL1DR,URYDR,OLQDL,OLLR
RMEL,RMEL,URBL,RIPL,URYVL,BAGL
IL1VL,URYVL,IL1VL,CEPVL,BAGL,OLQVL
,BAGR,RIPR,URBR,OLQVR,URYVR
OLQVL,OLQVL,CEPVL,BAGL,URYVL,URAVL
RMED,RMED,URXL,CEPDL,RID,OLQDL
,CEPVR,OLQVR,BAGR,URAVR,CEPVL
RMDVL,RMDVL,SAAVL,AVAL,BAGL,RIAL
RMEV,RMEV,CEPVL,CEPVR,RIH,URAVR
RMDVR,RMDVR,SAAVR,AVAR,RIAR,SMDVR
,RID,CEPDR,URXL,CEPDL,URXR
AVAR,AVAR,SAAVR,RMDVR,AFDR,SMDVR
,CEPVL,RMEV,RMDL,RIH,AVEL
SMDVL,SMDVL,RIAL,SAAVL,CEPDL,URXL
,RMDR,AVER,RMEV,CEPVR,AVAR
,RIAR,SMDVR,SAAVR,CEPDR,ASKR
AVAL,AVAL,RMDL,AVEL,AFDL,SAAVL
,CEPDL,SMDVL,URXL,RIAL,ASKL
URXL,URXL,CEPDL,URXR,SMDVL,ASKL
AFDL,AVAL,AFDL,SAAVL,AVEL,AWBL
,AFDR,AVAR,SAAVR,AWBR,AVER
RMDR,RMDR,AVAR,AVER,AFDR,RMDVR
,RMEV,RIH,RMDR,SAADR,SAADL
URXR,URXR,CEPDR,ASKR,SMDVR,URXL
ALA,ALA,CEPDR,URXR,URXL,CEPDL
,ASKL,RIAL,SMDVL,ADLL,URXL
AIBR,AVER,RMDR,AIBR,ASHR,AVAR
,AWAR,SMDVR,AWBR,ASGR,ASKR
,CEPDR,SMDVR,AWBR,ASKR,ASGR
,AWBL,AVEL,SMDVL,AFDL,RIAL
,SAADL,SAADR,SIBVR,RMEV,SIBVL
RMDL,RMDL,AWCL,AVEL,SIBDL,ASHL
,ADLR,ASKR,RIVR,ASIR,ASGR
,ASHR,AIBR,AWCR,ASER,AWAR
,ASGR,AWAR,AWBR,ASER,AVHR
,AWCR,AIBR,SIBDR,RMDR,RMDDR
,AVHL,ASGL,AWBL,RIVL,ADLL
RMDDR,RMDDR,SIBVR,AIBR,RMHR,SIBDR
,AVDR,ASER,ASHR,AWBR,AVJR
,AWCL,ASHL,AIBL,ASEL,AUAL
,RMDDL,RMFR,SIBVL,SMBDL,SAADL
,AWAL,ASEL,ASGL,ASHL,AVBL
AVDL,AVDL,ASGL,AVJL,RIVL,ASEL
,RIVL,AVJL,ADLL,ASIL,ASGL
,ASHR,ASER,AVJR,AVBR,AVHR
,RIBR,AIBR,ASJR,AUAR,AWCR
,ASJL,SMBDL,RIBL,AIBL,RMDDL
RIVR,AVJR,RIVR,AINR,ASIR,M1
,AVDL,AINL,AVJL,AVBL,ASEL
,AUAR,ASJR,SMBDR,RIBR,RIMR
,SMBDR,RMFL,RMFR,SMBDL,SMBVR
AINL,I6,ASIL,AINL,RIVL,AVJL
RMDDL,RMDDL,SMBDL,AUAL,RMFL,SMDDL
,RMFR,RMFL,SMBDL,SMBDR,SMBVR
,AUAL,ASJL,RICL,AIZL,RIML
,ASJR,AIZR,AUAR,RICR,RIMR
,AINR,AIZR,FLPR,AVDR,AVJR
,AVJL,AIZL,AINL,AVDL,RICL
,AINL,I6,AVJL,AVDL,RIVL
,SMBVR,AIMR,SIAVR,AIAR,RICR
,RICL,AIZL,FLPL,ASJL,ADEL
,SMBVL,SIAVL,SMBVR,SMBDL,AIYL
,FLPL,ADEL,AIZL,AINL,AVDL
,FLPR,ADER,AIZR,RICR,ADAR
,AIML,RIS,VB2,SIAVL,AIYL
,FLPL,ADEL,I6,M5,ADAL
SMBVL,VB2,RIS,AIML,AIYL,DB2
,VB2,AVKL,AIML,VB1,DB2
M1,M1,I6,M5,I4,ADAL
,RMGR,ADAR,ADER,AQR,FLPR
,M5,RMGL,ADAL,ADEL,FLPL
,ADAL,RMGL,ADEL,FLPL,RIGR
,DB2,VA1,VB1,VB2,DB1
,RIFR,VA1,RIFL,DB2,AVFR
,SABD,DB1,DA1,AS1,AVG
