GT,Top1,Top2,Top3,Top4,Top5
,MI,I3,M4,IL2DR,I1R
,I2L,MCL,I1L,NSML,I1R
,I3,MI,I1L,IL2DL,I1R
,M4,I3,IL2DL,MI,URADL
I3,IL2VL,IL1VL,I2L,IL1VR,M3L
IL2VR,M3R,NSMR,I2R,MCR,I1R
,IL2R,NSMR,I2R,MCR,IL1R
,M3L,I2L,NSML,MCL,IL2VL
,NSML,I2L,IL2VL,M3L,MCL
IL2DR,IL2DR,I3,OLLR,IL2R,URADR
,IL2L,IL2DL,IL1L,I2L,NSML
,IL2DL,URADL,IL2L,M4,I3
IL1VR,IL1R,URYVR,IL2R,URBR,OLLR
URADR,URADR,OLLR,URYDR,URBR,IL1DR
URYVR,URYVR,IL1VR,URBR,IL1R,M3R
OLQVR,OLLR,URBR,IL2R,RIPR,IL1R
,IL1L,IL2L,URADL,NSML,M3L
IL1DR,IL1DR,IL1DL,URYDR,URADR,OLLR
IL1DL,IL1DL,URADL,URYDL,IL1DR,OLLL
,URYVL,IL1L,IL2L,RIPL,URBL
URAVL,URAVL,URYVL,IL1VL,OLQVL,URAVR
URYDR,URYDR,OLLR,RIPR,OLQDR,URBR
,URBR,RIPR,OLLR,BAGR,OLQVR
OLLL,OLLL,URBL,URYDL,IL2L,IL1L
,BAGR,URBR,RIPR,OLQVR,URYVR
URBL,URBL,RIPL,OLLL,IL1L,URYVL
OLQVL,OLQVL,URYVL,RIPL,IL1L,URAVL
IL1VL,IL1VL,IL1VR,OLQVL,URYVL,URAVL
URYDL,URYDL,RIPL,OLQDL,OLLL,URADL
,OLQVR,CEPVR,BAGR,URAVR,URYVR
OLQDR,OLQDR,URYDR,OLQDL,RMED,OLLR
OLQDL,OLQDL,URYDL,RIPL,IL1DL,RMEL
RMER,RMER,BAGR,RIPR,SAAVR,OLQVR
RMEL,RMEL,RIPL,URYVL,OLQVL,BAGL
,CEPVR,BAGR,OLQVR,CEPVL,URAVR
RMDVR,RMDVR,AVAR,BAGR,SAAVR,RIAR
RMED,RMED,CEPDL,RID,URXR,SAAVL
,BAGL,OLQVL,RIPL,SAAVL,RMEL
,CEPVL,CEPVR,OLQVL,RMDL,BAGL
,CEPVR,RMEV,RMDR,RIH,OLQVR
RMEV,RMEV,CEPVR,RIH,CEPVL,SAADR
SMDVR,SMDVR,RIAR,SAAVR,AVAR,RMDVR
AVAR,AVAR,SAAVR,AFDR,AVER,RMDR
RMDVL,RMDVL,SAAVL,RIAL,AVAL,SMDVL
,RID,URXR,CEPDR,CEPDL,ASKR
,ASKR,SMDVR,RIAR,URXR,CEPDR
URXL,URXL,URXR,CEPDL,SMDVL,ASKL
AVER,AVER,RMDR,SAAVR,AVAR,RIAR
,RIAL,SAAVL,SMDVL,AFDL,CEPDL
,RMDL,RMEV,SAADR,SAADL,RIH
URXR,CEPDR,URXR,ASKR,SMDVR,RIAR
AVAL,AVAL,AFDL,SAAVL,RMDL,AVEL
AFDR,AFDR,RMDR,AVER,AWBR,AVAR
RMDR,RMDR,AVER,AIBR,SIBDR,ASHR
ALA,ALA,URXR,CEPDR,CEPDL,ASKR
ASGR,AWBR,ASGR,ASER,AWAR,AFDR
AVEL,AWBL,AFDL,AVEL,RMDL,SAAVL
,ADLR,ASKR,RIVR,ASIR,ASGR
,SAADL,SAADR,RMDL,AVEL,RMDDL
AWBR,RIVR,ASGR,AWBR,AVHR,AVJR
,AFDL,SIBDL,AVEL,RMDL,AWCL
AIBR,AIBR,ASHR,AVER,RMDR,AWCR
,ASKL,ADLL,ASGL,SMDVL,ASIL
,AWCR,ASHR,ASER,RIBR,AIBR
AVJR,AVJR,RIVR,AVHR,ASGR,ASER
RMDDL,RMDDL,SAADL,RMFR,RMFL,SMDDL
AVDR,AVDR,AVJR,ASER,ASHR,AVBR
,AWCL,ASHL,AIBL,SIBDL,ASEL
RMDDR,RMDDR,RMFR,SMBDR,RMFL,RMDDL
AINR,AINR,AVJR,AVDR,RIVR,ASER
AUAR,AUAR,RIMR,RIBR,AIZR,ASJR
,RMDDL,AUAL,AIBL,AWCL,SMDDL
,RMFR,SMBDR,RMFL,SMBDL,RMHL
,SMBDL,SMBDR,SMBVL,RMFL,RMFR
,AIZR,ASJR,FLPR,RIBR,RICR
,AUAL,AWCL,ASHL,ASEL,AVDL
,RIBL,ASJL,AVBL,ASEL,ASHL
,ASJR,RICR,AIZR,FLPR,I5
SMBDR,SMBVR,SMBDR,SMBVL,SIAVR,SMBDL
AINL,RIVL,AVJL,ASIL,AVHL,ASGL
AVDL,AVHL,AVJL,ASIL,ASGL,AVBL
,AVJL,AVDL,ASEL,AVBL,AVHL
,SMBVL,RMFL,SIAVL,SMBDL,RMFR
,SMBVL,AVL,SIAVL,RIML,AIAL
,ASJL,RICL,SMBVL,AIZL,RIML
,M2L,I4,I6,M5,AIZL
