GT,Top1,Top2,Top3,Top4,Top5
,I2L,I1L,NSML,MCL,I1R
,I2R,I1R,NSMR,MCR,I1L
,MI,I3,I1R,I1L,IL2DR
,I2L,NSML,I1L,MCL,I1R
,MCR,I2R,NSMR,I1R,IL2VR
,I3,MI,IL2DR,M4,I1R
,NSMR,I2R,IL2R,IL2VR,M3R
IL2DR,M4,I3,IL2DR,MI,URADR
,M3R,NSMR,IL2VR,I2R,IL2R
,M3L,NSML,I2L,MCL,IL2L
IL1VL,IL1VL,IL1VR,IL2VL,IL2VR,I2L
IL2VL,IL2VL,IL1VL,IL2VR,NSML,IL1VR
IL2DL,IL2DL,I3,MI,M4,URADL
,URADR,IL2DR,IL2R,M4,I3
,IL2R,URADR,IL2DR,IL1R,OLLR
IL1VR,IL1VR,IL2VR,IL1R,M3R,IL1VL
IL2L,IL2L,IL1L,NSML,OLLL,I2L
URADL,URADL,IL1DL,OLLL,IL2DL,URYDL
IL1R,IL1R,IL2R,RIPR,URBR,NSMR
IL1DL,IL1DL,URADL,IL1DR,IL2DL,URYDL
IL1L,IL1L,IL2L,OLLL,NSML,M3L
OLLL,OLLL,URBL,IL2L,URYDL,IL1L
OLLR,OLLR,URADR,IL2R,URBR,IL1R
IL1DR,IL1DR,IL1DL,URADR,URYDR,IL2DR
URYVR,URYVR,IL1R,OLQVR,IL1VR,URAVR
URYVL,URYVL,URAVL,IL1L,IL1VL,BAGL
URYDL,URYDL,OLLL,OLQDL,RIPL,IL1DL
URBR,URBR,OLLR,OLQVR,RIPR,IL1R
URBL,URBL,RIPL,OLLL,RMEL,IL1L
URAVL,URAVL,URYVL,BAGL,URAVR,IL1VL
URYDR,URYDR,URADR,RIPR,OLLR,OLQDR
BAGR,RIPR,BAGR,IL1R,OLQVR,RMER
BAGL,RIPL,BAGL,RMEL,URYDL,URBL
,URAVR,OLQVR,BAGR,CEPVR,IL1VR
URAVR,OLQVR,URAVR,BAGR,CEPVR,URYVR
OLQDR,OLQDR,URYDR,OLQDL,RMED,IL1DR
OLQDL,OLQDL,URYDL,OLQDR,RMED,IL1DL
OLQVL,OLQVL,BAGL,CEPVL,URYVL,URAVL
