GT,Top1,Top2,Top3,Top4,Top5
AMSOR,I1R,MCR,I1L,I2R,NSMR
AMSOL,I1L,I1R,I2L,MCL,NSML
I1L,I1R,I1L,I2L,MCL,NSML
I1R,I1R,I1L,MCR,I2R,NSMR
I2R,I2R,MCR,NSMR,I1R,I1L
I2L,I2L,NSML,MCL,I1L,I1R
MCL,MCL,I2L,NSML,MCR,I1L
MI,MI,I3,IL2DL,IL2DR,M4
NSMR,NSMR,MCR,I2R,M3R,I1R
NSML,NSML,I2L,MCL,I1L,MCR
I3,I3,IL2DL,MI,M4,IL2DR
IL2VL,IL2VL,NSML,I2L,MCL,MCR
M4,M4,IL2DL,I3,IL2DR,URADR
M3R,M3R,NSMR,MCR,IL2R,IL1R
M3L,M3L,NSML,M3R,IL2VL,I2L
IL2R,IL2R,IL1R,NSMR,MCR,M3R
URADL,URADL,IL1DL,IL2DL,URYDL,OLLL
IL2L,IL2L,IL1L,NSML,OLLL,IL2DL
IL2VR,IL2VR,URYVR,NSMR,URAVR,IL1VR
IL2DR,IL2DR,URADR,IL1DR,URYDR,OLLR
IL1VL,IL1VL,IL2VL,IL1VR,M3L,URYVL
IL1DL,IL1DL,URYDL,IL2DL,URADL,OLLL
IL1L,IL1L,IL2L,OLLL,URYVL,URBL
IL1VR,IL1VR,IL1VL,URYVR,IL2VR,M3R
OLQVR,IL1R,URBR,OLLR,URYVR,M3R
RIPR,URBR,IL1R,OLLR,IL2R,URADR
URADR,URADR,URYDR,OLLR,IL1DR,OLQDR
URBR,OLLR,URBR,IL1R,URYVR,IL2R
URYVL,URYVL,IL1L,URBL,URAVL,OLLL
IL1DR,IL1DR,IL1DL,URYDR,URYDL,OLQDR
OLLL,OLLL,URYDL,URBL,OLQDL,RIPL
URYDR,URYDR,OLQDR,OLLR,IL1DR,URADR
IL1R,URBR,RIPR,OLLR,IL1R,URYVR
OLQDL,OLQDL,URYDL,IL1DL,OLLL,OLQDR
URBL,URBL,OLLL,RMEL,RIPL,URYDL
URYDL,URYDL,OLQDL,OLLL,RMEL,IL1DL
OLLR,OLLR,URYDR,URBR,OLQDR,RIPR
URYVR,URYVR,OLQVR,URAVR,URBR,IL1R
URAVL,URAVL,URYVL,BAGL,OLQVL,IL1VL
SMDDR,CEPVR,OLQVR,URAVR,URYVR,BAGR
SIBVR,RIPR,BAGR,URBR,RMER,OLQVR
OLQVL,OLQVL,RMEL,BAGL,URYVL,RIPL
OLQDR,OLQDR,RMED,URYDR,RID,IL1DR
RIR,RIPL,RMEL,OLQDL,BAGL,RIPR
CEPVR,OLQVR,CEPVR,BAGR,URAVR,URYVR
RMED,RMED,OLQDL,OLQDR,URYDR,RID
SAAVL,OLQDL,RMED,URYDL,RMEL,OLQDR
BAGR,BAGR,OLQVR,CEPVR,URAVR,RIPR
RMER,RMER,BAGR,SAAVR,RIPR,URYDR
BAGL,BAGL,RMEL,RIPL,OLQVL,RMDVL
RMDVR,RMDVR,SAAVR,AVAR,BAGR,RIAR
CEPVL,CEPVL,BAGL,AVAL,RMDVL,RMDL
RID,SMDVR,RIAR,SAAVR,RMDVR,CEPDR
SMDVR,SAAVR,RIAR,SMDVR,URXR,ASKR
URXR,URXR,CEPDR,RID,ALA,URXL
