GT,Top1,Top2,Top3,Top4,Top5
I1L,I1R,I1L,I2L,MCL,MCR
I3,IL2DR,I3,IL2DL,M4,MI
I2R,MCR,I2R,NSMR,M3R,I1R
I2L,I2L,I1L,MCL,NSML,I1R
NSML,NSML,I2L,MCL,M3L,IL2DL
NSMR,NSMR,I2R,MCR,M3R,IL2VR
MCL,MCL,I2L,NSML,MCR,M3L
M3L,M3L,IL2DL,OLLL,IL2L,IL2VL
M3R,M3R,IL2VR,IL1VR,IL2VL,IL1R
IL2R,IL2R,IL1R,OLLR,URBR,RIPR
IL2L,IL2L,OLLL,IL2DL,IL1L,URADL
IL2VL,I1L,I2L,I1R,MCL,NSML
IL2VR,IL2VR,IL2VL,IL1VR,M3R,IL1VL
IL2DL,I3,MI,IL2DL,I1L,M4
IL2DR,MI,I1R,I3,MCR,I1L
URADR,M4,MCR,IL2DR,I3,I1R
URADL,URADL,OLLL,IL1DL,URYDL,M4
IL1L,IL1L,OLLL,IL2L,URYVL,RIPL
OLQDL,OLQDL,URYDL,RMEL,IL1DL,OLQDR
OLQDR,OLQDR,RMER,URYDR,SAAVR,CEPDR
RMED,RMED,OLQDR,OLQDL,ALA,RID
RMEL,RMEL,BAGL,OLQVL,RIPL,RMDVL
RMER,BAGR,RMER,SAAVR,URBR,RIPR
URYDR,RMER,RIPR,URYDR,OLLR,BAGR
URYDL,URYDL,OLLL,IL1DL,URADL,OLQDL
OLLR,RIPR,IL1R,URYDR,OLLR,URBR
OLLL,OLLL,URYDL,RMEL,RIPL,IL1DL
URBL,URBL,RMEL,RIPL,OLLL,BAGL
URBR,URBR,RIPR,IL1R,BAGR,URYVR
URYVR,URYVR,RIPR,URAVR,IL1R,OLQVR
URYVL,URYVL,URAVL,OLQVL,BAGL,URBL
M4,URADR,M4,IL2DR,IL1DR,IL1R
CEPVL,CEPVL,BAGL,OLQVL,URAVL,RMDL
CEPVR,CEPVR,RMEV,RIH,CEPVL,SAADR
OLQVR,OLQVR,CEPVR,URYVR,URAVR,BAGR
CEPDL,CEPDL,SMDVL,URXL,ALA,RIAL
CEPDR,SMDVR,RIAR,CEPDR,AWBR,ASKR
ALA,CEPDR,URXR,RIAR,ADLR,SMDVR
URXL,URXL,URXR,ASKL,CEPDR,ASKR
SMDVL,ASKL,ADLL,URXL,SMDVL,RIVL
RIAL,RIAL,SAAVL,SMDVL,ADFL,URXL
SAAVL,SAAVL,RIAL,SMDVL,AVAL,AFDL
AVJL,RIVL,AVJL,ASGL,AVHL,AWBL
AVJR,AINR,AVDR,AVJR,AVBR,AIZR
RIVR,AVJR,AVHR,AINR,RIVR,ASIR
RIVL,RIVL,I6,I4,RIVR,M1
AVHR,AVHL,AVJL,AINL,ASEL,ASGL
ASGL,ADLL,ASGL,RIVL,ASIL,AVHL
AWBL,AWBL,ASGL,AVHL,ASEL,ADFL
AWBR,ASHR,ASER,AWBR,AFDR,AWCR
RMDVR,RMDVR,AVAR,BAGR,SAAVR,SMDVR
RMDVL,RMDVL,AVAL,RMDL,SMDVL,BAGL
AVAL,AVAL,RMDL,AVEL,SMDVL,AWBL
AVAR,AVAR,AFDR,AWCR,RMDVR,RMDR
AVER,AVER,RMDR,SMDDR,AVAR,AWCR
AVEL,AVEL,RMDL,AWCL,AFDL,AIBL
RMDL,RMDL,AWCL,AVEL,AIBL,AFDL
RMDR,SMDDR,AWCR,RMDR,AIBR,SIBDR
ASEL,ASEL,ASGL,AWBL,AVJL,AVBL
AVDL,AVDL,AINL,ASHL,AVBL,RIBL
AVDR,FLPR,AINR,AVDR,RIBR,RICR
RIMR,RIMR,RIBR,ASJR,SMBDR,RICR
RIML,RIML,SMBDL,RIBL,SMBVL,AUAL
AIBL,AWCL,ASHL,AIBL,RIBL,RMDDL
AIBR,RIBR,AIBR,AWCR,SMDDR,RMDDR
AIZL,AIZL,RICL,FLPL,RIBL,AUAL
AIZR,ASJR,RICR,AIAR,AIZR,RIBR
RICL,RICL,FLPL,ADEL,AIZL,ADAL
RICR,RICR,ADAR,AQR,I5,FLPR
FLPR,ADAR,AQR,FLPR,RMGR,ADER
FLPL,FLPL,ADEL,ADAL,RMGL,VA1
M1,M1,RIVR,AINR,AVJR,M2R
ADAL,DD1,AVG,VB3,DB1,ADAL
RMGL,AS1,DD1,VB3,AVG,SABD
ADEL,ADAL,VA1,ADEL,VB1,RIGL
VB02,VB2,AIML,RIS,VB1,VA1
AIMR,RIS,VB2,AIML,AIMR,AIAL
RMDDR,RMDDL,SMBDL,RMDDR,RMFR,RMFL
