GT,Top1,Top2,Top3,Top4,Top5
,MI,I3,M4,IL2DR,IL2DL
,MCL,I1L,I2L,I1R,NSML
,I3,I1L,MI,MCL,IL2DL
,M4,IL2DL,I3,MCL,URADL
I3,I2R,IL2VR,NSMR,IL2VL,IL1VL
IL2VR,M3R,IL2DR,I2R,NSMR,IL2R
,IL2R,IL2DR,URADR,NSMR,IL1R
,M3L,I2L,MCL,NSML,IL2VL
,I2L,NSML,IL2VL,MCL,IL1VL
IL2DR,IL2DR,URADR,M4,IL1DR,I3
,NSML,IL2L,I2L,MCL,IL1L
,URADL,IL2DL,IL2L,OLLL,URYDL
IL1VR,IL1R,IL2R,OLLR,URADR,URBR
URADR,URADR,URYDR,IL1DR,OLLR,OLQDR
URYVR,URYVR,IL1R,IL2R,OLLR,IL2VR
OLQVR,OLLR,URYDR,IL2R,URADR,IL1DR
,IL1L,IL2L,OLLL,NSML,M3L
IL1DR,IL1DR,IL1DL,URADR,URYDR,URYDL
IL1DL,IL1DL,URYDL,URADL,OLLL,IL1L
,URYVL,IL1L,IL1VL,URAVL,IL2L
URAVL,IL1VL,URAVL,URAVR,IL1VR,IL2VR
URYDR,URYDR,OLQDR,IL1DR,RMED,RIPR
,RIPR,URYDR,OLQDR,RMER,URBR
OLLL,OLLL,IL2L,URBL,IL1L,URYDL
,URBR,RIPR,BAGR,RMER,URYVR
URBL,URBL,IL2L,URYVL,IL1L,RIPL
OLQVL,OLQVL,URAVL,URYVL,IL1VL,RIPL
IL1VL,IL1VR,IL1VL,URAVL,IL2VR,URAVR
URYDL,URYDL,RIPL,OLLL,RMEL,URBL
,OLQVR,URYVR,BAGR,CEPVR,URAVR
OLQDR,OLQDR,RMED,OLQDL,URXR,CEPDR
OLQDL,OLQDL,URYDL,RMEL,RIPL,OLLL
RMER,RMER,SAAVR,BAGR,URYDR,RIPR
RMEL,RMEL,RIPL,OLQVL,BAGL,URBL
,CEPVR,BAGR,OLQVR,URAVR,URYVR
RMDVR,RMDVR,SAAVR,AVAR,BAGR,SMDVR
RMED,CEPDL,RMED,URXL,SAAVL,ALA
,BAGL,OLQVL,RIPL,CEPVL,URAVL
,CEPVL,RMEV,CEPVR,OLQVL,RIH
,CEPVR,RMDR,RIH,SAADR,BAGR
RMEV,RIH,RMEV,SAADR,CEPVR,SAADL
SMDVR,SMDVR,SAAVR,RIAR,CEPDR,AWBR
AVAR,AVAR,SAAVR,RMDVR,AFDR,AWBR
RMDVL,RMDVL,RMDL,AVAL,AVEL,BAGL
,URXL,ALA,ASKL,RID,CEPDL
,ASKR,CEPDR,RIAR,URXR,ADLR
URXL,URXL,ASKL,SAAVL,SMDVL,CEPDL
AVER,AVER,AVAR,RMDR,AFDR,SAAVR
,RIAL,AVAL,SAAVL,ADFL,AFDL
,SAADR,SIBVR,SAADL,RIH,SMDDR
URXR,URXR,CEPDR,ASKR,ADLR,ALA
AVAL,RMDL,AVEL,AVAL,AWCL,AFDL
AFDR,AWBR,RMDR,AFDR,AWCR,ASHR
RMDR,RMDR,AWCR,ASHR,AVER,AIBR
ALA,RIVL,ADLL,ALA,ASKL,AVHL
ASGR,ASGR,AWBR,AWAR,ASER,AVHR
AVEL,AWCL,AVEL,ASHL,AFDL,RMDL
,ADLR,ASIR,ADLL,RIVR,ASKR
,SAADL,RMDDR,SMDDR,RMHR,RMFR
AWBR,RIVR,AWBR,ASGR,AVHR,ASIR
,AIBL,AWCL,SIBDL,ASHL,AVEL
AIBR,ASHR,AWCR,RIBR,AIBR,AWAR
,ASGL,AWBL,AVHL,AWAL,ADLL
,ASHR,ASER,RIBR,AWCR,AUAR
AVJR,AVJR,RIVR,AVHR,ASIR,AWBR
RMDDL,RMFR,RMFL,SMBDR,SMBDL,RMHR
AVDR,AVDR,ASER,AVJR,AINR,AVHR
,ASHL,RIBL,AIBL,AWCL,RMDDL
RMDDR,RIMR,SMBDR,RIBR,RMDDR,RMFR
AINR,AINR,AVDR,AVJR,ASIR,RIVR
AUAR,AIZR,RIBR,RICR,AUAR,AVBR
,RMDDL,SMBDL,SMBVL,RMHL,RMFL
,AIYR,SMBDR,RIMR,SMBVR,ASJR
,SMBVL,SMBDR,SMBDL,SMBVR,AIYR
,FLPR,AIZR,M2R,RICR,ASJR
,AUAL,RIBL,RMHL,SMBVL,ASJL
,ASJL,RIBL,ASEL,AIZL,AVBL
,RICR,FLPR,AIZR,ASJR,M2R
SMBDR,SMBVR,RICR,AIMR,ASJR,RIMR
AINL,AVJL,AINL,AVDL,ASEL,AVHL
AVDL,ASEL,AINL,AVDL,AVJL,AVBL
,AVBL,RIBL,AIZL,ASEL,AVDL
,AIMR,SMBVR,SIAVR,AIAL,SIAVL
,I5,SMBVR,AVL,AIYL,SIAVR
,AIYL,ASJL,RICL,SMBVL,FLPL
,M2L,AIZL,I4,AINL,I6
,RICL,AIZL,FLPL,ASJL,AIYL
,AINL,AIZL,FLPL,AVDL,RICL
,ADER,FLPR,ADAR,AQR,RMGR
SMBVR,VB2,AVKR,I5,AIMR,AIML
,RIS,VB2,AQR,AIML,SABVR
M1,I6,M5,AINL,I4,RIVL
,VB2,RIS,SABVL,AIML,RIFL
,FLPL,RMGL,ADEL,RICL,ADAL
,RIS,VB2,AVFL,RIFL,AVFR
FLPR,AQR,ADAR,RMGR,ADER,DB1
,AVFR,AVFL,RIFL,DB2,VB1
AIMR,VB1,RIFR,DB2,VA1,DB1
,ADAL,ADEL,RMGL,FLPL,RIFL
ADER,ADAR,RMGR,AQR,ADER,AVG
,VA1,RIFR,RIFL,SABD,AS1
,RMGR,M5,ADAR,RMGL,SABD
,RIFR,SABD,AVG,DD1,AS1
AQR,DA1,AVG,VD2,DD1,SABD
VB2,VB3,DB1,DD1,AVG,VD2
,AS1,DD1,RMGL,VB3,RIGL
