GT,Top1,Top2,Top3,Top4,Top5
IL2VL,I2L,IL2VL,NSML,M3L,MCL
IL1VR,IL1VR,IL2VR,IL1VL,IL2VL,I2R
IL1VL,IL1VL,IL2VL,URAVL,URYVL,IL2VR
URADL,M4,IL2DL,I3,URADL,MI
,IL2VR,I2R,M3R,NSMR,IL1R
,M3L,IL2L,IL1L,OLLL,URYVL
IL1L,IL2L,OLLL,IL1L,IL2DL,URADL
IL2DL,IL2DL,I3,IL2DR,M4,MI
OLLL,OLLL,IL2DL,M3L,URADL,IL2L
,IL1L,IL2L,URBL,OLLL,URYVL
OLLR,IL2R,OLLR,M3R,IL2DR,IL1R
,IL1R,URBR,IL2R,URYVR,IL2VR
IL1DL,IL1DL,IL1DR,URYDL,OLQDL,URADL
URBL,URBL,RMEL,OLLL,RIPL,URYDL
OLQVL,OLQVL,URYVL,URBL,RIPL,RMEL
URYDL,URYDL,OLQDL,IL1DL,OLLL,URADL
OLQVR,OLQVR,IL2VR,CEPVR,URYVR,URAVR
IL1DR,IL1DR,URYDR,IL1R,URADR,OLLR
RMEL,RMEL,URBL,RIPL,BAGL,OLQDL
OLQDL,OLQDL,OLQDR,RMED,IL1DR,URYDL
OLQDR,OLQDR,RIPR,URYDR,RMER,OLLR
,BAGL,OLQVL,URAVL,CEPVL,RMEL
RMED,URYDR,OLQDR,RMER,RMED,RIPR
,CEPVL,RMDL,AVEL,SMDDL,OLQVL
RMDVL,RMDVL,AVAL,SMDVL,RIAL,RMDL
RMDVR,BAGR,RMDVR,AVAR,CEPVR,RMER
,SAAVL,SMDVL,RIAL,AFDL,AVAL
,SAADR,RIH,SIBVR,SAADL,SMDDR
SMDVL,CEPDL,SAAVL,SMDVL,RIAL,URXL
AVEL,AVEL,AVAL,RMDL,RIAL,SAAVL
SIADL,SAADL,SMDDL,SAADR,SIBDL,RMDDL
AVAR,SAAVR,RMDVR,AVAR,AVER,RMDR
AFDL,AFDL,RIAL,AWBL,AVAL,ADFL
,RIAL,URXL,ASKL,SMDVL,AVAL
AIBL,AWCL,ASHL,RMDL,AVEL,AIBL
URXL,URXR,URXL,CEPDR,CEPDL,ALA
SMBDR,RMFL,SAADL,RMFR,SIBVR,RMHR
URXR,SMDVR,SAAVR,CEPDR,URXR,RIAR
,RMDDL,SAADL,AIBL,AWCL,SMDDR
CEPDL,URXL,CEPDL,URXR,ALA,ASKL
,ASHL,AWCL,AVDL,ASEL,AVJL
ASEL,AWBL,ASEL,AVJL,ASGL,AWCL
AVJL,ASGL,AWBL,RIVL,AVJL,AWAL
ALA,CEPDR,SMDVR,URXR,RIAR,SAAVR
,ASHR,AWCR,AWAR,RMDR,AVER
,SMBDR,RIBR,SIBVR,AWCR,RIMR
,ASKL,ADLL,RIVL,URXL,ASGL
AVDL,ASGL,AVDL,AWAL,AVJL,ASIL
,RIMR,AIAL,RMFR,SMBDR,RMDDR
,SMBVL,SIBVL,AIYL,AIYR,SMBDL
,RIMR,SMBDR,SMBVR,AIYR,SMBVL
,SMBDL,AIZL,RICL,SMBVL,RIBL
,ASJR,SMBVR,AIAR,RIMR,I5
,AINL,AVJL,AVDL,I6,ASIL
SMBVL,SMBVL,RICL,ASJL,SMBVR,AIZL
,AVL,RICL,RIS,AIML,FLPL
,FLPL,AIZL,RICL,AVDL,ADEL
,AIYL,VB2,RIS,AIML,AVKR
,AINR,ASIR,ASER,ASGR,AVJR
,ADEL,FLPL,ADAL,AVKL,VB2
,I6,RIVL,M1,RIVR,I4
,FLPL,ADEL,RIS,ADAL,RICL
,RIS,SABVL,VB2,SABVR,RIFL
,ADEL,FLPL,ADAL,RIS,DB2
,AQR,ADAR,ADER,FLPR,RICR
,ADAL,AVFL,AVKL,VB1,ADEL
,ADAR,AQR,RMGR,RIFR,RIFL
,RMGL,ADAL,ADEL,VA1,VB1
,VA1,VB1,RIFR,RIFL,RIS
,AS1,RMGL,ADAL,VD1,SABD
,RIFR,AVG,SABD,VA1,DB1
,VA1,DB1,SABD,AVG,RIGL
AVKL,DD1,RIGL,VD2,VD1,AVG
,SABD,AVG,DB1,AS1,DA1
,VD2,DD1,DA1,DB1,VA2
,VA2,DA1,VB3,DD1,VD2
,VA2,VB3,AS1,VD2,DA1
,VB3,VA2,VD2,DA1,AS1
