GT,Top1,Top2,Top3,Top4,Top5
AMSOL,I1L,I1R,I2L,MCL,MI
I1R,I1R,I1L,I2R,MCR,I2L
I1L,I1L,I1R,I2L,MCL,MCR
AMSOR,I1R,MI,I3,I1L,I2R
MCL,MCL,I1L,I2L,NSML,I1R
MCR,MCR,I2R,I1R,NSMR,MCL
I2R,I2R,MCR,NSMR,I1R,MCL
I2L,I2L,I1L,MCL,NSML,I1R
MI,MI,I3,M4,IL2DL,IL2DR
NSMR,I2R,NSMR,MCR,M3R,I1R
NSML,NSML,MCL,I2L,I1L,MCR
I3,I3,MI,IL2DL,IL2DR,M4
IL2VR,NSMR,I2R,IL2VR,MCR,IL1VR
M3R,M3R,NSMR,I2R,IL2VR,IL2R
IL1VR,IL2VR,IL1VR,NSMR,I2R,M3R
M4,M4,I3,IL2DL,IL2DR,URADL
M3L,M3L,NSML,IL2L,I2L,MCL
IL1VL,NSML,I2L,IL1VL,IL2VL,MCL
RIPR,IL2R,IL2DR,OLLR,IL1R,URADR
IL2DR,IL2DR,URADR,IL1DR,M4,I3
IL2DL,URADL,IL2DL,URYDL,IL1DL,OLLL
URADR,URADR,IL1DR,URYDR,OLLR,IL2DR
IL2VL,IL1VL,IL2VL,NSML,I2L,IL1L
IL2R,IL1R,IL2R,OLLR,RIPR,URBR
IL1R,OLLR,URYDR,IL1DR,URADR,IL1R
URYDR,URYDR,IL1DR,URADR,OLLR,OLQDR
URBR,URBR,IL2R,RIPR,OLLR,IL1R
IL1DL,IL1DL,IL1DR,URYDL,OLQDL,URADL
IL1DR,IL1DR,URYDR,URADR,OLQDR,OLLR
URYVR,URYVR,IL1R,IL1VR,OLLR,IL2VR
URADL,URYDL,URADL,OLQDL,IL1DL,OLLL
OLLL,OLLL,URYDL,URADL,IL2L,IL1L
SIBVL,IL2L,RIPL,IL1L,URBL,OLLL
OLLR,URYDR,OLLR,RIPR,URBR,RMER
BAGR,RIPR,URBR,IL1R,RMER,OLLR
URYDL,URYDL,OLQDL,URADL,IL1DL,RMED
OLQDR,OLQDR,RMED,URYDR,IL1DR,OLQDL
URAVR,URAVR,URYVR,OLQVR,IL1VR,URBR
OLQDL,OLQDL,URYDL,RMED,OLQDR,IL1DL
IL2L,IL1L,RIPL,URYVL,URBL,IL2L
OLQVR,OLQVR,URYVR,URAVR,RIPR,IL1VR
URAVL,URAVL,URYVL,IL1VL,OLQVL,IL1VR
URBL,URBL,RIPL,RMEL,URYVL,URYDL
URYVL,URYVL,URAVL,OLQVL,IL1VL,RIPL
RMER,RMER,BAGR,SAAVR,RMDVR,RIPR
OLQVL,OLQVL,URYVL,RIPL,URBL,BAGL
RMED,RMED,OLQDL,CEPDL,ALA,RID
RMDVR,RMDVR,SAAVR,SMDVR,RMER,BAGR
