GT,Top1,Top2,Top3,Top4,Top5
IL2DL,MI,I3,IL2DL,I1L,M4
I2L,I1L,I2L,NSML,MCL,I1R
I2R,I2R,NSMR,I1R,MCR,I1L
IL2VL,I2L,NSML,I1L,MCL,I1R
MCL,MCL,I1L,I1R,I2L,NSML
MI,MI,I3,IL2DR,I1R,M4
MCR,MCR,NSMR,I1R,I2R,MCL
NSML,NSML,I2L,MCL,I1L,M3L
NSMR,NSMR,I2R,MCR,I1R,M3R
I3,I3,MI,IL2DR,I1R,M4
M4,M4,I3,IL2DR,IL2DL,MI
M3R,M3R,NSMR,I2R,M3L,MCR
M3L,M3L,NSML,MCL,I2L,IL2DL
IL2DR,IL2DR,URADR,IL2R,OLLR,IL1DR
IL1R,IL1R,IL2R,NSMR,URBR,OLLR
IL2L,IL2DL,IL2L,OLLL,URADL,IL1L
URADL,URADL,IL1DL,URYDL,OLLL,IL2DL
IL1L,IL2L,OLLL,IL1L,IL2DL,URADL
IL2R,IL2R,OLLR,IL1R,URBR,URADR
IL2VR,IL2VR,IL2VL,IL1VR,IL1VL,M3L
OLLL,OLLL,IL2L,URYDL,URADL,IL2DL
OLLR,OLLR,IL2R,IL1R,URADR,URBR
IL1VL,IL1VL,IL1L,IL2VL,URYVL,M3L
URYVL,IL1L,URYVL,OLLL,IL2L,M3L
IL1VR,IL1VR,IL2VR,IL1VL,IL2VL,IL1R
URADR,URADR,OLLR,URYDR,URBR,IL1DR
URBR,URBR,IL1R,IL2R,OLLR,RIPR
URYVR,URYVR,IL1R,IL1VR,IL2VR,URAVR
IL1DL,IL1DL,URYDL,OLQDL,URADL,IL1DR
URBL,OLLL,URBL,URYDL,IL2L,IL1L
URYDL,URYDL,OLLL,IL1DL,OLQDL,URADL
URYDR,URYDR,RMER,OLLR,IL1DR,RIPR
BAGR,BAGR,URBR,IL1R,RIPR,RMER
RIPR,RIPR,URBR,RMER,BAGR,IL1R
RIPL,RIPL,URYDL,URBL,OLLL,OLQDL
BAGL,URBL,RIPL,IL1L,OLLL,URYVL
URAVL,URYVL,IL1L,URAVL,URBL,OLQVL
IL1DR,IL1DR,URYDR,OLQDR,URADR,RMER
OLQDL,OLQDL,URYDL,IL1DL,RMED,RID
URAVR,URAVR,URAVL,IL1VR,URYVR,IL1VL
,URAVL,OLQVL,URYVL,IL1VL,CEPVL
OLQVR,OLQVR,BAGR,CEPVR,URAVR,URYVR
OLQDR,OLQDR,CEPDR,RMED,RID,URXR
RMER,RMER,BAGR,RIPR,OLQVR,URBR
RMEL,RMEL,URYDL,URBL,RIPL,BAGL
OLQVL,RIPL,URBL,URYVL,OLQVL,URAVL
RMED,RMED,RID,CEPDR,OLQDR,OLQDL
CEPVL,OLQVL,URAVL,CEPVL,BAGL,URYVL
CEPVR,CEPVR,CEPVL,OLQVR,BAGR,URAVR
SAAVL,BAGL,RMDVL,RMEL,URBL,SAAVL
RMDVL,RMDVL,BAGL,SAAVL,SMDVL,RIAL
RMDVR,RMDVR,AVAR,BAGR,CEPVR,RMDR
RIH,CEPVL,RMEV,OLQVL,RIH,URAVL
RID,RID,CEPDR,URXR,ASKR,ALA
SAAVR,SAAVR,SMDVR,RIAR,RMDVR,CEPDR
URXR,URXR,CEPDR,ASKR,RIAR,SMDVR
AVAL,SAAVL,RMDVL,AVAL,RIAL,SMDVL
SMDVL,SMDVL,RIAL,CEPDL,SAAVL,URXL
SMDVR,SMDVR,RIAR,CEPDR,ASKR,SAAVR
AVAR,AVAR,RMDVR,AVER,RMDR,AFDR
RIAR,RIAR,SMDVR,SAAVR,AFDR,AVAR
URXL,URXL,CEPDL,ASKL,RID,ALA
CEPDR,CEPDR,ASKR,URXR,RIAR,SMDVR
RMEV,RMEV,CEPVL,RIH,SAADR,AVEL
,AVAL,RMDL,AVEL,AFDL,RMDVL
RIAL,SMDVL,RIAL,SAAVL,ADFL,ASKL
AFDL,RIAL,AVAL,RMDVL,AFDL,SAAVL
RMDL,AVAL,RMDL,RMDVL,AVEL,AFDL
CEPDL,CEPDL,URXL,ASKL,SMDVL,ALA
ADFR,ADFR,AFDR,AVAR,AWAR,RIAR
ALA,ALA,CEPDR,ADLR,URXR,ASKR
ADFL,RIAL,ADFL,AVEL,AFDL,AVAL
ASKR,ASKR,ADLR,RIAR,AWBR,CEPDR
AFDR,AFDR,AVER,RMDR,AVAR,ADFR
RMDR,RMDR,AVER,AVAR,SIBDR,SMDDR
AWAR,AWAR,AWBR,ASGR,ASKR,ADLR
ASKL,ASKL,ADLL,URXL,RIAL,CEPDL
AVEL,AVEL,AFDL,RMDL,AVAL,ADFL
AWBR,AWBR,ASHR,ASER,AFDR,AWAR
AVER,AVER,RMDR,SMDDR,SIBDR,AIBR
AWAL,ADFL,AWAL,AWBL,AFDL,RIAL
RMDDL,SAADL,RMDDL,AVEL,SMDDL,RMDL
SIBDL,RMDL,AFDL,AVEL,SIBDL,AWCL
ASHR,AWCR,ASHR,SIBDR,RMDR,AIBR
ASGR,ASHR,ASGR,AWBR,AWAR,ASER
ADLL,ADLL,ASKL,ADFL,AWBL,ASGL
ADLR,ADLR,ASGR,ASIR,AVHR,AWBR
SIBDR,SIBDR,SIBVR,SMDDR,RMDDR,SAADR
AVHR,AVHR,ASER,AWBR,ASGR,AVJR
SAADL,SIBDL,AIBL,RMDDL,AWCL,SAADL
AIBR,AIBR,SIBDR,AWAR,RMDDR,ASHR
AWBL,AWBL,AFDL,ASGL,ADFL,AWAL
AIBL,AIBL,AWCL,AFDL,ASHL,RMDL
