GT,Top1,Top2,Top3,Top4,Top5
,I2R,I1R,NSMR,MCR,M3R
,I3,I1L,I1R,MI,IL2DL
,I2L,M3L,MCL,NSML,I1L
,IL2R,IL2DR,MCR,I2R,URADR
,M3R,I2R,NSMR,IL2R,I1R
IL1VR,IL2VR,IL1R,IL1VR,NSMR,I2R
URADR,URADR,M4,IL1DR,URYDR,IL2DR
IL1DL,IL1DL,URADL,IL2DL,IL1L,OLLL
,URBR,IL2R,IL1R,OLLR,RIPR
OLLR,OLLR,IL2DR,IL2R,URADR,URYDR
IL2L,IL2L,IL1L,URBL,URYVL,M3L
OLLL,IL2L,URBL,IL1L,OLLL,URYVL
URYVR,URYVR,IL1R,URBR,RIPR,OLQVR
URYDL,OLLL,URBL,URYDL,IL1L,RIPL
IL1DR,IL1DR,IL1DL,OLQDR,URYDR,OLQDL
IL1L,RIPL,URYVL,URBL,IL1L,IL1VL
URYDR,URYDR,OLQDR,IL1DR,RIPR,URADR
,OLQDR,URYDR,OLLR,RIPR,URBR
OLQDR,OLQDL,OLQDR,RMED,IL1DL,URYDL
URYVL,URAVL,OLQVL,URYVL,IL1VL,BAGL
RMER,RMER,OLQDR,URYDR,RIPR,URBR
URAVL,URAVL,URAVR,OLQVL,IL1VL,CEPVL
RMEL,BAGL,OLQVL,URYVL,URBL,URAVL
OLQVL,CEPVL,OLQVL,URAVL,BAGL,URYVL
OLQDL,RMEL,OLQDL,URYDL,URBL,SAAVL
RMED,RMED,OLQDL,CEPDL,RID,URYDL
CEPVR,CEPVR,OLQVR,BAGR,URAVR,URYVR
,URXL,RID,CEPDL,ALA,RIAL
,RMEV,RIH,CEPVR,SAADR,BAGR
RMDVL,BAGL,RMDVL,RMDL,AVAL,AVEL
SAAVL,RMDVL,AVAL,SAAVL,BAGL,RMDL
SMDVR,SMDVR,CEPDR,SAAVR,RIAR,ASKR
URXL,RIAL,SAAVL,URXL,CEPDL,SMDVL
RMDVR,RMDVR,AVAR,SAAVR,SMDVR,AFDR
RIAL,AVAL,SAAVL,RMDVL,RIAL,ADFL
RIAR,RIAR,SMDVR,SAAVR,CEPDR,AFDR
AVAL,RMDL,AVEL,AVAL,AWCL,RMDVL
AVEL,AVEL,RMDL,AWCL,SIBDL,AVAL
ALA,ALA,CEPDL,URXL,RIAL,CEPDR
SMDVL,AVAL,RMDVL,AFDL,AWBL,SAAVL
URXR,URXR,CEPDR,ASKR,URXL,RIAR
AVAR,AVAR,AVER,RMDR,SAAVR,AFDR
,AVEL,SAADL,AWCL,SIBDL,RMDL
,SAADR,SAADL,SMDDR,RIH,SIBVR
AFDL,AWCL,SAADL,AIBL,SIBDL,RMDDL
AVER,AVER,RMDR,AVAR,AIBR,AWCR
,AWBR,AWAR,ASGR,SMDVR,AFDR
,ASGR,AWBR,ASHR,AFDR,AWAR
AIBL,SAADL,RMDDL,RMHR,AIBL,SMDDR
,ADLR,ASKR,ASIR,RIAR,ASGR
RMDDR,AWCR,RMDR,AIBR,SMDDR,SIBDR
,AWBL,ASGL,ASHL,ASEL,AVHL
,SIBVL,SIBVR,RMDDL,SAADL,RMHR
,AWAR,ASGR,AWBR,ASIR,ADLR
SIBVL,RMHR,SIBVR,RMFR,SMBDR,RMFL
,RIBR,ASER,ASHR,AVBR,ASGR
,RIBL,ASEL,ASHL,AWCL,AUAL
,SMBVL,RMFL,SMBDL,SIBVL,RMHR
AVHR,ASER,AVHR,AVJR,ASGR,AINR
AVJL,ASEL,AVJL,AWCL,AVBL,AINL
,AVBL,RIBL,AVJL,ASEL,AINL
,SMBDR,RIMR,ASJR,RIBR,AIYR
RIML,SMBDR,SMBDL,AIYR,RIMR,RIML
AVDL,AUAL,AINL,ASJL,ASHL,ASEL
,RIVR,AVJR,AVHR,ASIR,AINR
,RIMR,SMBVR,ASJR,RICR,AIMR
AVJR,AVJR,AVDR,AINR,ASER,AIZR
SMBVL,AIAL,SMBVR,SMBVL,SIAVR,I5
,M1,RIVR,RIVL,I4,ASIR
,AIYL,SMBVR,ASJL,AIAL,AVL
,I5,AIML,SMBVR,AIYL,AIAL
AINR,AINR,FLPR,AVDR,AVJR,ADER
AVDR,FLPR,RICR,AINR,AVDR,AIZR
,RICR,FLPR,AQR,I5,ADER
,AVKR,RIS,VB2,I5,AIML
AIZR,ADER,FLPR,AQR,ADAR,RICR
RICR,ADAR,AQR,ADER,RMGR,I5
,AVFL,ADAL,AVFR,RIS,VB2
,FLPL,ADAL,RMGL,ADEL,RIFL
FLPR,RMGR,AQR,ADAR,ADER,FLPR
AVKL,AVFL,VB2,AVFR,RIS,AVKL
AVKR,VB2,AVFR,RIS,VB1,AQR
AIYL,RIFL,AVFR,RIS,AVFL,VA1
FLPL,RMGL,ADAL,ADEL,RIFL,FLPL
AIML,VA1,VB1,RIFL,RIFR,RIGL
AIMR,RIFR,VA1,RIFL,AVG,VB1
AQR,SABD,DA1,AVG,VD1,DD1
,AVG,DB1,SABD,DD1,AS1
,DD1,AS1,RIGL,VD1,AVG
,AS1,DD1,DB1,RIGL,VA1
,DD1,VD2,AS1,AVG,DA1
,VD2,VB3,VA2,DA1,DD1
,VB3,VA2,VD2,AS1,DA1
,VB3,VA2,VD2,AS1,DA1
