GT,Top1,Top2,Top3,Top4,Top5
,MCR,I1R,I1L,I2R,I2L
,I3,MI,IL2DL,I1L,M4
,M4,IL2DL,I3,URADL,MI
M3R,M3R,I2R,M3L,NSMR,I1R
IL2VR,IL2VR,IL2VL,IL1VL,IL1VR,I2L
IL1VR,IL1VL,IL1VR,M3L,I2L,IL2VL
IL2R,NSMR,I2R,IL2R,MCR,IL1R
,OLLL,URADL,IL2L,IL2DL,URBL
URADR,URADR,IL2DR,M4,IL1DR,OLLR
,IL1L,OLLL,URYVL,RIPL,URBL
OLLR,OLLR,IL2R,M3R,URADR,IL1R
IL2DR,IL2DR,URADR,IL1DR,IL2R,OLLR
IL1R,IL1R,IL2R,IL2VR,URYVR,OLLR
IL1DL,IL1DL,IL1DR,URYDL,URADL,IL2DL
IL1DR,IL1DR,URADR,URYDR,IL2DR,OLLR
URBR,URBR,IL2R,IL1R,URYVR,RIPR
IL1VL,IL1VR,IL1VL,IL2VR,URAVL,OLQVL
URYDR,URYDR,OLLR,IL1DR,URADR,RIPR
URYDL,URYDL,URADL,OLLL,OLQDL,IL1DL
URYVR,URAVL,URAVR,OLQVL,IL1VR,CEPVL
BAGR,RIPR,URAVR,URYVR,OLQVR,BAGR
OLQDL,OLQDL,URYDL,RMED,OLLL,OLQDR
OLQDR,OLQDR,URYDR,IL1DR,RMED,RIPR
OLQVL,URBL,OLQVL,BAGL,RIPL,URYVL
RMEL,RMEL,RIPL,URBL,BAGL,OLLL
RMER,RMER,URYVR,BAGR,RIPR,URBR
OLQVR,CEPVL,OLQVR,OLQVL,CEPVR,URAVR
RMED,RMED,RID,OLQDR,CEPDR,ALA
RMDVL,RMDVL,RIAL,SMDVL,SAAVL,CEPDL
,BAGL,CEPVL,OLQVL,RMDL,RMDVL
RMDVR,RMDVR,BAGR,CEPVR,OLQVR,RMER
AVAL,SAAVL,RIAL,RMDVL,AVAL,SMDVL
,RID,CEPDR,URXR,ALA,ASKR
,CEPVR,BAGR,RMEV,RIH,AVER
RMEV,RMEV,RMDL,AVEL,SIBDL,CEPVL
,AVEL,RIAL,AVAL,AFDL,SAAVL
RIAR,SAAVR,RMDVR,RIAR,BAGR,AVAR
AVAR,AVER,RMDR,AVAR,RMDVR,CEPVR
,RMDL,AVAL,AFDL,AVEL,AWCL
URXL,URXL,ALA,CEPDL,ASKL,RID
AFDL,AVAL,RIAL,SMDVL,AWBL,AFDL
,CEPDL,RIAL,ASKL,SMDVL,URXL
,SMDVR,SAAVR,RIAR,CEPDR,ADFR
,RIAR,SAAVR,ASKR,SMDVR,AFDR
URXR,URXR,CEPDR,ASKR,SAAVR,SMDVR
AFDR,AVAR,AVER,AFDR,RMDVR,SAAVR
AVER,RMDR,AVER,AVAR,RMDVR,AFDR
RMDR,SAADR,SMDDR,SAADL,AVER,RMDR
,AWCL,ASHL,AFDL,AWAL,AIBL
,ADFL,AWBL,ASGL,AWAL,AFDL
,ASKL,ADLL,ADFL,AWBL,RIAL
,RMDR,AVER,SIBDR,AIBR,AWCR
,SAADL,AIBL,RMDDL,SIBDL,SAADR
ALA,CEPDR,URXR,ADLR,ALA,ASKR
,ASHL,AWCL,AWBL,ASEL,AWAL
,SAADL,RMFR,RMDDL,SMDDR,SAADR
,AWAR,ASHR,AFDR,AWBR,AWCR
SIBVR,RMDDR,SIBVR,SMBDR,SMDDR,RMHR
,RMDDL,SIBVL,SMBDL,AIBL,AWCL
,AIBR,ASHR,RIBR,AWCR,RMDDR
AIAR,SIBVR,RMHR,SMBDR,RMFR,RMDDR
,ASGL,AVHL,ADLL,AWBL,RIVL
,AWCR,AUAR,ASHR,AIBR,RMDR
,SMBDL,RMFL,RMFR,SMBVL,RMHL
,SMBDR,SMBDL,RMDDL,RMDDR,RMHR
,RMFR,SMBDR,RIMR,RMFL,SMBDL
,AUAL,AIBL,RIBL,AWCL,RMDDL
AVHR,ASER,AWBR,ASHR,AVJR,AVHR
,ASEL,AVHL,AVBL,ASGL,ASIL
,ASGR,AWBR,AWAR,AVHR,AINR
,AVHL,ASIL,ADLL,RIVL,ASGL
,ASJR,RIBR,RIMR,SMBDR,AIZR
,ASGL,ASIL,ASEL,RIVL,AVJL
,SMBVL,ASJL,AIYL,RICL,SMBDL
RIMR,RIBR,AIZR,AVDR,ASHR,AUAR
,RIBL,ASJL,AIZL,RICL,SMBVL
AVJR,AVBR,AIZR,AINR,AUAR,RIBR
SMBVR,SMBVL,SMBVR,SMBDL,AIAL,ASJL
,RICL,SMBVL,ASJL,AIZL,AIAL
AVJL,AVJL,AINL,RIVL,AVHL,I6
,RICR,RIMR,AIZR,ASJR,SMBVR
,AIAL,AIML,RICL,AIMR,AVL
,AINL,AVDL,AVJL,AIZL,AVBL
AVDR,AVDR,AINR,FLPR,AIZR,RICR
,RIVL,I6,I4,ASIL,AVHL
M1,RIVR,AVJR,AINR,AVHR,ASIR
,SMBVR,AIML,VB2,AVKR,SIAVR
,FLPL,RICL,AIYL,AIZL,ADEL
,AIYL,SABVL,FLPL,AIML,RICL
,I6,AINL,M5,FLPL,AVJL
,FLPR,RICR,ADER,AQR,ADAR
,AQR,RICR,FLPR,ADER,ADAR
,ADEL,FLPL,ADAL,VB2,AVFL
,RIS,AQR,ADAR,VB2,I5
,SABVL,RIS,VB2,RIFL,AVFL
,RMGL,ADAL,AVFL,RIFL,FLPL
,ADAL,RMGL,ADEL,FLPL,M5
,RIFL,RIFR,AVFL,VA1,AVFR
,VA1,VB1,RIFR,RIS,RIFL
FLPR,RMGR,AVG,ADAR,AQR,VD1
ADER,RIFR,ADAR,AVG,RMGR,SABD
,VA1,DB1,DD1,AVG,SABD
AQR,SABD,DA1,AVG,AS1,DD1
VB1,VA2,DB1,VB1,DA1,VA1
,AS1,DD1,AVG,RIGL,VD1
,VB3,VD2,DD1,VA2,DA1
,VB3,VD2,DD1,AS1,VA2
