GT,Top1,Top2,Top3,Top4,Top5
,I2L,I1L,NSML,MCL,I1R
,I1R,I2R,MCR,NSMR,I1L
,I3,MI,IL2DR,M4,IL2DL
,MCL,I2L,NSML,I1L,I1R
,M3R,I2R,NSMR,MCR,I1R
,M3L,I2L,NSML,MCL,IL2VL
,M4,IL2DL,I3,URADL,MI
,IL2DR,IL2R,URADR,NSMR,IL1R
,NSML,IL2VL,IL1VL,MCL,I2L
IL1DL,URADL,IL1DL,IL2DL,M4,IL1DR
OLLL,OLLL,IL2L,IL1L,URBL,URYDL
,IL1L,IL2L,NSML,URYVL,M3L
OLLR,OLLR,URADR,IL1DR,URYDR,IL2R
IL1DR,IL1DL,IL1DR,URYDL,URADL,OLQDL
IL1R,IL2R,IL1R,OLLR,URADR,URYDR
,URYDR,IL1DR,OLQDR,URADR,OLLR
,IL1VR,IL2VR,IL1VL,URAVR,IL1R
OLQDR,OLQDR,RMED,OLQDL,IL1DR,URYDR
,URYVR,IL1R,OLLR,URBR,IL1VR
,RIPR,URBR,URYDR,RMER,IL1R
OLQDL,OLQDL,URYDL,RMEL,IL1DL,RMED
RMEL,URBL,RMEL,RIPL,URYDL,OLLL
OLQVL,OLQVL,URAVL,URYVL,IL1VL,URBL
OLQVR,IL2VR,IL1VR,URAVR,URYVR,OLQVR
RMED,RMED,RID,OLQDR,OLQDL,CEPDL
RMER,RMER,URBR,URYDR,RIPR,OLQDR
,BAGL,OLQVL,RMEL,URYVL,RIPL
,OLQVR,CEPVR,BAGR,URYVR,URAVR
,BAGR,RMER,SAAVR,RMDVR,SMDVR
,CEPVL,URAVL,OLQVL,CEPVR,URAVR
,RMDVL,SAAVL,AVAL,RIAL,SMDVL
SMDVR,SMDVR,SAAVR,CEPDR,RIAR,URXR
,URXL,ALA,ASKL,CEPDL,RID
RMDR,RMDVR,AVAR,SAAVR,BAGR,AFDR
AVAR,SAAVR,RMDVR,AVAR,SMDVR,AFDR
RIAR,RIAR,SMDVR,SAAVR,CEPDR,AFDR
AVAL,RMDVL,RMDL,AVAL,AVEL,SAAVL
URXR,URXR,CEPDR,ALA,ADLR,ASKR
ASKR,ASKR,ADLR,CEPDR,URXR,RIAR
,RIAL,SMDVL,ASKL,ADFL,SAAVL
,AVEL,RMDL,CEPVL,AVAL,RMEV
,RMEV,RIH,CEPVR,SAADR,CEPVL
URXL,ASKL,ADLL,URXL,CEPDL,RIAL
AFDL,AVAL,AFDL,SAAVL,RIAL,RMDVL
AVER,AVAR,AVER,AFDR,RMDR,RMDVR
ADLR,ADLR,ASKR,ASIR,RIVR,ASGR
,AVER,RMDR,SIBDR,AIBR,AVAR
,RMDL,AVEL,SIBDL,AIBL,SMDDL
,ADLL,ASKL,ASGL,AWBL,ADFL
,AWAR,AWBR,AFDR,ADFR,RIAR
ASGR,AWBR,ASGR,AVHR,ADLR,ASIR
,AFDL,AVEL,AIBL,RMDL,AWCL
,SAADL,SMDDL,SAADR,RMDDL,AVEL
AIBR,ASHR,AVER,AFDR,AWCR,AIBR
,SAADR,SIBVR,RIH,SAADL,SMDDR
ALA,RIVL,ADLL,RIVR,I4,ASIL
,AWBL,ASGL,AVHL,ASIL,ADLL
,AWAL,AIBL,ASHL,AWCL,AVEL
,AWCR,AIBR,ASHR,RMDR,SIBDR
RIVR,ASGR,RIVR,AVHR,ASIR,AWBR
ASER,ASER,ASHR,AWBR,ASGR,AVHR
,AWCR,ASHR,RMDR,AIBR,SIBDR
,AWBL,ASHL,AWAL,ASGL,ASEL
,SAADL,SIBVR,SMDDR,RMDDR,RMHR
,RMDDL,SAADL,SIBDL,RMHR,SMDDL
RIVL,AVHL,ASGL,ASIL,RIVL,AVJL
,SIBVR,RMHR,SAADL,RMFR,SAADR
,AWCL,ASHL,ASEL,AIBL,AUAL
,AVJL,ASEL,AVHL,ASGL,AWBL
AVDL,ASHL,ASEL,AVDL,AWCL,AVJL
AVJR,AVJR,AVHR,AINR,AVBR,AVDR
,ASEL,ASHL,AVJL,AVBL,ASGL
,RIBL,AUAL,AIBL,SIBDL,RMDDL
,SMBDR,RMFR,RMDDR,RIMR,RMHR
AVDR,AVDR,AINR,RIBR,ASHR,AVJR
,AVBL,AUAL,ASEL,ASHL,AVDL
,SMBDL,RMFL,SMBDR,RMFR,SIBVL
RMDDL,SMBDL,RMFL,RMDDL,RMFR,SMBVL
,RMHL,AUAL,SIBVL,RMFL,SIBDL
AINR,AINR,AVDR,AVJR,FLPR,AIZR
,RIMR,SMBDR,ASJR,RIBR,SMBVR
,SMBDR,SMBVR,SMBDL,RIMR,AIAL
M1,M1,RIVR,AINR,AVJR,I4
,I6,I4,ASIL,RIVL,M5
,AIZR,RICR,FLPR,AVDR,RIBR
AIZL,AINL,AVDL,AIZL,AVJL,AVBL
,SMBVL,SMBDL,RMFL,AIYL,AIAL
,ASJR,RIMR,SMBVR,SMBDR,RICR
,RICL,AIZL,ASJL,FLPL,RIBL
,SMBVR,SIAVR,AIMR,AIAL,AIAR
,FLPR,RICR,AINR,AVDR,AIZR
,AINR,FLPR,ADER,AVDR,M2R
,I5,AIYL,SMBVR,RICR,SIAVR
,AIMR,SIAVR,SMBVR,SABVR,I5
FLPL,FLPL,ADEL,AINL,AIZL,ADAL
