GT,Top1,Top2,Top3,Top4,Top5
,I1L,I2L,MCL,I1R,NSML
,I1R,I1L,I2L,MCR,MCL
,I2L,MCL,NSML,M3L,I1L
,I2R,MCR,NSMR,MCL,I2L
,MI,I3,M4,IL2DL,MCL
,M4,I3,IL2DL,MI,IL2DR
,M3R,M3L,IL2VR,NSMR,I2R
,IL2L,OLLL,IL1L,M3L,IL2DL
URADR,URADR,OLLR,URYDR,IL2DR,M4
IL2DR,IL2DR,IL1DR,URADR,URYDR,OLLR
IL1VR,IL1VL,IL1VR,IL2VR,IL2VL,IL1L
IL1VL,IL1L,URYVL,IL1VL,IL2VL,M3L
OLLR,IL2R,OLLR,IL1R,URBR,URYDR
,IL1R,URBR,IL2R,IL2VR,URYVR
OLLL,OLLL,URYDL,URADL,IL1DL,URBL
IL2VR,URAVL,IL1VL,IL2VL,OLQVL,URYVL
IL1DL,IL1DL,URADL,OLQDL,URYDL,RMED
IL1DR,IL1DR,URYDR,URADR,OLLR,OLQDR
IL1R,RIPR,IL1R,URBR,URYVR,BAGR
,URBL,RIPL,BAGL,URYVL,OLQVL
URYDR,RMER,URYDR,RIPR,URBR,OLLR
URYVR,URAVR,URYVR,OLQVR,IL1VR,URAVL
,RIPL,URBL,RMEL,URYDL,BAGL
,OLQDL,RMED,URYDL,IL1DL,RIPL
OLQDR,OLQDR,CEPDR,URXR,URYDR,RMED
,BAGL,URBL,OLQVL,RMEL,RMDVL
OLQDL,RMED,OLQDL,URXL,RID,CEPDL
BAGR,BAGR,OLQVR,CEPVR,URBR,URAVR
RMER,BAGR,SAAVR,RMER,RMDVR,OLQVR
RMEL,SAAVL,RIAL,RMEL,RMDVL,SMDVL
,RIAL,SAAVL,BAGL,RMDVL,URXL
RMED,ALA,CEPDR,RMED,URXR,RID
OLQVR,CEPVR,CEPVL,RIH,OLQVR,RMEV
,RMDL,AVEL,AVAL,RMDVL,AFDL
,SMDVR,RMDVR,SAAVR,RIAR,AFDR
CEPVR,SAADR,RIH,SAADL,SMDDL,RMEV
RMDVL,RIAL,ADFL,SMDVL,AVAL,SAAVL
RMDVR,RMDR,RMDVR,AVAR,AVER,AFDR
SAAVR,RIAR,ADFR,AFDR,SMDVR,AWAR
CEPVL,AWCL,RMDL,SIBDL,AVEL,AIBL
URXL,ADLR,ASKR,URXR,CEPDR,SMDVR
AVAR,AWCR,AFDR,RMDR,ASER,ASHR
AVAL,AWBL,ASEL,ASGL,AFDL,AVHL
,ADLL,ASKL,ADLR,RIVL,URXL
URXR,AWBR,ASGR,ADLR,SMDVR,AVHR
RIAR,AWAR,ADFR,AWBR,ASGR,ASHR
,ADFL,ASGL,ASKL,ADLL,AVHL
ALA,RIVR,ADLR,CEPDR,ASIR,URXR
RMEV,SAADL,RMDDL,RMFL,AIBL,SIBDL
,ASHR,AIBR,AWCR,RIBR,SIBDR
RMDR,SIBVR,AIBR,SIBDR,AWCR,RIBR
,AVBL,ASHL,ASEL,RIBL,AWCL
,RIVL,ADLL,ASIL,ASKL,ASGL
,RIBL,ASEL,ASGL,AVBL,AVJL
,RIBR,RIMR,AWCR,ASHR,SMBDR
RMDDR,RMFR,RMHL,SMBDL,SMBDR,RIR
,ASER,ASGR,AVDR,AVJR,AINR
,ASIL,RIVL,I4,AVHL,I6
SMBDR,SMBDR,SMBDL,SMBVR,SMBVL,RIMR
,ASJL,RIBL,AUAL,AVBL,ASEL
,AIZR,RIBR,ASJR,AVDR,RICR
,SMBVL,RIBL,RICL,SMBDL,AIZL
RIMR,RICR,FLPR,ASJR,AUAR,AIZR
,AINR,AVJR,AVDR,AVHR,RIVR
,AINL,I6,AVJL,ASIL,AVBL
,M2R,AIZR,RICR,AINR,ASJR
,SMBVR,I5,AIAR,SIAVR,RIMR
,RICR,FLPR,ASJR,AIZR,I5
,SMBVL,AIYL,RICL,ASJL,SMBVR
AVJR,FLPR,RICR,AIZR,AINR,ADER
RMDDL,AIZL,RICL,FLPL,AUAL,ASJL
,ADER,FLPR,ADAR,RICR,AQR
,I6,AINL,M5,FLPL,AVJL
,SABVR,I5,AIYL,AVKR,VB2
,AQR,ADER,ADAR,FLPR,RICR
,FLPL,RICL,AIZL,ADEL,AINL
SMBDL,AIML,RICL,FLPL,VB2,AVKL
AINR,FLPR,ADER,ADAR,AQR,RMGR
,RIS,VB2,SABVL,AIML,SABVR
,ADEL,FLPL,ADAL,RMGL,VB2
,RIFL,SABVL,VB2,RIS,AVFL
M1,M1,I6,M5,I4,ADAL
,ADAL,ADEL,VB2,RIFL,RMGL
,AVFR,VB2,AVFL,RIFL,VB1
,RMGL,ADAL,ADEL,FLPL,RIFL
ADER,ADAR,RMGR,RIFR,AQR,AVG
,VA1,VB1,RIGL,RIFL,VD1
,RMGL,ADAL,AVFL,VA1,RIGL
AVKL,VD1,RIGL,DD1,AVFL,VB1
,DD1,AVG,VD1,VB1,RIGL
FLPR,AVG,SABD,DD1,VD2,DA1
,AS1,DD1,RMGL,RIGL,SABD
,SABD,AS1,DD1,AVG,VD2
AIMR,DB1,SABD,DA1,VA2,VB3
,VB3,VD2,DD1,VA2,DA1
