GT,Top1,Top2,Top3,Top4,Top5
,I2L,I1L,NSML,MCL,I1R
,I2R,NSMR,MCR,I1R,M3R
,MI,I3,M4,IL2DR,I1R
,I3,MI,IL2DL,I2L,M4
,M4,IL2DR,MCR,URADR,I3
M3L,M3L,I2L,NSML,MCL,IL2L
IL2VR,M3R,IL2VR,IL2R,NSMR,I2R
IL2DL,IL2DL,M4,URADL,I3,IL2DR
IL1VR,IL1VR,IL2VR,IL1VL,IL2VL,M3R
,IL2L,IL2DL,URADL,OLLL,IL1L
,URADL,IL2DL,IL2L,OLLL,M4
URAVL,URAVL,IL1VL,IL2VL,URYVL,IL1L
IL1L,IL1L,IL2L,OLLL,URADL,IL2DL
IL1R,IL1R,IL2R,OLLR,M3R,RIPR
IL1VL,IL1VL,IL2VL,URAVL,IL1VR,URYVL
IL1DR,IL1DR,IL2DR,URADR,URYDR,OLLR
OLLR,OLLR,IL2R,URADR,URBR,URYDR
OLLL,OLLL,URYDL,OLQDL,URADL,IL1DL
IL1DL,IL1DL,URYDL,OLQDL,URADL,IL1DR
URYVL,URYVL,IL1L,URBL,OLLL,RIPL
OLQVR,URYVR,RIPR,IL2VR,OLQVR,URBR
,URAVR,URYVR,IL2VR,RIPR,OLQVR
URYDR,URYDR,RIPR,RMER,OLLR,URBR
IL2L,URBL,OLLL,URYDL,IL2L,RIPL
OLQDR,OLQDR,URYDR,IL1DR,OLLR,URADR
URYDL,URYDL,OLQDL,IL1DL,OLLL,RMED
RMER,RMER,URBR,RIPR,BAGR,URYDR
OLQDL,OLQDL,OLQDR,RMED,URYDL,IL1DR
OLQVL,OLQVL,URBL,URYVL,RIPL,BAGL
,RMEL,URYDL,RIPL,BAGL,URBL
CEPVR,OLQVR,BAGR,CEPVR,URAVR,RMER
RMED,RMED,OLQDR,RID,CEPDR,OLQDL
,BAGR,CEPVR,OLQVR,URAVR,RMEV
RMEL,RMEL,BAGL,URBL,RIPL,SAAVL
,BAGL,CEPVL,URAVL,OLQVL,RMEV
,CEPVR,BAGR,OLQVR,RMEV,RIH
RMDVR,RMDVR,AVAR,SAAVR,BAGR,SMDVR
RMDVL,RMDVL,SMDVL,BAGL,SAAVL,RMEL
RIAR,SAAVR,SMDVR,RIAR,AFDR,RMDVR
CEPVL,CEPVL,RMDL,AVEL,BAGL,RMEV
SMDVL,SAAVL,SMDVL,RIAL,URXL,CEPDL
SMDVR,SMDVR,RIAR,SAAVR,CEPDR,ASKR
SIADR,RIH,SAADR,RMEV,SIBVR,SAADL
AVAR,AVAR,AFDR,SAAVR,RMDVR,AVER
,RIH,SAADR,RMEV,SIBVR,SAADL
URXR,URXR,CEPDR,ASKR,RIAR,SAAVR
AVER,AVER,AVAR,RMDR,SAAVR,RIAR
AVAL,AVAL,RMDVL,AVEL,RMDL,SMDVL
,RMDL,AVEL,AVAL,RMDVL,AFDL
SAADR,SAADR,SIBVR,SAADL,SMDDR,RIH
CEPDL,CEPDL,URXL,SMDVL,RIAL,ASKL
RMDR,RMDR,AVER,SIBDR,AIBR,SMDDR
