GT,Top1,Top2,Top3,Top4,Top5
AMSOR,I1R,I1L,I2R,MCR,MI
AMSOL,I1R,I1L,MI,MCL,I2L
I1R,I1L,MCR,I1R,I2R,I2L
I1L,I1R,I2L,MCR,MCL,I1L
I2R,I2R,MCR,NSMR,I1R,M3R
I2L,I2L,MCL,NSML,MCR,I1L
IL2DL,MI,I3,IL2DL,M4,MCL
NSML,MCL,NSML,I2L,MCR,I1L
MCR,MCR,I2R,NSMR,MCL,I3
NSMR,MCR,I2R,NSMR,MCL,M3R
MCL,NSML,MCL,I2L,MCR,M3L
MI,I3,MI,M4,IL2DL,MCR
I3,I3,MI,M4,IL2DL,IL2DR
IL2VR,NSMR,IL2VR,I2R,MCR,M3R
M3L,M3L,NSML,MCL,M3R,I2L
M3R,M3R,NSMR,I2R,MCR,IL2VR
M4,M4,IL2DL,I3,MI,URADL
IL1VR,IL2VR,IL1VR,NSMR,I2R,IL1R
IL2VL,IL2VL,NSML,IL1L,IL1VL,M3L
IL2R,IL2R,IL1R,OLLR,URBR,URADR
IL2DR,IL2DR,URADR,M4,IL1DR,I3
URAVR,URYVR,IL2VR,IL1VR,URAVR,IL1R
IL1VL,IL1VL,IL1L,IL1VR,IL2VL,URYVL
IL2L,IL2L,IL1L,URBL,OLLL,RIPL
URADR,URADR,IL1DR,OLLR,URYDR,IL2DR
URADL,URADL,OLLL,IL1DL,URYDL,M4
URYVR,URYVR,IL1R,URBR,IL1VR,URAVR
URBR,URBR,IL1R,OLLR,RIPR,IL2R
CEPVR,IL1VR,URYVR,IL2VR,IL1R,URAVR
IL1DR,IL1DR,IL1DL,URYDR,URADR,OLLR
OLLL,OLLL,URYDL,IL1DL,URADL,IL1L
IL1DL,IL1DL,URYDL,URADL,OLLL,OLQDL
URYDR,URYDR,IL1DR,OLLR,URADR,OLQDR
URYVL,URYVL,IL1L,URAVL,RIPL,URBL
URBL,URBL,IL1L,IL2L,OLLL,RIPL
OLLR,OLLR,URBR,RIPR,URYDR,IL1R
IL1R,RIPR,URBR,IL1R,OLLR,RMER
OLQVR,OLQVR,URYVR,URAVR,URBR,IL2VR
OLQDR,OLQDR,RMED,IL1DR,URYDR,OLQDL
URAVL,URAVL,URYVL,OLQVL,URBL,RIPL
