GT,Top1,Top2,Top3,Top4,Top5
I1L,I1L,I1R,I2L,MCL,MCR
I1R,I1R,I1L,I2L,MCL,I2R
I3,I3,MI,M4,MCR,MCL
M4,M4,I3,MCL,MCR,IL2DL
MI,MI,I3,M4,MCR,MCL
IL2DL,IL2DL,I3,URADL,M4,IL1DL
IL2DR,IL2DR,URADR,M4,NSMR,IL2R
OLQDL,OLQDL,OLQDR,RMED,URYDL,IL1DL
OLQDR,OLQDR,URYDR,RMER,RIPR,IL1DR
M3R,I2R,M3R,NSMR,MCR,IL2VR
M3L,I2R,M3R,MCR,NSMR,MCL
IL1DL,IL1DL,IL1DR,OLQDL,URYDL,URADL
IL1DR,IL1DR,URADR,URYDR,OLLR,IL1DL
URYDL,URYDL,OLQDL,OLLL,IL1DL,URADL
URYDR,RIPR,URYDR,OLLR,URADR,URBR
OLLR,OLLR,URBR,IL2R,IL1R,URADR
OLLL,OLLL,URADL,URYDL,IL1DL,IL1L
RMEL,RMEL,BAGL,RIPL,SAAVL,URYDL
RMER,RMER,BAGR,URBR,OLQVR,RIPR
RMED,RMED,OLQDR,RID,CEPDR,URYDR
URBR,IL2R,M3R,IL1R,IL2VR,URBR
URBL,URBL,OLLL,IL2L,IL1L,RIPL
OLQVL,OLQVL,URBL,URYVL,RIPL,BAGL
IL1R,IL1R,IL2VR,URYVR,IL2R,IL1VR
IL1L,IL1L,IL2L,URADL,OLLL,M3L
URYVL,URYVL,IL1L,OLLL,URBL,RIPL
URYVR,URAVR,URYVR,OLQVR,IL1VR,URAVL
BAGR,CEPVR,BAGR,OLQVR,URAVR,RMEV
IL2VR,IL2VL,IL2VR,IL1VL,NSML,NSMR
IL2VL,I2L,NSML,M3L,IL2VL,MCL
CEPVL,BAGL,URAVL,OLQVL,URYVL,CEPVL
CEPVR,CEPVL,CEPVR,RMEV,RIH,SMDDL
RMEV,SAADL,RMEV,RIH,SAADR,SMDDL
CEPDL,ALA,CEPDL,URXL,ASKL,ADLL
CEPDR,SMDVR,CEPDR,RIAR,SAAVR,AWBR
RID,RID,CEPDR,URXR,ALA,URXL
ALA,URXR,CEPDR,ADLR,ASKR,ALA
URXR,ASKR,URXR,RIAR,ADLR,CEPDR
URXL,URXL,URXR,CEPDL,ASKL,CEPDR
SMDVL,ASKL,URXL,CEPDL,ADLL,SMDVL
SMDVR,SMDVR,RIAR,SAAVR,AFDR,ASKR
SAAVL,RIAL,SAAVL,SMDVL,CEPDL,URXL
RMDVL,RMDVL,AVAL,SMDVL,SAAVL,RIAL
RMDVR,RMDVR,BAGR,AVAR,RMDR,CEPVR
AVAR,AVER,RMDR,AVAR,SAAVR,RMDVR
AVAL,SAAVL,AVAL,RIAL,AFDL,SMDVL
AVEL,AVEL,RMDL,AVAL,AWCL,AFDL
AVER,SMDDR,AVER,RMDDR,RMDR,SAADL
RMDL,RMDL,AWCL,AVAL,AIBL,AFDL
RMDR,SAADR,SAADL,SMDDR,RMDDR,SIBVR
AWBL,AWBL,ASGL,SMDVL,RIAL,ADFL
AWBR,AWCR,SIBDR,AIBR,AFDR,RMDR
AWAR,AIBR,AWAR,AWCR,RIBR,ASHR
AWAL,AWAL,ASGL,ASHL,AWBL,ASEL
ASGL,ADLL,ASGL,AWBL,ASKL,AVHL
AVHL,AVHL,ASGL,AVJL,ADLL,ASIL
RIVL,RIVL,RIVR,ADLL,AVHL,AVJL
RIVR,AVJR,AVHR,ASER,AINR,ASIR
AVJR,AVDR,AVJR,AINR,AVBR,AIZR
M1,M1,RIVR,AVJR,AINR,M2R
AVDR,ASHR,RIBR,ASER,AVDR,AWCR
AVDL,AVDL,AVJL,AINL,ASEL,AVBL
AINL,AINL,AVJL,I6,ASIL,AVHL
AINR,AINR,AVDR,FLPR,AIZR,M2R
RIMR,RIMR,ASJR,RICR,RIBR,FLPR
RIML,AVDL,RIBL,FLPL,RIML,AIZL
AIZL,AIZL,AVJL,AINL,FLPL,ADEL
AIZR,AIZR,RICR,FLPR,AUAR,ASJR
RICR,RICR,FLPR,I5,AIMR,AIZR
RICL,RICL,AIZL,FLPL,ADEL,ADAL
AUAL,AUAL,ASHL,ASEL,RIBL,AWCL
AUAR,AIAL,ASJR,AIAR,RIMR,RIBR
FLPL,FLPL,ADEL,ADAL,RMGL,I6
FLPR,FLPR,ADAR,ADER,RMGR,AQR
AQR,ADAR,AQR,RMGR,RIFR,ADER
ADEL,ADAL,ADEL,FLPL,RMGL,VA1
ADAL,ADAL,DD1,RIGL,VB3,AVG
RMGL,VB3,DD1,RMGL,AVG,AS1
AIBL,AWCL,AIBL,ASHL,RIBL,RMDDL
AIBR,SMBDR,RMFR,RIMR,RMDDR,RMFL
RMDDR,RMDDL,RMFL,RMDDR,SMBDL,RMFR
RMDDL,AUAL,SMBDL,RMDDL,SMBVL,RIML
