GT,Top1,Top2,Top3,Top4,Top5
,I1R,I1L,I2R,MCR,NSMR
,I2R,I1R,I1L,MCR,NSMR
,I2R,NSMR,MCR,I1R,I1L
,I3,MI,M4,I1L,MCL
,M4,MCR,I3,MI,MCL
,M3L,I2L,NSML,MCL,IL2DL
,M3R,I2R,NSMR,M3L,MCR
IL2VL,IL2VL,IL2L,URYVL,IL1L,IL1VL
IL2DR,IL2DR,URADR,M4,I3,OLLR
IL2VR,IL2VR,IL1VR,IL1VL,IL2VL,URAVL
URAVR,IL1R,URYVR,URAVR,IL2VR,IL1VR
,IL2L,IL2DL,OLLL,URADL,IL1L
,IL2R,OLLR,IL1R,URBR,M3R
OLLR,OLLR,URADR,IL2R,IL1R,IL2DR
IL1VL,IL1VL,URYVL,URAVL,IL1L,OLQVL
OLLL,OLLL,URADL,URYDL,IL2DL,IL1DL
,IL1L,URYVL,OLLL,URBL,RIPL
URYVR,URYVR,IL1R,RIPR,URBR,OLLR
IL1VR,IL1VR,IL1VL,IL2VR,URYVR,URAVR
IL1DR,IL1DR,IL1DL,URADR,URYDR,IL2DR
IL1R,IL1R,RIPR,URBR,BAGR,OLLR
IL1DL,IL1DL,URYDL,OLQDL,IL1DR,URADL
URYDR,URYDR,URADR,OLLR,IL1DR,RIPR
OLQVR,OLQVR,URYVR,CEPVR,URAVR,BAGR
RMER,RMER,BAGR,URBR,RIPR,URYVR
OLQDR,OLQDR,RMED,URYDR,OLQDL,RMER
OLQDL,OLQDL,URYDL,IL1DL,RMED,RMEL
,CEPVR,CEPVL,BAGR,OLQVL,URAVR
RMED,RMED,OLQDL,RID,OLQDR,URYDL
RMEL,BAGL,RMEL,URBL,OLQVL,RIPL
,CEPVL,RMDL,AVEL,OLQVL,BAGL
RMDVR,RMDVR,BAGR,CEPVR,AVAR,SAAVR
RMDVL,RMDVL,RIAL,SAAVL,BAGL,AVAL
,RMDR,CEPVR,AVAR,AVER,RMDVR
,SMDDL,RIH,SAADR,RMEV,SAADL
SMDVR,SAAVR,RMDVR,SMDVR,AVAR,AFDR
AVAR,AVAR,RMDR,AVER,RMDVR,AFDR
AVAL,SAAVL,AVAL,RMDVL,AFDL,RIAL
RIAR,RIAR,SMDVR,SAAVR,AFDR,ADFR
AFDR,AFDR,AVAR,RMDVR,SAAVR,SMDVR
SAAVR,SMDVR,SAAVR,RIAR,CEPDR,URXR
RMDR,SMDDR,RMDR,AVER,SIBDR,RMDDR
,SAADL,SAADR,SMDDL,RMDDL,SIBVR
,RIAL,SAAVL,SMDVL,AVAL,ADFL
AVER,AVER,RMDR,AVAR,AFDR,AIBR
CEPDR,CEPDR,URXR,SMDVR,SAAVR,ASKR
RID,RID,ALA,CEPDR,ASKR,URXR
URXL,URXL,CEPDL,ASKL,ALA,URXR
,ASHR,AWAR,AWCR,AFDR,RMDR
,AWCR,ASHR,SIBDR,RMDR,AIBR
,SAADL,RMDDL,RMFR,RMFL,RMHR
URXR,URXR,ASKR,CEPDR,ADLR,URXL
RIMR,AIBR,ASHR,AWAR,AVER,RIBR
,AWBR,ASGR,ASER,AFDR,ASHR
SIBVR,RMDDR,SMBDR,SIBVR,RMHR,RMFR
,ASHL,AWAL,AWCL,AIBL,AVEL
,AWCL,ASHL,ASEL,RMDL,AIBL
ASKR,ADLR,ASKR,AWAR,ASGR,SMDVR
,SMBDL,RMDDL,SIBVL,SMBDR,RMFR
RIVR,RIVR,ASGR,ADLR,AWBR,AVHR
,ADLL,ASKL,RIVL,ASIL,ASGL
,AIBL,ASHL,RIBL,AUAL,AWCL
ALA,ADLR,ALA,RIVR,ASKR,CEPDR
,ASER,RIBR,ASGR,ASHR,AVJR
,ASJR,RIBR,AUAR,RIMR,SMBDR
,SMBDR,RIMR,SMBDL,RIML,RIBR
RMDDL,SMBVL,SMBDL,RMFL,SMBVR,RMFR
,ASGL,AWBL,AVHL,ASEL,RIVL
,AUAL,RIBL,ASEL,AVBL,ASHL
,SMBVL,ASJL,SMBDL,AUAL,RIML
RMDDR,AIAL,SMBVR,AIMR,AIAR,AVL
AVDR,AVDR,RIBR,AINR,ASER,AIZR
,AINR,AVJR,AVHR,ASIR,ASGR
,ASJL,RICL,RIBL,AIZL,AIYL
,AVJL,AVDL,ASEL,AVBL,ASGL
SIADL,SMBVR,SIAVR,AIML,SMBVL,SIAVL
AVHR,AINR,AVJR,ASER,AIZR,AVHR
,RIVL,AVJL,ASIL,AVHL,ASGL
,AIZL,RICL,ASJL,AVBL,FLPL
,RICR,I5,ASJR,AIZR,M2R
,FLPR,RICR,AIZR,AINR,M2R
SMBDL,RICL,AIYL,FLPL,AIML,I5
AVJR,AVJR,AIZR,FLPR,AINR,ADER
,AIZR,FLPR,RICR,AINR,ADER
,I6,AVBL,AINL,ASIL,AVJL
,AINL,I6,AVJL,ASIL,AVDL
,AQR,FLPR,ADER,RICR,ADAR
AIML,AIML,RIS,VB2,SABVL,ADEL
,I4,M1,ASIR,RIVR,M2R
,FLPL,ADEL,RICL,AIZL,ADAL
,VB2,AIML,RIS,VB1,RIGL
AINR,FLPR,ADER,ADAR,AINR,AQR
ADER,ADAR,ADER,FLPR,AQR,RMGR
,M5,ADEL,ADAL,FLPL,RMGL
,ADAR,AINR,RMGR,ADER,M1
M1,M1,I4,I6,RIVL,M5
,ADAL,RMGL,ADEL,FLPL,RIFL
,AVFL,DD1,VA1,AVFR,RIFL
,DB1,DB2,VA1,DA1,AQR
FLPR,RMGR,AVG,ADAR,SABD,AQR
